INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Santa Ana Beauty Academy,Santa Ana,92705-7820,,,
Grace College of Divinity,Fayetteville,28314-2343,,PrivacySuppressed,PrivacySuppressed
Cosmetology College of Franklin County,Saint Clair,63077-1515,,,
Rochester School of Hair Design,Rochester,55901-4310,,PrivacySuppressed,PrivacySuppressed
Aveda Institute-New Mexico,Albuquerque,87104-1160,,PrivacySuppressed,PrivacySuppressed
Nashville Barber and Style Academy,Madison,37115,,,
American Trade School,Saint Ann,63074-1807,,PrivacySuppressed,PrivacySuppressed
Estelle Skin Care and Spa Institute,Skokie,60077-9945,,,
Paul Mitchell the School-Honolulu,Honolulu,96816-2433,,PrivacySuppressed,PrivacySuppressed
Elite Cosmetology School,Yucca Valley,92284-2860,,PrivacySuppressed,PrivacySuppressed
Academy of Aesthetic Arts,Shawnee,66203-3502,,PrivacySuppressed,PrivacySuppressed
American Technical Institute,Bayamon,00957-0000,,,
Twin Rivers Adult School,North Highlands,95660-5523,,PrivacySuppressed,PrivacySuppressed
Bergin University of Canine Studies,Rohnert Park,94928,,PrivacySuppressed,PrivacySuppressed
Aveda Institute-Boise,Boise,83704-4406,,PrivacySuppressed,PrivacySuppressed
Progressive Training Centers,Pompano Beach,33060-9238,,PrivacySuppressed,PrivacySuppressed
American Health Institute,Port Richey,34668,,,
Pima Medical Institute-Aurora,Aurora,80012-0000,,PrivacySuppressed,PrivacySuppressed
Real Barbers College,Anaheim,92805-2962,,PrivacySuppressed,PrivacySuppressed
Capilo School of Hair Design,Augusta,04330-0000,,PrivacySuppressed,PrivacySuppressed
Pure Aesthetics,Tucson,85716-3823,,PrivacySuppressed,PrivacySuppressed
Lindsey Institute of Cosmetology,Bowling Green,42103-8036,,PrivacySuppressed,PrivacySuppressed
The Salon Professional Academy-Iowa City,Iowa City,52240-6083,,PrivacySuppressed,PrivacySuppressed
Buckner Barber School,Dallas,75217-1775,,,
Simmons College of Kentucky,Louisville,40203-3322,,PrivacySuppressed,PrivacySuppressed
Atelier Esthetique Institute of Esthetics,New York,10011-7307,,,
Ashdown College of Health Sciences,Redlands,92373,,PrivacySuppressed,PrivacySuppressed
Advanced College of Cosmetology,Waupun,53963-0000,,PrivacySuppressed,PrivacySuppressed
North American University,Stafford,77477-0000,,PrivacySuppressed,PrivacySuppressed
Entourage Institute of Beauty and Esthetics,Lenexa,66215-3803,,,
United Beauty College,Denver,80223-2936,,,
Cinta Aveda Institute,San Francisco,94108-3204,,PrivacySuppressed,PrivacySuppressed
Long Island Nail & Skin Care Institute,Levittown,11756-1316,,PrivacySuppressed,PrivacySuppressed
Mesivta Keser Torah,Lakewood,08701,,PrivacySuppressed,PrivacySuppressed
Southern California Health Institute,Reseda,91335,,PrivacySuppressed,PrivacySuppressed
Best Care College,East Orange,07018-1703,,PrivacySuppressed,PrivacySuppressed
First Class Cosmetology School,Beloit,53511-0000,,PrivacySuppressed,PrivacySuppressed
Millennia Atlantic University,Doral,33178-2369,,PrivacySuppressed,PrivacySuppressed
Abcott Institute,Southfield,48075-5227,,PrivacySuppressed,PrivacySuppressed
The Salon Professional Academy-Kenosha,Kenosha,53142-4950,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Indianapolis,Indianapolis,46227-6252,,PrivacySuppressed,PrivacySuppressed
Taylor Andrews Academy-St George,St. George,84790-2139,,PrivacySuppressed,PrivacySuppressed
Seymour Beauty Academy,Seymour,65746-8743,,,
Protege Academy,East Lansing,48823-8660,,,
Colorado Academy of Veterinary Technology,Colorado Springs,80906-4944,,PrivacySuppressed,PrivacySuppressed
Northeast Technical Institute,Scarborough,04074-0000,,PrivacySuppressed,PrivacySuppressed
Salinas Beauty College Inc,Salinas,93901-2405,,,
Academy for Salon Professionals,Santa Clara,95050-4057,,PrivacySuppressed,PrivacySuppressed
Elite School of Cosmetology,Norwalk,44857-2714,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Las Vegas,Las Vegas,89123-8014,,PrivacySuppressed,PrivacySuppressed
The Salon Professional Academy-Kokomo,Kokomo,46901-6248,,PrivacySuppressed,PrivacySuppressed
Hair Academy,Montgomery,36111-2201,,,
Florida Academy,Fort Myers,33966-1155,,,
Institute for Doctoral Studies in the Visual Arts,Portland,04102-0000,,,
State Career College,Waukegan,60085-5129,,,
Academy for Salon Professionals,Northridge,91324,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Spokane,Spokane Valley,99037-5041,,PrivacySuppressed,PrivacySuppressed
Lincoln College of New England-Hartford,Hartford,06105-3630,,0.317829457,0.21641791
Lincoln College of Technology-Cleveland,Cleveland,44114-3266,,0.320984645,0.152724482
J Renee College,Elgin,60123,,PrivacySuppressed,PrivacySuppressed
National Personal Training Institute of Colorado,Lakewood,80401-3304,,PrivacySuppressed,PrivacySuppressed
National Personal Training Institute of Colorado,Colorado Springs,80918-5925,,PrivacySuppressed,PrivacySuppressed
International College of Beauty Arts & Sciences,Los Angeles,90039-1012,,,
The Salon Professional Academy-Shorewood,Shorewood,60404-8789,,PrivacySuppressed,PrivacySuppressed
John Paul the Great Catholic University,Escondido,92025,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Durham,Durham,27703,,0.32748538,0.391237419
ITT Technical Institute-Hanover,Hanover,21076-1577,,0.32748538,0.391237419
University of Phoenix-Mississippi,Flowood,39232-8205,,0.188946886,0.166980549
Independence University,Salt Lake City,84107,,0.359499826,0.297315898
National American University-Tulsa,Tulsa,74133-8945,,0.140184859,0.097560976
National American University-Centennial,Centennial,80122-3157,,0.140184859,0.097560976
National American University-Lee's Summit,Lee's Summit,64081-1425,,0.140184859,0.097560976
National American University-Colorado Springs South,Colorado Springs,80915-3612,,0.140184859,0.097560976
Globe University-Appleton,Grand Chute,54914-0000,,0.363290537,0.251851852
Salter College-Chicopee,Chicopee,01020-3744,,0.645420008,0.535014006
Chamberlain College of Nursing-Missouri,St. Louis,63146,,0.526410719,0.469230769
Chamberlain College of Nursing-Texas,Houston,77041,,0.526410719,0.469230769
ITT Technical Institute-Oakland,Oakland,94612,,0.32748538,0.391237419
Continental School of Beauty Culture-Mattydale,Mattydale,13211-1003,,0.585294118,0.647058824
Everest College-Bedford Park,Bedford Park,60629-5819,,0.659201558,0.6812749
Fortis College-Akron,Akron,44310-0000,,0.610169492,0.600877193
Carrington College-Pomona,Pomona,91768-2642,,0.664581536,0.578831312
Regency Beauty Institute-Copperwood,Houston,77084,,0.506062647,0.476047904
Regency Beauty Institute-Little Rock,Little Rock,72205,,0.506062647,0.476047904
Regency Beauty Institute-Baltimore Golden Ring,Baltimore,21237-0000,,0.506062647,0.476047904
Regency Beauty Institute-El Paso,El Paso,79925-0000,,0.506062647,0.476047904
Regency Beauty Institute-Jacksonville Regency,Jacksonville,32225,,0.506062647,0.476047904
Regency Beauty Institute-Knoxville,Knoxville,37919,,0.506062647,0.476047904
Regency Beauty Institute-Fayetteville,Fayetteville,72703,,0.506062647,0.476047904
Regency Beauty Institute-Lansing,Lansing,48912,,0.506062647,0.476047904
Regency Beauty Institute-Jacksonville Orange Park,Orange Park,32073,,0.506062647,0.476047904
Regency Beauty Institute-Crystal Lake,Crystal Lake,60014,,0.506062647,0.476047904
Regency Beauty Institute-Manassas,Manassas,20109,,0.506062647,0.476047904
Regency Beauty Institute-Castleton,Indianapolis,46250-0000,,0.506062647,0.476047904
Regency Beauty Institute-North Nashville,Madison,37115,,0.506062647,0.476047904
Regency Beauty Institute-Round Rock,Round Rock,78681,,0.506062647,0.476047904
Regency Beauty Institute-Merrillville,Merrillville,46410,,0.506062647,0.476047904
Regency Beauty Institute-Roanoke,Roanoke,24012,,0.506062647,0.476047904
Regency Beauty Institute-Toledo,Holland,43528,,0.506062647,0.476047904
Regency Beauty Institute-SW Houston,Houston,77036,,0.506062647,0.476047904
Everest College-Atlanta West,Atlanta,30331-2620,,0.699121523,0.643712575
Broadview University-Boise,Meridian,83642-0000,,0.332450331,0.228782288
Advanced Institute of Hair Design-Madison,Madison,53715-1030,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Columbia,Columbia,29201-3126,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Charleston,North Charleston,29418-6993,,PrivacySuppressed,PrivacySuppressed
Everest College-Melrose Park,Melrose Park,60160-1526,,0.71624714,0.614678899
Kenneth Shuler School of Cosmetology-Greenville,Greenville,29611-7553,,PrivacySuppressed,PrivacySuppressed
South University-Accelerated Graduate Programs,Atlanta,30328-6773,,0.110815727,0.107220531
South University-The Art Institute of Fort Worth,Fort Worth,76116-4183,,0.110815727,0.107220531
South University-Novi,Novi,48377,,0.110815727,0.107220531
Northwest College-Eugene,Springfield,97477,,PrivacySuppressed,PrivacySuppressed
Northwest College-Tualatin,Tualatin,97062-9462,,PrivacySuppressed,PrivacySuppressed
Harrison College-Morrisville,Morrisville,27560-0000,,0.283540802,0.226086957
Trend Setters' Academy of Beauty Culture-Louisville,Louisville,40219-3805,,PrivacySuppressed,PrivacySuppressed
National University College-Caguas,Caguas,00725-0000,,0.115742614,0.066831683
Beauty Schools of America,Miami Beach,33139-6504,,0.593078759,0.476947536
CET-Soledad,Soledad,93960-2996,,0.612727273,0.587686567
MarJon School of Beauty ltd-Lockport,Lockport,14094-3702,,PrivacySuppressed,PrivacySuppressed
Houston Training Schools-Southwest,Houston,77074-2007,,PrivacySuppressed,PrivacySuppressed
Vanguard College of Cosmetology-Metairie,Metairie,70002-4705,,PrivacySuppressed,PrivacySuppressed
New England Tractor Trailer Training School of Massachusetts,North Andover,01845-1048,,PrivacySuppressed,PrivacySuppressed
Heritage College-Columbus,Columbus,43213,,0.678521618,0.62033195
Utah College of Massage Therapy-Vegas,Las Vegas,89123-2069,,0.50931677,0.501388889
Utah College of Massage Therapy-Tempe,Tempe,85282-4446,,0.50931677,0.501388889
Utah College of Massage Therapy-Phoenix,Phoenix,85051-3470,,0.50931677,0.501388889
Utah College of Massage Therapy-Westminster,Westminster,80031-2921,,0.50931677,0.501388889
Utah College of Massage Therapy-Aurora,Aurora,80012-2523,,0.50931677,0.501388889
Sanford-Brown College-Portland,Portland,97205-2798,,0.340074906,0.255086662
Tint School of Makeup and Cosmetology-Grand Prairie,Grand Prairie,75051-4804,,PrivacySuppressed,PrivacySuppressed
Dewey University-Yabucoa,Yabucoa,00767-0767,,0.059748428,0.037037037
Dewey University-Hatillo,Hatillo,00659-0000,,0.059748428,0.037037037
Dewey University-Manati,Manati,00674-0000,,0.059748428,0.037037037
Sanford-Brown College-Skokie,Skokie,60077-2900,,0.679153095,0.617421008
Baltimore School of Massage-York,York,17402-8046,,0.688811189,0.690476191
Allen School-Phoenix,Phoenix,85053-4064,,0.606567933,0.503937008
Oklahoma Technical College,Tulsa,74145-1122,,0.656842105,0.58
Midwest Technical Institute-Moline,Moline,61265-4421,,0.6647343,0.693243243
Star Career Academy-Clifton,Clifton,07011-2248,,0.576284585,0.591623037
Unitech Training Academy-Alexandria,Alexandria,71301,,0.509127789,0.524752475
Unitech Training Academy-Lake Charles,Lake Charles,70601-7887,,0.509127789,0.524752475
Aveda Institute-Los Angeles,Los Angeles,90024-2808,,PrivacySuppressed,PrivacySuppressed
Career Quest Learning Center-Kalamazoo,Kalamazoo,49002-1711,,0.679287305,0.636363636
Buchanan Beauty College of Tullahoma,Tullahoma,37388-3409,,PrivacySuppressed,PrivacySuppressed
WellSpring School of Allied Health-Lawrence,Lawrence,66045-3073,,PrivacySuppressed,PrivacySuppressed
The Art Institute of Wisconsin,Milwaukee,53202-5837,,0.408648111,0.297670639
Brown Mackie College-Birmingham,Birmingham,35209-4701,,0.408648111,0.297670639
Regina's College of Beauty,Augusta,30906-0000,,PrivacySuppressed,PrivacySuppressed
Manuel and Theresa's School of Hair Design-Victoria,Victoria,77902-7076,,PrivacySuppressed,PrivacySuppressed
Coast Career Institute,Colton,92324-3956,,0.354700855,0.364116095
Tricoci University of Beauty Culture-Chicago NE,Chicago,60626-5232,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Bradenton,Bradenton,34201,,0.32748538,0.391237419
ITT Technical Institute-Phoenix West,Phoenix,85037-4445,,0.32748538,0.391237419
ITT Technical Institute-Brooklyn Center,Brooklyn Center,55430-4100,,0.32748538,0.391237419
ITT Technical Institute-Orlando,Lake Mary,32746,,0.32748538,0.391237419
ITT Technical Institute-Waco,Waco,76706-0000,,0.32748538,0.391237419
ITT Technical Institute-Myrtle Beach,Myrtle Beach,29572-0000,,0.32748538,0.391237419
University of Phoenix-Knoxville Campus,Knoxville,37932-3347,,0.188946886,0.166980549
Azusa Pacific University College,San Dimas,91773,,0.177344475,0.141608392
Minneapolis Media Institute,Edina,55435,,0.555555556,0.5
CollegeAmerica-Phoenix,Phoenix,85051,,0.505681818,0.330097087
Stevens-Henager College,Idaho Falls,83402,,0.505681818,0.330097087
Avalon School of Cosmetology-Phoenix,Phoenix,85022,,0.514792899,0.511627907
Avalon School of Cosmetology-Layton,Layton,84041,,0.514792899,0.511627907
Hair Design Institute,Boynton Beach,33435,,PrivacySuppressed,PrivacySuppressed
Hair Design Institute,Apopka,32703,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Baton Rouge Campus,Baton Rouge,70808-2300,,0.188946886,0.166980549
University of Phoenix-Lafayette Campus,Lafayette,70508,,0.188946886,0.166980549
University of Phoenix-Shreveport-Bossier Campus,Bossier City,71111-4390,,0.188946886,0.166980549
All-State Career School-Allied Health Campus,Essington,19029,,0.609042553,0.687413555
Aveda Institute-Des Moines,West Des Moines,50266,,PrivacySuppressed,PrivacySuppressed
Fortis Institute-Lawrenceville,Lawrenceville,08648,,0.805084746,0.702702703
Relay Graduate School of Education,New York,10011,,,
Brown Mackie College-Oklahoma City,Oklahoma City,73132,,0.381009615,0.308056872
Sanford-Brown College-Austin,Austin,78753,,0.671006067,0.60994561
Miller-Motte Technical College-Macon,Macon,31210,,0.339570972,0.291316527
Miller-Motte Technical College-Gulfport,Gulfport,39503,,0.339570972,0.291316527
International Culinary Center-California,Campbell,95008,,PrivacySuppressed,PrivacySuppressed
South University-Savannah Online,Savannah,31406,,0.110815727,0.107220531
Fortis College-Montgomery,Montgomery,36117,,0.52211127,0.54679803
San Joaquin Valley College-Temecula,Temecula,92590,,0.636892713,0.637769188
Miller-Motte Technical College-Roanoke,Roanoke,24018,,0.42651137,0.356164384
Whitworth University-Adult Degree Programs,Spokane,99251,,0.664197531,0.586065574
American Broadcasting School-Online Program,Oklahoma City,73115,,0.693877551,0.708029197
Springfield College-School of Professional and Continuing Studies,Springfield,01109,,0.574443142,0.531827515
Marian Health Careers Center-Van Nuys Campus,Van Nuys,91411,,0.807692308,0.714285714
Sanford-Brown College-Brooklyn Center,Brooklyn Center,55430,,0.266666667,0.425414365
Milan Institute-Las Vegas,Las Vegas,89106-4031,,0.636734694,0.698113208
Virginia College-Savannah,Savannah,31419-2371,,0.309491372,0.376109215
Virginia College-Columbus,Columbus,31904-9001,,0.309491372,0.376109215
Donna's Academy of Hair Design,Smithville,64089-9042,,,
New York School of Esthetics & Day Spa,white plains,10606-1207,,,
Panache Academy of Beauty,Baraboo,53913-2596,,PrivacySuppressed,PrivacySuppressed
ASI Career Institute,Turnersville,08012-1043,,,
Chicago School for Piano Technology,Chicago,60612-1630,,,
Midwest Technical Institute-Ridgeland,Ridgeland,39157-6027,,0.6647343,0.693243243
Christine Valmy International School of Esthetics & Cosmetology,Pine Brook,07058-9589,,,
City College-Hollywood,Hollywood,33024-4045,,0.387900356,0.317460318
Paul Mitchell the School-Arlington,Arlington,76018-6032,,0.682857143,0.620689655
Rocky Mountain University of Health Professions,Provo,84606,,,
MediaTech Institute-Oceanside,Oceanside,92054-5116,,PrivacySuppressed,PrivacySuppressed
Christie's Education,New York,10020,,,
Prince Institute-Great Lakes,Elmhurst,60126,,PrivacySuppressed,PrivacySuppressed
Palmetto Beauty School,Spartanburg,29307-1424,,,
Paul Mitchell the School-Fort Myers,Fort Myers,33913,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Raleigh,Raleigh,27612-7358,,PrivacySuppressed,PrivacySuppressed
Stella and Charles Guttman Community College,New York,10018-2602,,,
Lil Lou's Beauty and Barber College LLC,Gary,46409-2645,,PrivacySuppressed,PrivacySuppressed
Bryan University,Columbia,65201-8248,,0.387195122,0.267175573
Virginia College-Tulsa,Tulsa,74105-5623,,0.309491372,0.376109215
Criswell College,Dallas,75246-1537,,PrivacySuppressed,PrivacySuppressed
Virginia College-Knoxville,Knoxville,37918-2472,,0.309491372,0.376109215
Columbia Academy of Cosmetology,West Columbia,29169-5911,,PrivacySuppressed,PrivacySuppressed
Beverly Hills Design Institute,Beverly Hills,90211,,,
Global Institute,Caguas,00725-6485,,,
Reflections Academy of Beauty,Decatur,62523-1208,,,
University of Cosmetology Arts & Sciences-La Joya,La Joya,78560-4018,,0.622406639,0.5
Preferred College of Nursing-Van Nuys,Van Nuys,91401-1442,,PrivacySuppressed,PrivacySuppressed
Bryant & Stratton College-Akron,Copley,44321-2798,,0.290721057,0.202809482
Annenberg School of Nursing,Reseda,91335-5426,,,
American Medical Academy,Miami,33186-4830,,PrivacySuppressed,PrivacySuppressed
Chamberlain College of Nursing-Georgia,Atlanta,30342-1501,,0.526410719,0.469230769
Chamberlain College of Nursing-Indiana,Indianapolis,46240,,0.526410719,0.469230769
Carrington College-Mesquite,Mesquite,75150-6509,,0.794223827,0.62962963
Sessions College for Professional Design,Tempe,85281,,,
Virginia College-Shreveport,Bossier City,71111,,0.309491372,0.376109215
Strayer University-Wisconsin,Milwaukee,53214-1373,,0.104117613,0.106882901
Strayer University-Indiana,Indianapolis,46240-6443,,0.104117613,0.106882901
Tulsa Welding School-Jacksonville,Jacksonville,32216-3634,,0.692307692,0.676247289
Regency Beauty Institute-Hoover,Hoover,35244,,0.506062647,0.476047904
Regency Beauty Institute-San Antonio,San Antonio,78216,,0.506062647,0.476047904
Regency Beauty Institute-Carrollwood,Tampa,33618,,0.506062647,0.476047904
Regency Beauty Institute-Clearwater,Clearwater,33763,,0.506062647,0.476047904
Regency Beauty Institute-Newport News,Newport News,23609,,0.506062647,0.476047904
Regency Beauty Institute-Lewisville,Lewisville,75067,,0.506062647,0.476047904
Regency Beauty Institute-Dallas,Dallas,75244,,0.506062647,0.476047904
Regency Beauty Institute-Plano,Plano,75075,,0.506062647,0.476047904
Empire Beauty School-Virginia Beach,Virginia Beach,23462-6779,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown College-Columbus,Columbus,43231-7661,,0.671006067,0.60994561
Ross Medical Education Center-Morgantown,Morgantown,26505-1875,,0.754545455,0.653061225
Paul Mitchell the School-Ogden,Ogden,84401,,0.60899654,0.666666667
CollegeAmerica-Colorado Springs South,Colorado Springs,80906-5554,,0.359894921,0.215827338
Everest Institute-Bensalem,Bensalem,19020-2062,,0.726176116,0.693965517
Golf Academy of America-Dallas,Farmers Branch,75234-8906,,0.309491372,0.376109215
Utah College of Massage Therapy-Dallas,Richardson,75801-4848,,0.50931677,0.501388889
Miami Ad School-New York,Astoria,11106,,0.51948052,0.617283951
Lacy Cosmetology School-West Ashley,Charleston,29407-4605,,PrivacySuppressed,PrivacySuppressed
Dade Medical College-West Palm Beach,West Palm Beach,33415,,0.640052356,0.707317073
Dade Medical College-Jacksonville,Jacksonville,32225,,0.640052356,0.707317073
WestMed College,San Jose,95128-0000,,PrivacySuppressed,PrivacySuppressed
Larry's Barber College,Chicago,60628-2322,,PrivacySuppressed,PrivacySuppressed
Futura Career Institute,Hialeah,33012-3325,,,
Access Careers,Brooklyn,11201-5826,,PrivacySuppressed,PrivacySuppressed
Flair Beauty College,Valencia,91355-2106,,PrivacySuppressed,PrivacySuppressed
Eternity Cosmetology School,West Palm Beach,33415-5719,,PrivacySuppressed,PrivacySuppressed
Tri-State Institute of Hair Design,London,40744,,,
Vogue College of Cosmetology-San Antonio Fredericksburg,San Antonio,78201-5035,,,
Vogue College of Cosmetology,San Antonio,78238-4402,,,
Tomorrow's Image Barber And Beauty Academy of Virginia,Newport News,23602-5532,,,
Vantage College,El Paso,79936,,,
College of International Esthetics Inc,Arvada,80002-3754,,PrivacySuppressed,PrivacySuppressed
Medical Allied Career Center,Santa Fe Springs,90670-4710,,PrivacySuppressed,PrivacySuppressed
Bais HaMedrash and Mesivta of Baltimore,Baltimore,21209-1613,,PrivacySuppressed,PrivacySuppressed
Long Island Barber Institute,Hempstead,11550-6317,,PrivacySuppressed,PrivacySuppressed
Salon Institute-Toledo Campus,Toledo,43615-1731,,PrivacySuppressed,PrivacySuppressed
American Institute of Medical Sonography,Las Vegas,89102,,,
Curve Metric School of Hair Design,Elmwood Park,60707-1118,,,
Athena Career Academy,Toledo,43615,,PrivacySuppressed,PrivacySuppressed
Yeshiva Gedolah Zichron Leyma,Union,07083,,PrivacySuppressed,PrivacySuppressed
The Barber School,Midvale,84047-3723,,PrivacySuppressed,PrivacySuppressed
Be'er Yaakov Talmudic Seminary,Spring Valley,10977-1912,,PrivacySuppressed,PrivacySuppressed
RGV Careers,Pharr,78577-2106,,,
Alexander Academy,Fitchburg,01420-0000,,,
LeMelange Academy of Hair,Napa,94558-2935,,PrivacySuppressed,PrivacySuppressed
Aveda Institute-Tucson,Tucson,85719-4876,,PrivacySuppressed,PrivacySuppressed
Velvet Touch Academy of Cosmetology,Nampa,83687-5020,,,
Ambiance Beauty & Barber Academy Inc,Melbourne,32935-8771,,,
Diamond Beauty College,South El Monte,91733-2180,,,
Unitek College,South San Francisco,94080-1005,,PrivacySuppressed,PrivacySuppressed
University Academy of Hair Design,Northport,35476-3100,,,
Florida Institute of Recording Sound and Technology,Orlando,32804-3309,,PrivacySuppressed,PrivacySuppressed
New Dimensions Beauty Academy Inc,Parker,80138-9801,,PrivacySuppressed,PrivacySuppressed
Jolei's Hair Institute,LAKE CITY,29560-9337,,,
Paul Mitchell the School-Reno,Reno,89502,,PrivacySuppressed,PrivacySuppressed
Boise Barber College,Boise,83704-5919,,PrivacySuppressed,PrivacySuppressed
Austin Kade Academy,Idaho Falls,83404-5540,,PrivacySuppressed,PrivacySuppressed
Aesthetic Science Institute,Latham,12110-1095,,,
Elaine Sterling Institute,Sandy Springs,30342-2633,,,
Wade Gordon Hairdressing Academy,Amarillo,79121-0548,,,
Mitsu Sato Hair Academy,Overland Park,66212-1457,,,
SAE Institute of Technology-Los Angeles,Los Angeles,90038,,PrivacySuppressed,PrivacySuppressed
Florida Vocational Institute,Miami,33144,,,
SAE Institute of Technology-Atlanta,Atlanta,30303-1736,,,
Academy di Firenze,Jerome,83338-2329,,,
SAE Institute of Technology-Miami,North Miami Beach,33160-4307,,PrivacySuppressed,PrivacySuppressed
Colorado State University-Global Campus,Greenwood Village,80111-0000,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Overland Park,Overland Park,66212,,,
Medspa Academies,South Jordan,84095-3519,,PrivacySuppressed,PrivacySuppressed
Brighton Institute of Cosmetology,Brighton,48116-8360,,,
Strayer University-Minnesota,St. Louis Park,55426-1723,,0.104117613,0.106882901
Strayer University-Illinois,Chicago,60606-4032,,0.104117613,0.106882901
West Coast University-Dallas,Dallas,75247-3900,,0.706968934,0.620779221
Stevens-Henager College,St. George,84790-2111,,0.359499826,0.297315898
National American University-Bellevue,Bellevue,68123-1065,,0.140184859,0.097560976
National American University-Burnsville,Burnsville,55337-2548,,0.140184859,0.097560976
National American University-Mesquite,Mesquite,75150-5628,,0.140184859,0.097560976
Empire Beauty School-Savannah,Savannah,31406-2455,,0.546523017,0.597222222
Ogle School Hair Skin Nails-Denton,Denton,76205-7534,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-West Greensboro,Greensboro,27407-2693,,PrivacySuppressed,PrivacySuppressed
California College San Diego,National City,91950-7924,,0.449586777,0.392655367
California College San Diego,San Marcos,92069-2971,,0.449586777,0.392655367
Old Town Barber College-Topeka,Topeka,66601-0000,,PrivacySuppressed,PrivacySuppressed
Jolie Hair and Beauty Academy-Northfield,Northfield,08225-1265,,PrivacySuppressed,PrivacySuppressed
Hays Academy of Hair Design,Salina,67401-0000,,PrivacySuppressed,PrivacySuppressed
Bellus Academy,Manhattan,66502-2838,,PrivacySuppressed,PrivacySuppressed
Cortiva Institute-Seattle,Federal Way,98003-5475,,0.767441861,0.676056338
MotoRing Technical Training Institute,East Providence,02914-5022,,0.752293578,0.766081871
Leon Studio One School of Hair Design & Career Training Center,North Tonawanda,14120-5922,,PrivacySuppressed,PrivacySuppressed
Columbia College,Centreville,20121,,PrivacySuppressed,PrivacySuppressed
Unitek College,Hayward,94541-7026,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Philadelphia,Philadelphia,19106-3324,,0.32748538,0.391237419
ITT Technical Institute-Marlton,Marlton,08053-3102,,0.32748538,0.391237419
ITT Technical Institute-Germantown,Greenfield,53220,,0.32748538,0.391237419
ITT Technical Institute-Grand Rapids,Wyoming,49519,,0.32748538,0.391237419
ITT Technical Institute-Southfield,Troy,48083,,0.32748538,0.391237419
ITT Technical Institute-West Palm Beach,West Palm Beach,33409-5180,,0.32748538,0.391237419
ITT Technical Institute-Salem,Salem,97306-1905,,0.32748538,0.391237419
ITT Technical Institute-Indianapolis East,Indianapolis,46219-1794,,0.32748538,0.391237419
ITT Technical Institute-Douglasville,Douglasville,30135-2371,,0.32748538,0.391237419
ITT Technical Institute-Overland Park,Overland Park,66213-1106,,0.32748538,0.391237419
ITT Technical Institute-Springfield,Springfield,62704-5373,,0.32748538,0.391237419
ITT Technical Institute-West Chester,Norwood,45212,,0.32748538,0.391237419
University of Phoenix-McAllen Campus,Mission,78572-1578,,0.188946886,0.166980549
Pennsylvania State University-World Campus,University Park,16802-1503,,0.584990958,0.521161826
Medical Career Institute,Ocean,07712,,,
Advance Beauty Techs Academy,San Jacinto,92583-6572,,,
Montage Academy,Longmont,80501,,,
Brand College,Glendale,91203,,,
Hinton Barber and Beauty College,Vallejo,94590,,,
Advanced Career Institute,Visalia,93291,,,
Digital Film Academy,New York,10036,,,
MyComputerCareer.com-Raleigh,Raleigh,27606,,,
South University-Austin,Austin,78729,,0.110815727,0.107220531
South University-Cleveland,Cleveland,44128,,0.110815727,0.107220531
Bryant & Stratton College-Online,Orchard Park,14127,,0.290721057,0.202809482
Virginia College-Florence,Florence,29501,,0.309491372,0.376109215
Ogle School Hair Skin Nails-San Antonio,San Antonio,78216,,PrivacySuppressed,PrivacySuppressed
Elizabethtown College School of Continuing and Professional Studies,Elizabethtown,17022-2298,,0.733695652,0.666666667
Fortis College-Cutler Bay,Cutler Bay,33157,,0.58392435,0.532994924
Anamarc College-El Paso East,El Paso,79936,,0.664819945,0.56122449
Ideal Beauty Academy,Louisville,40223,,PrivacySuppressed,PrivacySuppressed
Minnesota School of Cosmetology-Plymouth Campus,Plymouth,55447,,PrivacySuppressed,PrivacySuppressed
Mercyhurst University-North East Campus,North East,16428,,0.400516796,0.319073084
Warner Pacific College Adult Degree Program,Portland,97266,,0.523702032,0.504385965
Platt College-Riverside,Riverside,92507,,0.741935484,0.657608696
Savannah Law School,Savannah,31401,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Glen Burnie,Glen Burnie,21061,,0.472406181,0.558823529
Everest College-Woodbridge,Woodbridge,22192,,0.726176116,0.693965517
International School of Cosmetology-Toni & Guy Hairdressing Academy,Scottsdale,85250,,PrivacySuppressed,PrivacySuppressed
InterCoast Career Institute-Salem,Salem,03079,,0.685636856,0.696089386
American National University-Canton,Canton,44718,,0.282009192,0.139215686
Vatterott College-Fairview Heights,Fairview Heights,62208,,0.394136808,0.513513514
