INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
SUNY College at Old Westbury,Old Westbury,11568-0210,,0.282771536,0.238596491
SUNY College at Plattsburgh,Plattsburgh,12901-2681,,0.57312253,0.468007313
SUNY Downstate Medical Center,Brooklyn,11203-2098,,0.615819209,0.78
SUNY Empire State College,Saratoga Springs,12866-4391,,0.076215506,0.061538462
SUNY Maritime College,Throggs Neck,10465-4198,,PrivacySuppressed,PrivacySuppressed
Upstate Medical University,Syracuse,13210,,0.820895522,0.702702703
Swedish Institute a College of Health Sciences,New York,10001-6700,,0.282352941,0.272727273
Syracuse University,Syracuse,13244,,0.723662885,0.671657754
Talmudical Seminary Oholei Torah,Brooklyn,11213,,PrivacySuppressed,PrivacySuppressed
Talmudical Institute of Upstate New York,Rochester,14607,,PrivacySuppressed,PrivacySuppressed
Teachers College at Columbia University,New York,10027,,PrivacySuppressed,PrivacySuppressed
Technical Career Institutes,New York,10001,,0.165605096,0.167085427
Tompkins Cortland Community College,Dryden,13053-0139,,0.246575343,0.161363636
Torah Temimah Talmudical Seminary,Brooklyn,11218,,PrivacySuppressed,PrivacySuppressed
Touro College,New York,10018,,0.211216644,0.170474517
Trocaire College,Buffalo,14220-2094,,PrivacySuppressed,PrivacySuppressed
Excelsior College,Albany,12203-5159,,,
Ulster County Community College,Stone Ridge,12484,,0.191428571,0.154867257
Sanford-Brown Institute-New York,New York,10003,,0.63697858,0.583739837
Union College,Schenectady,12308-2311,,0.75,0.662857143
Union Theological Seminary in the City of New York,New York,10027-5792,,PrivacySuppressed,PrivacySuppressed
United Talmudical Seminary,Brooklyn,11211,,PrivacySuppressed,PrivacySuppressed
United States Merchant Marine Academy,Kings Point,11024-1699,,PrivacySuppressed,PrivacySuppressed
Utica College,Utica,13502-4892,,0.506493507,0.405325444
Utica School of Commerce,Utica,13501,,0.253521127,0.148648649
Vassar College,Poughkeepsie,12604,,0.872146119,0.838983051
Villa Maria College,Buffalo,14225-3999,,0.333333333,0.276923077
School of Visual Arts,New York,10010,,0.593567252,0.686335404
Wagner College,Staten Island,10301-4495,,0.650406504,0.574074074
Webb Institute,Glen Cove,11542-1398,,PrivacySuppressed,PrivacySuppressed
Wells College,Aurora,13026-0500,,PrivacySuppressed,PrivacySuppressed
The College of Westchester,White Plains,10606-1200,,0.386554622,0.304347826
SUNY Westchester Community College,Valhalla,10595,,0.054824561,0.035608309
Westchester School of Beauty Culture,Mount Vernon,10550-2295,,PrivacySuppressed,PrivacySuppressed
Wood Tobe-Coburn School,New  York,10016-0190,,0.650862069,0.645833333
Word of Life Bible Institute,Pottersville,12860-0129,,0.666666667,0.651785714
Yeshiva Karlin Stolin,Brooklyn,11204-1545,,PrivacySuppressed,PrivacySuppressed
Yeshivat Mikdash Melech,Brooklyn,11230-9963,,PrivacySuppressed,PrivacySuppressed
Yeshiva Derech Chaim,Brooklyn,11218-4413,,PrivacySuppressed,PrivacySuppressed
Yeshiva of Nitra Rabbinical College,Mount Kisco,10549,,PrivacySuppressed,PrivacySuppressed
Yeshiva Shaar Hatorah,Kew Gardens,11418,,PrivacySuppressed,PrivacySuppressed
Yeshiva University,New York,10033-3299,,0.55801105,0.392156863
Yeshivath Viznitz,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
Yeshivath Zichron Moshe,South Fallsburg,12779,,PrivacySuppressed,PrivacySuppressed
College of the Albemarle,Elizabeth City,27906-2327,,PrivacySuppressed,PrivacySuppressed
The Art Institute of Charlotte,Charlotte,28217-4536,,0.415011038,0.34741784
South Piedmont Community College,Polkton,28135,,PrivacySuppressed,PrivacySuppressed
Appalachian State University,Boone,28608,,0.564912281,0.459911894
Asheboro Beauty School of Randolph,Asheboro,27203,,,
Asheville-Buncombe Technical Community College,Asheville,28801-4897,,0.087431694,0.113793103
Carolina Beauty College 3,Durham,27704,,PrivacySuppressed,PrivacySuppressed
Barton College,Wilson,27893-7000,,0.176895307,0.144329897
Carolina Beauty College 20,Winston Salem,27106,,PrivacySuppressed,PrivacySuppressed
Beaufort County Community College,Washington,27889,,PrivacySuppressed,PrivacySuppressed
Belmont Abbey College,Belmont,28012-1802,,0.314285714,0.336538462
Bennett College,Greensboro,27401-3239,,PrivacySuppressed,PrivacySuppressed
Bladen Community College,Dublin,28332,,PrivacySuppressed,PrivacySuppressed
Blue Ridge Community College,Flat Rock,28731-4728,,PrivacySuppressed,PrivacySuppressed
Brevard College,Brevard,28712,,0.383561644,0.255319149
Brookstone College-Charlotte,Charlotte,28262,,PrivacySuppressed,PrivacySuppressed
Brunswick Community College,Bolivia,28422-9021,,PrivacySuppressed,PrivacySuppressed
Cabarrus College of Health Sciences,Concord,28025-3959,,PrivacySuppressed,PrivacySuppressed
Caldwell Community College and Technical Institute,Hudson,28638,,0.11814346,0.094827586
Campbell University,Buies Creek,27506,,0.512618297,0.417721519
Cape Fear Community College,Wilmington,28401-3910,,0.060453401,0.055062167
Carolina School of Broadcasting,Charlotte,28214,,,
Carteret Community College,Morehead City,28557-2989,,PrivacySuppressed,PrivacySuppressed
Catawba College,Salisbury,28144,,0.621052632,0.453416149
Catawba Valley Community College,Hickory,28602-0699,,PrivacySuppressed,PrivacySuppressed
South College-Asheville,Asheville,28803,,PrivacySuppressed,PrivacySuppressed
Central Carolina Community College,Sanford,27330-9840,,PrivacySuppressed,PrivacySuppressed
Central Piedmont Community College,Charlotte,28204,,0.009247028,PrivacySuppressed
Chowan University,Murfreesboro,27855,,0.355769231,0.198717949
Cleveland Community College,Shelby,28152-6224,,PrivacySuppressed,PrivacySuppressed
Coastal Carolina Community College,Jacksonville,28546-6816,,PrivacySuppressed,PrivacySuppressed
Craven Community College,New Bern,28562-4900,,PrivacySuppressed,PrivacySuppressed
Davidson County Community College,Thomasville,27360-7385,,PrivacySuppressed,PrivacySuppressed
Davidson College,Davidson,28035,,0.869565217,0.735632184
Duke University,Durham,27708,,0.938123753,0.893181818
Durham Technical Community College,Durham,27703-5023,,PrivacySuppressed,PrivacySuppressed
East Carolina University,Greenville,27858-4353,,0.473751058,0.44086774
Edgecombe Community College,Tarboro,27886,,PrivacySuppressed,PrivacySuppressed
Elizabeth City State University,Elizabeth City,27909,,0.370044053,0.266081871
Elon University,Elon,27244-2010,,0.678321678,0.605150215
Fayetteville Beauty College,Fayetteville,28303,,PrivacySuppressed,PrivacySuppressed
Fayetteville Technical Community College,Fayetteville,28303-0236,,0.060295061,0.042016807
Fayetteville State University,Fayetteville,28301-4298,,0.319774011,0.207920792
Forsyth Technical Community College,Winston-Salem,27103-5197,,PrivacySuppressed,PrivacySuppressed
Gardner-Webb University,Boiling Springs,28017-0997,,0.57781457,0.462633452
Gaston College,Dallas,28034,,PrivacySuppressed,PrivacySuppressed
Carolina Beauty College 8,Greensboro,27405,,PrivacySuppressed,PrivacySuppressed
Greensboro College,Greensboro,27401-1875,,0.339869281,0.292682927
Guilford College,Greensboro,27410-4108,,0.381818182,0.362318841
Guilford Technical Community College,Jamestown,27282,,0.099526066,0.053908356
Hairstyling Institute of Charlotte Inc,Charlotte,28204,,PrivacySuppressed,PrivacySuppressed
Halifax Community College,Weldon,27890,,PrivacySuppressed,PrivacySuppressed
Haywood Community College,Clyde,28721-9901,,PrivacySuppressed,PrivacySuppressed
Heritage Bible College,Dunn,28334,,PrivacySuppressed,PrivacySuppressed
High Point University,High Point,27268,,0.462222222,0.482905983
Isothermal Community College,Spindale,28160-0804,,PrivacySuppressed,PrivacySuppressed
James Sprunt Community College,Kenansville,28349,,PrivacySuppressed,PrivacySuppressed
John Wesley University,High Point,27265-3115,,0.428571429,0.483870968
Johnson C Smith University,Charlotte,28216-5398,,0.369565217,0.309178744
Johnston Community College,Smithfield,27577-2350,,PrivacySuppressed,PrivacySuppressed
Lees-McRae College,Banner Elk,28604,,0.5,0.268292683
Lenoir Community College,Kinston,28502-0188,,PrivacySuppressed,PrivacySuppressed
Lenoir-Rhyne University,Hickory,28601,,0.490196078,0.408759124
Leons Beauty School Inc,Greensboro,27403,,PrivacySuppressed,PrivacySuppressed
Livingstone College,Salisbury,28144,,0.41025641,0.246231156
Louisburg College,Louisburg,27549-2399,,0.211864407,0.096774194
Mars Hill University,Mars Hill,28754,,0.349775785,0.293023256
Martin Community College,Williamston,27892-9988,,PrivacySuppressed,PrivacySuppressed
Mayland Community College,Spruce Pine,28777,,PrivacySuppressed,PrivacySuppressed
McDowell Technical Community College,Marion,28752-8728,,PrivacySuppressed,PrivacySuppressed
Mercy School of Nursing,Charlotte,28203,,PrivacySuppressed,PrivacySuppressed
Meredith College,Raleigh,27607-5298,,PrivacySuppressed,PrivacySuppressed
Methodist University,Fayetteville,28311-1420,,0.374570447,0.281524927
Miller-Motte College-Wilmington,Wilmington,28405,,0.422196125,0.25
Mitchell Community College,Statesville,28677-5293,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Greenville,Greenville,27858,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Wilson,Wilson,27893,,PrivacySuppressed,PrivacySuppressed
Regina's College of Beauty-Monroe,Monroe,28110,,,
Montgomery Community College,Troy,27371,,PrivacySuppressed,PrivacySuppressed
Montreat College,Montreat,28757-1267,,0.377659575,0.307086614
University of Mount Olive,Mount Olive,28365-0919,,0.41025641,0.351851852
College of Wilmington,Wilmington,28403,,PrivacySuppressed,PrivacySuppressed
Nash Community College,Rocky Mount,27804,,PrivacySuppressed,PrivacySuppressed
North Carolina A & T State University,Greensboro,27411,,0.122017723,0.066302652
University of North Carolina at Asheville,Asheville,28804-8510,,0.464,0.466135458
University of North Carolina at Chapel Hill,Chapel Hill,27599,,0.563335956,0.5018226
University of North Carolina at Charlotte,Charlotte,28223-0001,,0.407197943,0.354651163
University of North Carolina at Greensboro,Greensboro,27402-6170,,0.476630435,0.394557823
North Carolina Central University,Durham,27707,,0.361456483,0.281045752
University of North Carolina School of the Arts,Winston-Salem,27127-2738,,0.698113208,0.606741573
North Carolina State University at Raleigh,Raleigh,27695-7001,,0.532198372,0.415329768
North Carolina Wesleyan College,Rocky Mount,27804,,0.483516484,0.2303207
University of North Carolina Wilmington,Wilmington,28403-5963,,0.577191621,0.563899868
Pamlico Community College,Grantsboro,28529,,PrivacySuppressed,PrivacySuppressed
William Peace University,Raleigh,27604-1194,,PrivacySuppressed,PrivacySuppressed
University of North Carolina at Pembroke,Pembroke,28372-1510,,0.231446541,0.186252772
Pfeiffer University,Misenheimer,28109,,0.446351931,0.343195266
Piedmont International University,Winston-Salem,27101-5025,,0.428571429,0.208333333
Piedmont Community College,Roxboro,27573,,PrivacySuppressed,PrivacySuppressed
Pitt Community College,Winterville,28590,,0.08742515,0.089411765
Queens University of Charlotte,Charlotte,28274-0001,,0.533156499,0.484848485
Randolph Community College,Asheboro,27205,,PrivacySuppressed,PrivacySuppressed
Richmond Community College,Hamlet,28345-1189,,PrivacySuppressed,PrivacySuppressed
Mid-Atlantic Christian University,Elizabeth City,27909-4054,,PrivacySuppressed,PrivacySuppressed
Roanoke-Chowan Community College,Ahoskie,27910-9522,,PrivacySuppressed,PrivacySuppressed
Robeson Community College,Lumberton,28360,,PrivacySuppressed,PrivacySuppressed
Rockingham Community College,Wentworth,27375-0038,,PrivacySuppressed,PrivacySuppressed
Rowan-Cabarrus Community College,Salisbury,28146,,PrivacySuppressed,PrivacySuppressed
Saint Augustine's University,Raleigh,27610-2298,,0.247572816,0.158536585
Salem College,Winston-Salem,27101,,PrivacySuppressed,PrivacySuppressed
Sampson Community College,Clinton,28328-0318,,PrivacySuppressed,PrivacySuppressed
Sandhills Community College,Pinehurst,28374,,PrivacySuppressed,PrivacySuppressed
Shaw University,Raleigh,27601,,0.428571429,0.200617284
Paul Mitchell the School-Fayetteville,Fayetteville,28303-5364,,PrivacySuppressed,PrivacySuppressed
St Andrews University,Laurinburg,28352,,0.433333333,0.380952381
Empire Beauty School-Matthews,Matthews,28105,,PrivacySuppressed,PrivacySuppressed
Southeastern Community College,Whiteville,28472-5422,,PrivacySuppressed,PrivacySuppressed
Southwestern Community College,Sylva,28779,,PrivacySuppressed,PrivacySuppressed
Stanly Community College,Albemarle,28001,,PrivacySuppressed,PrivacySuppressed
Surry Community College,Dobson,27017-8432,,PrivacySuppressed,PrivacySuppressed
Alamance Community College,Graham,27253-8000,,PrivacySuppressed,PrivacySuppressed
Tri-County Community College,Murphy,28906,,PrivacySuppressed,PrivacySuppressed
Vance-Granville Community College,Henderson,27537,,PrivacySuppressed,PrivacySuppressed
Wake Forest University,Winston-Salem,27106,,0.756972112,0.746323529
Wake Technical Community College,Raleigh,27603-5696,,0.107,0.08974359
Warren Wilson College,Swannanoa,28778-2099,,0.477477478,0.451219512
Watts School of Nursing,Durham,27705-2505,,PrivacySuppressed,PrivacySuppressed
Wayne Community College,Goldsboro,27534-8002,,0.061143984,0.060728745
Western Piedmont Community College,Morganton,28655-4511,,0.062972292,0.082417582
Wilkes Community College,Wilkesboro,28697,,PrivacySuppressed,PrivacySuppressed
Wilson Community College,Wilson,27893-3310,,PrivacySuppressed,PrivacySuppressed
Wingate University,Wingate,28174-0159,,0.475409836,0.440414508
Carolina Christian College,Winston Salem,27105,,PrivacySuppressed,PrivacySuppressed
Winston Salem Barber School,Winston-Salem,27127,,PrivacySuppressed,PrivacySuppressed
Winston-Salem State University,Winston-Salem,27110-0001,,0.193452381,0.133333333
Western Carolina University,Cullowhee,28723-9646,,0.44470868,0.373937677
Rasmussen College-North Dakota,Fargo,58103-7196,,0.455078125,0.307142857
Bismarck State College,Bismarck,58506-5587,,0.296875,0.303571429
Dickinson State University,Dickinson,58601-4896,,0.281524927,0.277310924
Nueta Hidatsa Sahnish College,New Town,58763,,PrivacySuppressed,PrivacySuppressed
Josef's School of Hair Design Inc-Grand Forks,Grand Forks,58201,,PrivacySuppressed,PrivacySuppressed
Headquarters Academy of Hair Design Inc,Minot,58701-3914,,PrivacySuppressed,PrivacySuppressed
University of Jamestown,Jamestown,58405,,0.371069182,0.333333333
Josef's School of Hair Design Inc-Fargo Downtown,Fargo,58102,,PrivacySuppressed,PrivacySuppressed
Lake Region State College,Devils Lake,58301-1598,,0.219858156,0.392156863
Cankdeska Cikana Community College,Fort Totten,58335,,PrivacySuppressed,PrivacySuppressed
University of Mary,Bismarck,58504,,0.417943107,0.247272727
Mayville State University,Mayville,58257-1299,,0.328671329,0.158333333
Sanford College of Nursing,Bismarck,58501-4425,,PrivacySuppressed,PrivacySuppressed
Minot State University,Minot,58707,,0.292870906,0.236486487
Moler Barber College,Fargo,58103-1805,,PrivacySuppressed,PrivacySuppressed
University of North Dakota,Grand Forks,58202-8193,,0.414721724,0.383386582
North Dakota State College of Science,Wahpeton,58076-0002,,0.435483871,0.500878735
Dakota College at Bottineau,Bottineau,58318-1198,,0.178571429,0.240506329
North Dakota State University-Main Campus,Fargo,58108-6050,,0.429068755,0.384364821
Williston State College,Williston,58801,,0.289156627,0.263157895
JZ Trend Academy Paul Mitchell Partner School,Bismarck,58504,,PrivacySuppressed,PrivacySuppressed
Sitting Bull College,Fort Yates,58538-9721,,PrivacySuppressed,PrivacySuppressed
Trinity Bible College and Graduate School,Ellendale,58436-7105,,0.265306122,0.26984127
Turtle Mountain Community College,Belcourt,58316,,PrivacySuppressed,PrivacySuppressed
United Tribes Technical College,Bismarck,58504,,PrivacySuppressed,PrivacySuppressed
Valley City State University,Valley City,58072,,0.347107438,0.1875
ETI Technical College,Niles,44446-4398,,0.513888889,0.543859649
The Art Institute of Cincinnati-AIC College of Design,Cincinnati,45246-3322,,PrivacySuppressed,PrivacySuppressed
Miami-Jacobs Career College-Independence,Independence,44131,,0.128510638,0.114427861
Herzing University-Akron,Akron,44306-3931,,0.643776824,0.366666667
University of Akron Main Campus,Akron,44325-4702,,0.236641221,0.200400802
Akron School of Practical Nursing,Akron,44313,,PrivacySuppressed,PrivacySuppressed
University of Akron Wayne College,Orrville,44667,,0.236641221,0.200400802
Allegheny Wesleyan College,Salem,44460-9598,,PrivacySuppressed,PrivacySuppressed
Antonelli College-Cincinnati,Cincinnati,45202,,0.401114206,0.372781065
Apollo Career Center,Lima,45806-1497,,PrivacySuppressed,PrivacySuppressed
Art Academy of Cincinnati,Cincinnati,45202-1706,,0.35483871,0.541666667
Ashland County-West Holmes Career Center,Ashland,44805-9377,,PrivacySuppressed,PrivacySuppressed
Ashland University,Ashland,44805,,0.169129721,0.114613181
Ashtabula County Technical and Career Campus,Jefferson,44047,,PrivacySuppressed,PrivacySuppressed
Auburn Career Center,Concord Twp,44077,,PrivacySuppressed,PrivacySuppressed
Aultman College of Nursing and Health Sciences,Canton,44710-1797,,PrivacySuppressed,PrivacySuppressed
Baldwin Wallace University,Berea,44017-2088,,0.570576541,0.567901235
Belmont College,Saint Clairsville,43950,,0.24929972,0.100840336
Bluffton University,Bluffton,45817-2104,,0.605263158,0.496855346
Fortis College-Ravenna,Ravenna,44266,,PrivacySuppressed,PrivacySuppressed
Bowling Green State University-Firelands,Huron,44839-9791,,0.499785684,0.435926133
Bowling Green State University-Main Campus,Bowling Green,43403,,0.499785684,0.435926133
Bryant & Stratton College-Parma,Parma,44130-3151,,0.319118179,0.225846926
Buckeye Hills Career Center,Rio Grande,45674-0157,,PrivacySuppressed,PrivacySuppressed
Butler Tech-D Russel Lee Career Center,Hamilton,45011,,0.791666667,0.723404255
Canton City Schools Adult Career and Technical Education,Canton,44705,,PrivacySuppressed,PrivacySuppressed
Capital University,Columbus,43209-2394,,0.539800995,0.527075812
Valley Beauty School,Zanesville,43701,,PrivacySuppressed,PrivacySuppressed
Carousel Beauty College-Middletown,Middletown,45044,,PrivacySuppressed,PrivacySuppressed
Carousel Beauty College-Dayton,Dayton,45402,,PrivacySuppressed,PrivacySuppressed
Carousel of Miami Valley Beauty College,Huber Heights,45424,,,
Case Western Reserve University,Cleveland,44106,,0.898520085,0.798226164
Cedarville University,Cedarville,45314-0601,,0.494818653,0.509090909
Central Ohio Technical College,Newark,43055-1767,,0.197714286,0.146579805
Central School of Practical Nursing,Independence,44131-0000,,PrivacySuppressed,PrivacySuppressed
Central State University,Wilberforce,45384-1004,,0.181008902,0.082051282
Chatfield College,Saint Martin,45118-9705,,PrivacySuppressed,PrivacySuppressed
Choffin Career  and Technical Center,Youngstown,44503-1600,,PrivacySuppressed,PrivacySuppressed
Cincinnati Christian University,Cincinnati,45204-3200,,0.299145299,0.245454546
Cincinnati College of Mortuary Science,Cincinnati,45224-1462,,PrivacySuppressed,PrivacySuppressed
University of Cincinnati-Main Campus,Cincinnati,45221-0063,,0.363504075,0.324345146
Cincinnati State Technical and Community College,Cincinnati,45223-2690,,PrivacySuppressed,PrivacySuppressed
University of Cincinnati-Clermont College,Batavia,45103,,0.363504075,0.324345146
University of Cincinnati-Blue Ash College,Blue Ash,45236-1096,,0.363504075,0.324345146
Ohio Christian University,Circleville,43113-9487,,0.295774648,0.464788732
Clark State Community College,Springfield,45501-0570,,0.104986877,0.061827957
Scott College of Cosmetology,Wheeling,26003,,PrivacySuppressed,PrivacySuppressed
Cleveland Institute of Art,Cleveland,44106-1710,,0.446153846,0.461538462
Cleveland Institute of Dental-Medical Assistants-Cleveland,Cleveland,44115-2285,,0.751857355,0.583333333
Cleveland Institute of Electronics,Cleveland,44114,,,
Cleveland Institute of Music,Cleveland,44106-1776,,PrivacySuppressed,PrivacySuppressed
Cleveland State University,Cleveland,44115-2214,,0.387878788,0.333333333
Columbiana County Career and Technical Center,Lisbon,44432,,PrivacySuppressed,PrivacySuppressed
Bradford School,Columbus,43219,,0.702325581,0.529411765
Columbus College of Art and Design,Columbus,43215,,0.594285714,0.503225807
Kaplan College-Columbus,Columbus,43232,,0.492718447,0.369047619
Ohio Institute of Health Careers,Columbus,43229-3553,,PrivacySuppressed,PrivacySuppressed
Columbus State Community College,Columbus,43215,,0.036747685,0.027729636
Springfield Regional School of Nursing,Springfield,45505,,PrivacySuppressed,PrivacySuppressed
Cuyahoga Community College District,Cleveland,44115-2878,,0.052417533,0.036485838
Davis College,Toledo,43623,,0.306976744,0.260869565
Dayton Barber College,Miamisburg,45342,,PrivacySuppressed,PrivacySuppressed
University of Dayton,Dayton,45469,,0.71810089,0.635528331
Defiance College,Defiance,43512,,0.397435897,0.314102564
Denison University,Granville,43023-0713,,0.760416667,0.815384615
DeVry University-Ohio,Columbus,43209-2705,,0.067664523,0.041789819
Chancellor University,Seven Hills,44131,,PrivacySuppressed,PrivacySuppressed
Eastern Hills Academy of Hair Design,Cincinnati,45255,,PrivacySuppressed,PrivacySuppressed
Edison State Community College,Piqua,45356-9239,,0.093333333,0.089552239
EHOVE Career Center,Milan,44846,,0.695121951,0.735849057
Bryant & Stratton College-Cleveland,Cleveland,44115,,0.319118179,0.225846926
Regency Beauty Institute-Cleveland,Willoughby,44094,,PrivacySuppressed,PrivacySuppressed
The University of Findlay,Findlay,45840-3653,,0.441176471,0.388
Franklin University,Columbus,43215-5399,,0.119771863,0.08462867
Gerbers Akron Beauty School,Akron,44313,,PrivacySuppressed,PrivacySuppressed
Gods Bible School and College,Cincinnati,45202-6838,,PrivacySuppressed,PrivacySuppressed
Good Samaritan College of Nursing and Health Science,Cincinnati,45220-2489,,PrivacySuppressed,PrivacySuppressed
Great Oaks Career Campuses,Cincinnati,45241,,0.886597938,0.81884058
Hannah E Mullins School of Practical Nursing,Salem,44460-2906,,PrivacySuppressed,PrivacySuppressed
Adult and Community Education-Hudson,Columbus,43211,,PrivacySuppressed,PrivacySuppressed
Hebrew Union College-Jewish Institute of Religion-Los Angeles,Los Angeles,90007-3796,,,
Hebrew Union College-Jewish Institute of Religion,New York,10012-1186,,PrivacySuppressed,PrivacySuppressed
Hebrew Union College-Jewish Institute of Religion-Cincinnati,Cincinnati,45220,,,
Heidelberg University,Tiffin,44883-2462,,0.510752688,0.354545455
Hiram College,Hiram,44234-0067,,0.604651163,0.582608696
Hobart Institute of Welding Technology,Troy,45373-2400,,PrivacySuppressed,PrivacySuppressed
Hocking College,Nelsonville,45764,,0.102345416,0.087719298
Huron School of Nursing,Cleveland,44112-4308,,,
American School of Technology,Columbus,43229,,0.594249201,0.601398601
Ross Medical Education Center-Cincinnati,Cincinnati,45246,,PrivacySuppressed,PrivacySuppressed
International College of Broadcasting,Dayton,45431,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Dayton,Dayton,45414-3877,,0.391304348,0.327118644
Eastern Gateway Community College,Steubenville,43952-3598,,PrivacySuppressed,PrivacySuppressed
John Carroll University,University Heights,44118-4581,,0.670391062,0.665634675
Hondros College of Nursing,Westerville,43081,,,
Casal Aveda Institute,Austintown,44515,,PrivacySuppressed,PrivacySuppressed
Kent State University at Ashtabula,Ashtabula,44004,,0.341121495,0.294074616
Kent State University at East Liverpool,East Liverpool,43920,,0.341121495,0.294074616
Kent State University at Stark,Canton,44720-7599,,0.341121495,0.294074616
Kent State University at Trumbull,Warren,44483,,0.341121495,0.294074616
Kent State University at Tuscarawas,New Philadelphia,44663-9403,,0.341121495,0.294074616
Kent State University at Salem,Salem,44460,,0.341121495,0.294074616
Kent State University at Kent,Kent,44242-0001,,0.341121495,0.294074616
Kent State University at Geauga,Burton,44021,,0.341121495,0.294074616
Kenyon College,Gambier,43022,,0.830188679,0.78761062
Kettering College,Kettering,45429-1299,,0.533632287,0.488888889
Lake Erie College,Painesville,44077-3389,,0.405063291,0.414285714
Lakeland Community College,Kirtland,44094-5198,,0.133849558,0.067226891
O C Collins Career Center,Chesapeake,45619-0000,,0.625,0.567307692
James A Rhodes State College,Lima,45804,,0.234527687,0.174089069
Ohio Business College-Sheffield,Sheffield Village,44035-0701,,0.353211009,0.264150943
Ohio Business College-Sandusky,Sandusky,44870-5871,,0.353211009,0.264150943
Lorain County Community College,Elyria,44035-1691,,0.094922737,0.081174439
Lourdes University,Sylvania,43560-2898,,0.294117647,0.318681319
Malone University,Canton,44709-3308,,0.542936288,0.398305085
Ashland University Dwight Schar College of Nursing,Mansfield,44903-2265,,PrivacySuppressed,PrivacySuppressed
Marietta College,Marietta,45750,,0.590909091,0.459330144
Marion Technical College,Marion,43302-5694,,0.15308642,0.111111111
Medina County Career Center,Medina,44256,,PrivacySuppressed,PrivacySuppressed
Mercy College of Ohio,Toledo,43604-1132,,0.470833333,0.357142857
Methodist Theological School in Ohio,Delaware,43015-3211,,,
Miami University-Hamilton,Hamilton,45011,,0.538327526,0.49537037
Miami University-Middletown,Middletown,45042,,0.538327526,0.49537037
Miami University-Oxford,Oxford,45056,,0.538327526,0.49537037
Miami-Jacobs Career College-Dayton,Dayton,45402,,0.371364653,0.236842105
Moler Hollywood Beauty Academy,Cincinnati,45213,,PrivacySuppressed,PrivacySuppressed
Miami Valley Career Technology Center,Englewood,45315,,0.62,0.518518519
Moore University of Hair Design,Cincinnati,45237-3839,,PrivacySuppressed,PrivacySuppressed
Mount Carmel College of Nursing,Columbus,43222-1504,,0.543478261,0.545454546
University of Mount Union,Alliance,44601-3993,,0.61627907,0.534050179
Mount Vernon Nazarene University,Mount Vernon,43050-9500,,0.124637681,0.133603239
Mount Saint Joseph University,Cincinnati,45233-1670,,0.169329074,0.154761905
Zane State College,Zanesville,43701-2626,,PrivacySuppressed,PrivacySuppressed
Muskingum University,New Concord,43762,,0.550458716,0.351778656
Fortis College-Cuyahoga Falls,Cuyahoga Falls,44221-2949,,0.463917526,0.410447761
Brown Mackie College-North Canton,Canton,44718,,0.352941177,0.446153846
National Beauty College,Canton,44709-1837,,PrivacySuppressed,PrivacySuppressed
North Central State College,Mansfield,44901-0698,,0.149328859,0.089456869
Northern Institute of Cosmetology,Lorain,44052-1803,,PrivacySuppressed,PrivacySuppressed
Northwest State Community College,Archbold,43502-9542,,0.184782609,0.101265823
Toledo Public Schools Adult and Continuing Education,Toledo,43613,,0.722222222,0.596153846
Notre Dame College,Cleveland,44121-4293,,0.190283401,0.196078431
Northeast Ohio Medical University,Rootstown,44272-0095,,PrivacySuppressed,PrivacySuppressed
University of Northwestern Ohio,Lima,45805,,0.33744856,0.448669202
Oberlin College,Oberlin,44074,,0.737642586,0.769230769
Ohio College of Podiatric Medicine,Independence,44131,,PrivacySuppressed,PrivacySuppressed
Ohio College of Massotherapy Inc,Akron,44321,,PrivacySuppressed,PrivacySuppressed
Ohio Technical College,Cleveland,44103,,PrivacySuppressed,PrivacySuppressed
Ohio Dominican University,Columbus,43219,,0.390423573,0.33164557
Brightwood College-Dayton,Dayton,45439,,0.492462312,0.328947368
Ohio Northern University,Ada,45810-1599,,0.674922601,0.604584527
Ohio State University Agricultural Technical Institute,Wooster,44691-4000,,0.521679284,0.479544398
Ohio State University-Lima Campus,Lima,45804,,0.521679284,0.479544398
Ohio State University-Mansfield Campus,Mansfield,44906,,0.521679284,0.479544398
Ohio State University-Marion Campus,Marion,43302-5695,,0.521679284,0.479544398
Ohio State University-Newark Campus,Newark,43055,,0.521679284,0.479544398
Ohio State College of Barber Styling,Columbus,43213,,PrivacySuppressed,PrivacySuppressed
Ohio State School of Cosmetology & Experts Barber School,Columbus,43224,,PrivacySuppressed,PrivacySuppressed
The Spa School,Columbus,43214,,PrivacySuppressed,PrivacySuppressed
Ohio State School of Cosmetology-Canal Winchester,CANAL WINCHESTER,43110,,PrivacySuppressed,PrivacySuppressed
Ohio State University-Main Campus,Columbus,43210,,0.521679284,0.479544398
Ohio University-Eastern Campus,Saint Clairsville,43950,,0.436619718,0.390556046
Ohio University-Chillicothe Campus,Chillicothe,45601-0629,,0.436619718,0.390556046
Ohio University-Southern Campus,Ironton,45638,,0.436619718,0.390556046
Ohio University-Lancaster Campus,Lancaster,43130-1037,,0.436619718,0.390556046
