INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
James A Rhodes State College,Lima,45804,,0.153184165,0.090128755
Ohio Business College-Sheffield,Sheffield Village,44035-0701,,0.268398268,0.217391304
Ohio Business College-Sandusky,Sandusky,44870-5871,,0.268398268,0.217391304
Lorain County Community College,Elyria,44035-1691,,0.061728395,0.02919708
Lourdes University,Sylvania,43560-2898,,0.172161172,0.133333333
Malone University,Canton,44709-3308,,0.46685879,0.455497382
Ashland University Dwight Schar College of Nursing,Mansfield,44903-2265,,PrivacySuppressed,PrivacySuppressed
Marietta College,Marietta,45750,,0.630136986,0.492753623
Marion Technical College,Marion,43302-5694,,0.180203046,0.102040816
Medina County Career Center,Medina,44256,,PrivacySuppressed,PrivacySuppressed
The University of Toledo-Health Science Campus,Toledo,43614,,0.380275229,0.323300467
Mercy College of Ohio,Toledo,43604-1132,,PrivacySuppressed,PrivacySuppressed
Methodist Theological School in Ohio,Delaware,43015-3211,,,
Miami University-Hamilton,Hamilton,45011,,0.553203661,0.519072551
Miami University-Middletown,Middletown,45042,,0.553203661,0.519072551
Miami University-Oxford,Oxford,45056,,0.553203661,0.519072551
Miami-Jacobs Career College-Dayton,Dayton,45402,,0.305084746,0.409836066
Moler Hollywood Beauty Academy,Cincinnati,45213,,PrivacySuppressed,PrivacySuppressed
Miami Valley Career Technology Center,Englewood,45315,,PrivacySuppressed,PrivacySuppressed
Moore University of Hair Design,Cincinnati,45237-3839,,PrivacySuppressed,PrivacySuppressed
Mount Carmel College of Nursing,Columbus,43222-1504,,PrivacySuppressed,PrivacySuppressed
University of Mount Union,Alliance,44601-3993,,0.606164384,0.51984127
Mount Vernon Nazarene University,Mount Vernon,43050-9500,,0.062015504,0.07751938
Mount Saint Joseph University,Cincinnati,45233-1670,,0.320754717,0.234567901
Zane State College,Zanesville,43701-2626,,0.079365079,0.092783505
Muskingum University,New Concord,43762,,0.537313433,0.364035088
Fortis College-Cuyahoga Falls,Cuyahoga Falls,44221-2949,,0.536290323,0.488188976
Brown Mackie College-North Canton,Canton,44718,,0.617647059,0.383116883
National Beauty College,Canton,44709-1837,,PrivacySuppressed,PrivacySuppressed
North Central State College,Mansfield,44901-0698,,PrivacySuppressed,PrivacySuppressed
Northern Institute of Cosmetology,Lorain,44052-1803,,PrivacySuppressed,PrivacySuppressed
Northwest State Community College,Archbold,43502-9542,,0.163424125,0.086956522
Toledo Public Schools Adult and Continuing Education,Toledo,43613,,PrivacySuppressed,PrivacySuppressed
Notre Dame College,Cleveland,44121-4293,,PrivacySuppressed,PrivacySuppressed
Northeast Ohio Medical University,Rootstown,44272-0095,,PrivacySuppressed,PrivacySuppressed
University of Northwestern Ohio,Lima,45805,,0.244897959,0.322093023
Oberlin College,Oberlin,44074,,0.08713693,0.088082902
Ohio College of Podiatric Medicine,Independence,44131,,PrivacySuppressed,PrivacySuppressed
Ohio College of Massotherapy Inc,Akron,44321,,0.5,0.541666667
Ohio Technical College,Cleveland,44103,,PrivacySuppressed,PrivacySuppressed
Ohio Dominican University,Columbus,43219,,0.395437262,0.31441048
Brightwood College-Dayton,Dayton,45439,,0.481792717,0.289855073
Ohio Northern University,Ada,45810-1599,,0.673076923,0.631147541
Ohio State University Agricultural Technical Institute,Wooster,44691-4000,,0.491475335,0.411910057
Ohio State University-Lima Campus,Lima,45804,,0.491475335,0.411910057
Ohio State University-Mansfield Campus,Mansfield,44906,,0.491475335,0.411910057
Ohio State University-Marion Campus,Marion,43302-5695,,0.491475335,0.411910057
Ohio State University-Newark Campus,Newark,43055,,0.491475335,0.411910057
Ohio State Beauty Academy,Lima,45807,,PrivacySuppressed,PrivacySuppressed
Ohio State College of Barber Styling,Columbus,43213,,PrivacySuppressed,PrivacySuppressed
Ohio State School of Cosmetology & Experts Barber School,Columbus,43224,,PrivacySuppressed,PrivacySuppressed
The Spa School,Columbus,43214,,PrivacySuppressed,PrivacySuppressed
Ohio State School of Cosmetology-Canal Winchester,CANAL WINCHESTER,43110,,PrivacySuppressed,PrivacySuppressed
Ohio State University-Main Campus,Columbus,43210,,0.491475335,0.411910057
Ohio University-Eastern Campus,Saint Clairsville,43950,,0.35358204,0.349500713
Ohio University-Chillicothe Campus,Chillicothe,45601-0629,,0.35358204,0.349500713
Ohio University-Southern Campus,Ironton,45638,,0.35358204,0.349500713
Ohio University-Lancaster Campus,Lancaster,43130-1037,,0.35358204,0.349500713
Ohio University-Main Campus,Athens,45701-2979,,0.35358204,0.349500713
Ohio University-Zanesville Campus,Zanesville,43701,,0.35358204,0.349500713
Ohio Valley College of Technology,East Liverpool,43920-9585,,PrivacySuppressed,PrivacySuppressed
Trinity Health System School of Nursing,Steubenville,43952,,PrivacySuppressed,PrivacySuppressed
Ohio Wesleyan University,Delaware,43015-2370,,0.089005236,0.091503268
Otterbein University,Westerville,43081,,0.581907091,0.536842105
Owens Community College,Perrysburg,43551,,0.080347039,0.041420118
Paramount Beauty Academy,Portsmouth,45662-4527,,PrivacySuppressed,PrivacySuppressed
Cuyahoga Valley Career Center,Brecksville,44141-1296,,PrivacySuppressed,PrivacySuppressed
Payne Theological Seminary,Wilberforce,45384,,PrivacySuppressed,PrivacySuppressed
Pontifical College Josephinum,Columbus,43235-1499,,PrivacySuppressed,PrivacySuppressed
Professional Skills Institute,Maumee,43537,,0.683982684,0.428571429
Firelands Regional Medical Center School of Nursing,Sandusky,44870-4788,,PrivacySuppressed,PrivacySuppressed
Rabbinical College Telshe,Wickliffe,44092,,PrivacySuppressed,PrivacySuppressed
Raphael's School of Beauty Culture Inc-Niles,Niles,44446,,PrivacySuppressed,PrivacySuppressed
Fortis College-Centerville,Centerville,45459-2712,,0.657142857,0.570815451
University of Rio Grande,Rio Grande,45674,,0.242506812,0.174672489
Advertising Art Educational Services DBA School of Advertising Art,Kettering,45440,,PrivacySuppressed,PrivacySuppressed
Shawnee State University,Portsmouth,45662,,0.266165414,0.20131291
Sinclair Community College,Dayton,45402-1460,,0.033026756,0.033212996
Gallipolis Career College,Gallipolis,45631-2600,,PrivacySuppressed,PrivacySuppressed
Daymar College-New Boston,New Boston,45662-4900,,PrivacySuppressed,PrivacySuppressed
Daymar College-Jackson,Jackson,45640,,PrivacySuppressed,PrivacySuppressed
Daymar College-Columbus,Columbus,43232,,PrivacySuppressed,PrivacySuppressed
Daymar College-Chillicothe,Chillicothe,456011038,,PrivacySuppressed,PrivacySuppressed
Brown Mackie College-Cincinnati,Cincinnati,45215-1107,,0.442880795,0.348659004
Brown Mackie College-Akron,Akron,44320,,0.442880795,0.348659004
Lincoln College of Technology-Franklin LCT,Franklin,45005,,PrivacySuppressed,PrivacySuppressed
Lincoln College of Technology-Tri-County,Cincinnati,45246,,PrivacySuppressed,PrivacySuppressed
Lincoln College of Technology-Vine Street,Cincinnati,45202,,PrivacySuppressed,PrivacySuppressed
Lincoln College of Technology-Dayton,Dayton,45402,,PrivacySuppressed,PrivacySuppressed
Stark State College,North Canton,44720,,0.186607143,0.153713299
Stautzenberger College-Maumee,Maumee,43537-4007,,0.421348315,0.231404959
Franciscan University of Steubenville,Steubenville,43952-1763,,0.504587156,0.415730337
Southern State Community College,Hillsboro,45133,,0.198686371,0.119469027
Ohio Mid-Western College,Cincinnati,45241,,PrivacySuppressed,PrivacySuppressed
Terra State Community College,Fremont,43420-9670,,PrivacySuppressed,PrivacySuppressed
Tiffin Academy of Hair Design,Tiffin,44883,,PrivacySuppressed,PrivacySuppressed
Tiffin University,Tiffin,44883,,0.375545852,0.288043478
University of Toledo,Toledo,43606-3390,,0.380275229,0.323300467
Kaplan Career Institute-Cleveland,Brooklyn,44129-6810,,PrivacySuppressed,PrivacySuppressed
Tri-State Bible College,South Point,45680,,PrivacySuppressed,PrivacySuppressed
Tri-County Adult Career Center,Nelsonville,45764,,PrivacySuppressed,PrivacySuppressed
Tri-Rivers Career Center,Marion,43302-8914,,PrivacySuppressed,PrivacySuppressed
Trinity Lutheran Seminary,Columbus,43209-2334,,,
Trumbull Business College,Warren,44484-3200,,PrivacySuppressed,PrivacySuppressed
Union Institute & University,Cincinnati,45206-1925,,0.264976959,0.254545455
United Theological Seminary,Dayton,45426-2308,,,
Upper Valley Career Center,Piqua,45356,,PrivacySuppressed,PrivacySuppressed
Urbana University,Urbana,43078-2091,,0.417721519,0.2625
Ursuline College,Pepper Pike,44124,,0.369811321,0.416666667
Valley Beauty School,Cambridge,43725,,PrivacySuppressed,PrivacySuppressed
Virginia Marti College of Art and Design,Lakewood,44107,,PrivacySuppressed,PrivacySuppressed
W Howard Nicol School of Practical Nursing,Uniontown,44685,,PrivacySuppressed,PrivacySuppressed
Walsh University,North Canton,44720-3396,,0.537549407,0.35625
Washington State Community College,Marietta,45750,,0.197889182,0.098654709
Western Hills School of Beauty and Hair Design,Cincinnati,45211,,PrivacySuppressed,PrivacySuppressed
Wilberforce University,Wilberforce,45384-1001,,0.427609428,0.293814433
Wilmington College,Wilmington,45177,,0.531135531,0.481081081
Winebrenner Theological Seminary,Findlay,45840,,,
Wittenberg University,Springfield,45504,,0.09122807,0.092105263
The College of Wooster,Wooster,44691,,0.816993464,0.598540146
Wright State University-Main Campus,Dayton,45435-0001,,0.309037901,0.230375427
Wright State University-Lake Campus,Celina,45822-2952,,0.309037901,0.230375427
Xavier University,Cincinnati,45207-1092,,0.547803618,0.606870229
ITT Technical Institute-Youngstown,Youngstown,44509-4098,,0.442857143,0.48308525
Youngstown State University,Youngstown,44555-0001,,0.230196344,0.158040665
American Broadcasting School-Oklahoma City,Oklahoma City,73115,,0.761363636,0.754601227
Bacone College,Muskogee,74403-1597,,0.263681592,0.118226601
Oklahoma Wesleyan University,Bartlesville,74006-6299,,0.603351955,0.342105263
Southern Nazarene University,Bethany,73008,,0.189759036,0.154574133
Broken Arrow Beauty College-Broken Arrow,Broken Arrow,74012,,PrivacySuppressed,PrivacySuppressed
Pontotoc Technology Center,Ada,74820,,PrivacySuppressed,PrivacySuppressed
Cameron University,Lawton,73505-6377,,0.149812734,0.132530121
Carl Albert State College,Poteau,74953-5208,,0.084529506,0.046218487
Central State Beauty and Wellness College,Oklahoma City,73162-6007,,PrivacySuppressed,PrivacySuppressed
University of Central Oklahoma,Edmond,73034,,0.317501627,0.239010989
Claremore Beauty College,Claremore,74017,,PrivacySuppressed,PrivacySuppressed
Connors State College,Warner,74469,,0.197343454,0.147859922
East Central University,Ada,74820-6999,,0.266452649,0.197969543
Eastern Oklahoma State College,Wilburton,74578-4999,,0.063157895,0.063636364
Redlands Community College,El Reno,73036-5304,,0.206549118,0.094674556
Enid Beauty College,Enid,73703-4538,,PrivacySuppressed,PrivacySuppressed
Eves College of Hairstyling,Lawton,73501,,PrivacySuppressed,PrivacySuppressed
Randall University,Moore,73160,,PrivacySuppressed,PrivacySuppressed
Hollywood Cosmetology Center,Norman,73069,,PrivacySuppressed,PrivacySuppressed
Langston University,Langston,73050,,0.302013423,0.103064067
Murray State College,Tishomingo,73460,,0.201535509,0.14137931
Spartan College of Aeronautics and Technology,Tulsa,74115,,0.216666667,0.229140722
Northeastern State University,Tahlequah,74464-2399,,0.295671313,0.210583153
Beauty Technical College Inc,Tahlequah,74465,,PrivacySuppressed,PrivacySuppressed
Northern Oklahoma College,Tonkawa,74653,,0.208791209,0.167076167
Northeastern Oklahoma A&M College,Miami,74354,,0.191780822,0.150819672
Northwestern Oklahoma State University,Alva,73717-2799,,0.387417219,0.224137931
Oklahoma State University Center for Health Sciences,Tulsa,74107-1898,,PrivacySuppressed,PrivacySuppressed
Oklahoma Christian University,Edmond,73013,,0.27037037,0.277777778
University of Oklahoma-Health Sciences Center,Oklahoma City,73104-5499,,PrivacySuppressed,PrivacySuppressed
Oklahoma Panhandle State University,Goodwell,73939-0430,,0.296774194,0.172222222
Oklahoma State University-Main Campus,Stillwater,74078-1015,,0.433554817,0.378684807
Oklahoma State University-Oklahoma City,Oklahoma City,73107-6195,,0.040674603,0.021352313
Oklahoma Baptist University,Shawnee,74804,,0.108490566,0.131386861
Oklahoma City Community College,Oklahoma City,73159-9987,,0.117283951,0.070093458
Oklahoma City University,Oklahoma City,73106-1402,,0.644067797,0.669117647
University of Oklahoma-Norman Campus,Norman,73019-3072,,0.396879571,0.348890154
Oklahoma School of Photography,Moore,73160,,PrivacySuppressed,PrivacySuppressed
Oklahoma State University Institute of Technology,Okmulgee,74447-3901,,PrivacySuppressed,PrivacySuppressed
Oral Roberts University,Tulsa,74171,,0.414027149,0.382550336
Tulsa Technology Center-Peoria Campus,Tulsa,74106-1619,,PrivacySuppressed,PrivacySuppressed
Platt College-Central OKC,Oklahoma City,73128-1112,,0.530469531,0.478787879
Poteau Beauty College,Poteau,74953,,PrivacySuppressed,PrivacySuppressed
Rogers State University,Claremore,74017-3252,,0.12371134,0.095375723
Rose State College,Midwest City,73110-2799,,0.121632653,0.069548872
St. Gregory's University,Shawnee,74804,,0.207207207,0.172727273
Standard Beauty College of Oklahoma,Jenks,74037,,PrivacySuppressed,PrivacySuppressed
University of Science and Arts of Oklahoma,Chickasha,73018-5322,,0.266409266,0.179310345
Seminole State College,Seminole,74868-1901,,0.056053812,0.04048583
Southern School of Beauty Inc,Durant,74701-5008,,PrivacySuppressed,PrivacySuppressed
State Barber and Hair Design College,Oklahoma City,73108,,PrivacySuppressed,PrivacySuppressed
Southeastern Oklahoma State University,Durant,74701-3347,,0.244701349,0.21641791
Southwestern Christian University,Bethany,73008,,0.567567568,0.405405405
Southwestern Oklahoma State University,Weatherford,73096-3098,,0.246676514,0.214408233
Tulsa Community College,Tulsa,74135-6198,,0.167019924,0.133211679
Tulsa Welding School-Tulsa,Tulsa,74104-3909,,0.67,0.637155298
University of Tulsa,Tulsa,74104-3189,,0.464150943,0.484693878
Virgil's Beauty College,Muskogee,74401-6802,,PrivacySuppressed,PrivacySuppressed
Indian Capital Technology Center-Tahlequah,Tahlequah,74464,,PrivacySuppressed,PrivacySuppressed
Western Oklahoma State College,Altus,73521-1397,,0.13091922,0.090909091
Woodward Beauty College,Woodward,73801,,PrivacySuppressed,PrivacySuppressed
High Plains Technology Center,Woodward,73801,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design-Salem,Salem,97301,,PrivacySuppressed,PrivacySuppressed
Abdill Career College Inc,Medford,97504-7137,,,
The Art Institute of Portland,Portland,97209-2911,,0.286231884,0.290322581
Beau Monde College of Hair Design,Portland,97205,,0.456896552,0.676470588
Blue Mountain Community College,Pendleton,97801,,0.148514852,0.115702479
Central Oregon Community College,Bend,97703,,0.100340136,0.087818697
Chemeketa Community College,Salem,97305,,PrivacySuppressed,PrivacySuppressed
Clackamas Community College,Oregon City,97045-8980,,0.091420535,0.041484716
Clatsop Community College,Astoria,97103,,PrivacySuppressed,PrivacySuppressed
College of Hair Design Careers,Salem,97301-1952,,PrivacySuppressed,PrivacySuppressed
Concorde Career College-Portland,Portland,97232-4203,,0.763598326,0.686567164
Concordia University-Portland,Portland,97211-6099,,0.465116279,0.397959184
Sumner College,Portland,97224,,0.452830189,0.5
East West College of the Healing Arts,Portland,97232-0000,,PrivacySuppressed,PrivacySuppressed
Eastern Oregon University,La Grande,97850,,0.296523517,0.209366391
Phagans School of Hair Design-Portland,Portland,97232,,PrivacySuppressed,PrivacySuppressed
New Hope Christian College-Eugene,Eugene,97405,,PrivacySuppressed,PrivacySuppressed
George Fox University,Newberg,97132,,0.617940199,0.56043956
Phagans Grants Pass College of Beauty,Grants Pass,97526,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Portland,Portland,97220,,0.44,0.422382672
Lane Community College,Eugene,97405-0640,,0.09121395,0.070902394
Lewis & Clark College,Portland,97219-7899,,0.701357466,0.51908397
Linfield College-McMinnville Campus,McMinnville,97128-6894,,0.657360406,0.554973822
Linn-Benton Community College,Albany,97321,,0.123809524,0.084210526
Marylhurst University,Marylhurst,97036-0261,,0.397590361,0.411764706
Phagans Medford Beauty School,Medford,97504,,PrivacySuppressed,PrivacySuppressed
Northwest College-Clackamas,Happy Valley,97086,,PrivacySuppressed,PrivacySuppressed
Mount Angel Seminary,Saint Benedict,97373-0505,,PrivacySuppressed,PrivacySuppressed
Mt Hood Community College,Gresham,97030,,0.146961326,0.112546126
Multnomah University,Portland,97220,,0.346666667,0.259615385
National University of Natural Medicine,Portland,97201-4848,,PrivacySuppressed,PrivacySuppressed
Northwest Nannies Institute,Lake Oswego,97035,,PrivacySuppressed,PrivacySuppressed
Northwest Christian University,Eugene,97401-3745,,0.37,0.202898551
Oregon Health & Science University,Portland,97239-3098,,PrivacySuppressed,PrivacySuppressed
Oregon Institute of Technology,Klamath Falls,97601-8801,,0.388714734,0.331395349
Oregon College of Art and Craft,Portland,97225,,PrivacySuppressed,PrivacySuppressed
Oregon State University,Corvallis,97331,,0.504889976,0.45477707
University of Oregon,Eugene,97403,,0.550255537,0.543772242
Pacific Northwest College of Art,Portland,97209-3404,,0.395833333,0.533333333
Pacific University,Forest Grove,97116,,0.612903226,0.608
Phagans Beauty College,Corvallis,97333,,PrivacySuppressed,PrivacySuppressed
Phagans Central Oregon Beauty College,Bend,97701,,PrivacySuppressed,PrivacySuppressed
Phagans School of Beauty,Salem,97301,,PrivacySuppressed,PrivacySuppressed
Phagans School of Hair Design,Happy Valley,97086,,PrivacySuppressed,PrivacySuppressed
Summit Salon Academy-Portland,Tigard,97223,,PrivacySuppressed,PrivacySuppressed
Portland Community College,Portland,97219-7132,,0.054845981,0.041905855
Portland State University,Portland,97201,,0.392571697,0.331544425
University of Portland,Portland,97203-5798,,0.678947368,0.609649123
Reed College,Portland,97202-8199,,0.698275862,0.630136986
Rogue Community College,Grants Pass,97527-9291,,0.073991031,0.057803468
Roseburg Beauty College,Roseburg,97470,,PrivacySuppressed,PrivacySuppressed
Pioneer Pacific College,Wilsonville,97070-9296,,0.551666667,0.547619048
Springfield College of Beauty,Springfield,97477,,PrivacySuppressed,PrivacySuppressed
Southern Oregon University,Ashland,97520,,0.345779221,0.277207392
Southwestern Oregon Community College,Coos Bay,97420-2193,,PrivacySuppressed,PrivacySuppressed
Treasure Valley Community College,Ontario,97914,,0.136708861,0.120772947
Umpqua Community College,Roseburg,97470-0226,,0.206293706,0.195402299
Warner Pacific College,Portland,97215,,0.396039604,0.337837838
Corban University,Salem,97317-9392,,PrivacySuppressed,PrivacySuppressed
College of Cosmetology,Klamath Falls,97601-3233,,PrivacySuppressed,PrivacySuppressed
Everest College-Portland,Portland,97205,,0.522058824,0.376681614
Western Seminary,Portland,97215-3367,,,
Willamette University,Salem,97301,,0.604166667,0.578947368
Western Oregon University,Monmouth,97361-1394,,0.3728,0.301969365
University of Western States,Portland,97230-3099,,PrivacySuppressed,PrivacySuppressed
Abington Memorial Hospital Dixon School of Nursing,Willow Grove,19090-1284,,PrivacySuppressed,PrivacySuppressed
Jolie Hair and Beauty Academy-Hazleton,Hazleton,18201,,PrivacySuppressed,PrivacySuppressed
Keystone Technical Institute,Harrisburg,17112-1012,,PrivacySuppressed,PrivacySuppressed
Bryn Athyn College of the New Church,Bryn Athyn,19009-0717,,PrivacySuppressed,PrivacySuppressed
Academy of Vocal Arts,Philadelphia,19103-6685,,,
Albright College,Reading,19612-5234,,0.419354839,0.379310345
All-State Career School-Lester,Lester,19029,,0.68115942,0.764705882
Community College of Allegheny County,Pittsburgh,15233-1895,,0.121842496,0.068382945
Allegheny College,Meadville,16335-3902,,0.760368664,0.620853081
The  Beauty Institute,Allentown,18109-1629,,PrivacySuppressed,PrivacySuppressed
DeSales University,Center Valley,18034-9568,,0.226666667,0.141414141
Altoona Beauty School Inc,Altoona,16602-6039,,PrivacySuppressed,PrivacySuppressed
Alvernia University,Reading,19607-1799,,0.554896142,0.548192771
The Beauty Institute-Ambler,Ambler,19002,,PrivacySuppressed,PrivacySuppressed
Antonelli Institute,Erdenheim,19038-8242,,PrivacySuppressed,PrivacySuppressed
The Art Institutes of York-PA,York,17402-9012,,0.669014085,0.582417582
The Art Institute of Philadelphia,Philadelphia,19103-5198,,0.371681416,0.330310881
Career Training Academy-Lower Burrell,Lower Burrell,15068,,PrivacySuppressed,PrivacySuppressed
The Art Institute of Pittsburgh,Pittsburgh,15219-1328,,0.269641125,0.207852194
Automotive Training Center-Exton,Exton,19341-1310,,PrivacySuppressed,PrivacySuppressed
Clarks Summit University,South Abington Township,18411-1250,,0.393103448,0.379310345
Community College of Beaver County,Monaca,15061-2588,,PrivacySuppressed,PrivacySuppressed
Arcadia University,Glenside,19038-3295,,0.471938776,0.408695652
Berean Institute,Philadelphia,19130-9714,,PrivacySuppressed,PrivacySuppressed
Bidwell Training Center Inc,Pittsburgh,15233,,PrivacySuppressed,PrivacySuppressed
Bloomsburg University of Pennsylvania,Bloomsburg,17815,,0.516650809,0.414492754
Bradford School,Pittsburgh,15219,,0.670103093,0.723076923
Brandywine School of Nursing,Coatesville,19320-1536,,PrivacySuppressed,PrivacySuppressed
Bryn Mawr College,Bryn Mawr,19010,,PrivacySuppressed,PrivacySuppressed
Bucknell University,Lewisburg,17837,,0.883408072,0.81512605
Bucks County Community College,Newtown,18940-4106,,0.189806678,0.114114114
Bucks County School of Beauty Culture Inc,Feasterville,19053-7368,,PrivacySuppressed,PrivacySuppressed
Butler Beauty Academy,Butler,16001,,PrivacySuppressed,PrivacySuppressed
Butler County Community College,Butler,16002,,0.171206226,0.127596439
Cabrini University,Radnor,19087-3698,,0.503496504,0.422818792
California University of Pennsylvania,California,15419-1394,,0.454896907,0.401098901
Calvary Baptist Theological Seminary,Lansdale,19446-4797,,,
Cambria-Rowe Business College-Johnstown,Johnstown,15902,,0.467336683,0.323529412
Carlow University,Pittsburgh,15213-3165,,0.379746835,0.239130435
Carnegie Mellon University,Pittsburgh,15213-3890,,0.62849162,0.658585859
Cedar Crest College,Allentown,18104-6196,,PrivacySuppressed,PrivacySuppressed
Central Penn College,Summerdale,17093-0309,,0.384615385,0.224806202
Center for Innovative Training and Education,Philadelphia,19106,,PrivacySuppressed,PrivacySuppressed
Chatham University,Pittsburgh,15232,,PrivacySuppressed,PrivacySuppressed
Chestnut Hill College,Philadelphia,19118-2693,,PrivacySuppressed,PrivacySuppressed
Cheyney University of Pennsylvania,Cheyney,19319-0200,,0.151515152,0.103448276
Brightwood Career Institute-Philadelphia Mills,Philadelphia,19154,,0.590909091,0.660818714
Citizens School of Nursing,New Kensington,15068-6525,,PrivacySuppressed,PrivacySuppressed
Clarion University of Pennsylvania,Clarion,16214,,0.444565217,0.365539453
YTI Career Institute-Capital Region,Mechanicsburg,17055,,0.761702128,0.635036496
DLP Conemaugh Memorial Medical Center,Johnstown,15905-4398,,PrivacySuppressed,PrivacySuppressed
Consolidated School of Business-York,York,17404,,PrivacySuppressed,PrivacySuppressed
Curtis Institute of Music,Philadelphia,19103,,PrivacySuppressed,PrivacySuppressed
Dean Institute of Technology,Pittsburgh,15226-1197,,PrivacySuppressed,PrivacySuppressed
Delaware County Community College,Media,19063-1094,,PrivacySuppressed,PrivacySuppressed
Delaware Valley Academy of Medical and Dental Assistants,Philadelphia,19114,,PrivacySuppressed,PrivacySuppressed
Delaware Valley University,Doylestown,18901-2697,,0.404347826,0.28959276
Dickinson College,Carlisle,17013-2896,,0.903846154,0.797101449
Pennsylvania State University-Dickinson Law,Carlisle,17013-2861,,0.556989924,0.491180654
Douglas Education Center,Monessen,15062,,0.652777778,0.666666667
Drexel University,Philadelphia,19104,,0.511450382,0.476058293
Du Bois Business College-Du Bois,Du Bois,15801,,0.50887574,0.515625
Everest Institute-Pittsburgh,Pittsburgh,15222-1320,,0.422434368,0.262711864
Duquesne University,Pittsburgh,15282,,0.640462428,0.595113438
East Stroudsburg University of Pennsylvania,East Stroudsburg,18301-2999,,0.484972678,0.386666667
Eastern University,Saint Davids,19087-3696,,0.671428571,0.737113402
Edinboro University of Pennsylvania,Edinboro,16444-0001,,0.46294514,0.356862745
Elizabethtown College,Elizabethtown,17022-2298,,0.598684211,0.538461539
Empire Beauty School-State College,State College,16801,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Lebanon,Lebanon,17042,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-York,York,17402,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Lancaster,Lancaster,17603,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Williamsport,Williamsport,17701,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Shamokin Dam,Shamokin Dam,17876,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Pottsville,Pottsville,17901,,PrivacySuppressed,PrivacySuppressed
Empire Beauty  School-Lehigh Valley,Whitehall,18052,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Gwinnett,Lawrenceville,30044-3045,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Wyoming Valley,Moosic,18507,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Warminster,Warminster,18974,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Harrisburg,Harrisburg,17109,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Reading,Reading,19605,,PrivacySuppressed,PrivacySuppressed
Episcopal School of Nursing,Philadelphia,19125-1000,,PrivacySuppressed,PrivacySuppressed
Erie Business Center-Erie,Erie,16501,,0.418604651,0.421052632
Erie Institute of Technology Inc,Erie,16565,,PrivacySuppressed,PrivacySuppressed
Evangelical Theological Seminary,Myerstown,17067-1222,,,
Aria Health School of Nursing,Trevose,19053-6939,,PrivacySuppressed,PrivacySuppressed
Franklin and Marshall College,Lancaster,17604-3003,,0.826771654,0.64
Gannon University,Erie,16541-0001,,0.565573771,0.456
Geneva College,Beaver Falls,15010-3599,,0.614492754,0.492647059
Gettysburg College,Gettysburg,17325,,0.828571429,0.776649746
Empire Beauty School-Exton,Exton,19341,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Laurel Springs,Laurel Springs,08021-5602,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-NE Philadelphia,Philadelphia,19154,,PrivacySuppressed,PrivacySuppressed
Gratz College,Melrose Park,19027-3010,,PrivacySuppressed,PrivacySuppressed
Gwynedd Mercy University,Gwynedd Valley,19437-0901,,0.502890173,0.37
Harcum College,Bryn Mawr,19010-3470,,PrivacySuppressed,PrivacySuppressed
Harrisburg Area Community College-Harrisburg,Harrisburg,17110-2999,,0.157323689,0.111524164
Haverford College,Haverford,19041-1392,,PrivacySuppressed,PrivacySuppressed
Commonwealth Technical Institute,Johnstown,15905-3092,,PrivacySuppressed,PrivacySuppressed
Holy Family University,Philadelphia,19114-2009,,0.447284345,0.336206897
Hussian College School of Art,Philadelphia,19106,,PrivacySuppressed,PrivacySuppressed
Brightwood Career Institute-Pittsburgh,Pittsburgh,15222,,0.405088063,0.386206897
Immaculata University,Immaculata,19345,,0.180952381,0.260869565
Indiana University of Pennsylvania-Main Campus,Indiana,15705-1098,,0.473527662,0.306404658
Pennsylvania School of Business,Allentown,18102,,PrivacySuppressed,PrivacySuppressed
Jameson Health System,New Castle,16105-2595,,PrivacySuppressed,PrivacySuppressed
Great Lakes Institute of Technology,Erie,16509-2482,,0.720670391,0.595238095
Jolie Hair and Beauty Academy-Wilkes-Barre,Wilkes Barre,18702,,PrivacySuppressed,PrivacySuppressed
Johnson College,Scranton,18508-1495,,0.666666667,0.58677686
Juniata College,Huntingdon,16652-2196,,0.657303371,0.601449275
Keystone College,La Plume,18440-0200,,0.283911672,0.315270936
Anthem Institute-Springfield,Springfield,19064,,0.258928571,0.356608479
King's College,Wilkes-Barre,18711-0801,,0.714912281,0.665354331
Kittanning Beauty Academy,Kittanning,16201,,PrivacySuppressed,PrivacySuppressed
