INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Millsaps College,Jackson,39210-0001,www.millsaps.edu,,
Mississippi Delta Community College,Moorhead,38761,www.msdelta.edu/,,
University of Mississippi,University,38677-1848,www.olemiss.edu,,
Mississippi University for Women,Columbus,39701,www.muw.edu,,
Mississippi Valley State University,Itta Bena,38941-1400,www.mvsu.edu,,
Mississippi College,Clinton,39058,www.mc.edu,,
Mississippi College of Beauty Culture,Laurel,39440,hatfieldsinc.com,,
Mississippi Gulf Coast Community College,Perkinston,39573,https://www.mgccc.edu,,
Mississippi State University,Mississippi State,39762,www.msstate.edu,,
Northeast Mississippi Community College,Booneville,38829,www.nemcc.edu,,
Northwest Mississippi Community College,Senatobia,38668-1714,www.northwestms.edu,,
Pearl River Community College,Poplarville,39470,www.prcc.edu,,
Rust College,Holly Springs,38635,www.rustcollege.edu,,
Southeastern Baptist College,Laurel,39440-9989,www.southeasternbaptist.edu,,
Southwest Mississippi Community College,Summit,39666-0000,www.smcc.edu,,
University of Southern Mississippi,Hattiesburg,39406-0001,www.usm.edu,,
Magnolia College of Cosmetology,Jackson,39206,www.mcocjackson.com,,
Tougaloo College,Tougaloo,39174,www.tougaloo.edu,,
Wesley Biblical Seminary,Jackson,39206,www.wbs.edu,,
William Carey University,Hattiesburg,39401-5499,www.wmcarey.edu,,
Aquinas Institute of Theology,Saint Louis,63108-3323,www.ai.edu,,
Assemblies of God Theological Seminary,Springfield,65802-2131,www.agts.edu,,
Avila University,Kansas City,64145-1698,https://www.Avila.edu,,
ITT Technical Institute-Earth City,Earth City,63045,www.itt-tech.edu,,
Baptist Bible College,Springfield,65803-3498,www.gobbc.edu,,
House of Heavilin Beauty College-Blue Springs,Blue Springs,64014,kc-hair.com,,
Cox College,Springfield,65802,www.coxcollege.edu,,
Calvary University,Kansas City,64147-1341,www.calvary.edu,,
Cape Girardeau Career and Technology Center,Cape Girardeau,63703-7511,www.capectc.org,,
Central Christian College of the Bible,Moberly,65270-1997,www.cccb.edu,,
Central Methodist University-College of Liberal Arts and Sciences,Fayette,65248-1198,www.centralmethodist.edu/,,
University of Central Missouri,Warrensburg,64093,www.ucmo.edu,,
Grand River Technical School,Chillicothe,64601,www.grts.org,,
Chillicothe Beauty Academy Inc,Chillicothe,64601,www.chillicothebeautyacademy.com/,,
Cleveland University-Kansas City,Overland Park,66210,www.cleveland.edu,,
Columbia Area Career Center,Columbia,65203-7199,career-center.org/pce,,
Columbia College,Columbia,65216,www.ccis.edu,,
Conception Seminary College,Conception,64433-0502,www.conception.edu,,
Concordia Seminary,Saint Louis,63105-3196,www.csl.edu,,
Cottey College,Nevada,64772,www.cottey.edu,,
Covenant Theological Seminary,Saint Louis,63141-8609,www.covenantseminary.edu,,
Crowder College,Neosho,64850,www.crowder.edu,,
Culver-Stockton College,Canton,63435-1299,www.culver.edu,,
Drury University,Springfield,65802-3791,www.drury.edu,,
East Central College,Union,63084,www.eastcentral.edu,,
Eden Theological Seminary,Webster Groves,63119-3192,www.eden.edu,,
Elaine Steven Beauty College,Saint Louis,63136-5618,www.elainestevenbeautycollege.com,,
Pinnacle Career Institute-South Kansas City,Kansas City,64137-1659,PCITRAINING.EDU,,
Evangel University,Springfield,65802-2125,www.evangel.edu,,
Fontbonne University,Saint Louis,63105-3098,https://www.fontbonne.edu,,
Four Rivers Career Center,Washington,63090-4235,frcc-sdow-mo.schoolloop.com/,,
Ozarks Technical Community College,Springfield,65802,www.otc.edu,,
Hannibal-LaGrange University,Hannibal,63401,www.hlg.edu,,
Harris-Stowe State University,Saint Louis,63103-2136,www.hssu.edu,,
Hickey College,Saint Louis,63114,www.hickeycollege.edu,,
House of Heavilin Beauty College-Kansas City,Kansas City,64110-2826,kc-hair.com,,
Independence College of Cosmetology,Independence,64055,www.hair-skin-nails.com,,
Jefferson College,Hillsboro,63050-2440,www.jeffco.edu,,
Paul Mitchell the School-Missouri Columbia,Columbia,65202,missouricolumbia.paulmitchell.edu/,,
Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,63110,www.barnesjewishcollege.edu,,
Kansas City Art Institute,Kansas City,64111-1874,www.kcai.edu,,
Kenrick Glennon Seminary,Saint Louis,63119-4399,www.kenrick.edu,,
A T Still University of Health Sciences,Kirksville,63501,WWW.ATSU.EDU,,
Lake Career and Technical Center,Camdenton,65020,camdentonschools.schoolwires.net/lctc,,
Lex La-Ray Technical Center,Lexington,64067-1525,www.lexlaray.com,,
Lincoln University,Jefferson City,65101,www.lincolnu.edu/,,
Lindenwood University,Saint Charles,63301-1695,www.lindenwood.edu,,
State Technical College of Missouri,Linn,65051-9607,https://www.statetechmo.edu,,
Logan University,Chesterfield,63017,www.logan.edu,,
Metropolitan Community College-Kansas City,Kansas City,64111-2429,www.mcckc.edu,,
Maryville University of Saint Louis,Saint Louis,63141-7299,www.maryville.edu,,
Merrell University of Beauty Arts and Science,Jefferson City,65109,merrelluniversity.edu,,
Metro Business College-Cape Girardeau,Cape Girardeau,63701,www.metrobusinesscollege.edu,,
Midwest Institute,Fenton,63026,midwestinstitute.com,,
Midwestern Baptist Theological Seminary,Kansas City,64118-4697,https://www.mbts.edu,,
Mineral Area College,Park Hills,63601-1000,www.mineralarea.edu,,
Missouri Baptist University,Saint Louis,63141-8698,www.mobap.edu,,
National Academy of Beauty Arts-Farmington,Farmington,63640,www.naba.edu,,
Missouri College,Brentwood,63144,www.missouricollege.edu/,,
Missouri School of Barbering,Florissant,63031-4701,americancollegeofhair.com,,
Missouri Southern State University,Joplin,64801-1595,www.mssu.edu,,
Missouri Valley College,Marshall,65340,www.moval.edu,,
Missouri Western State University,Saint Joseph,64507,https://www.missouriwestern.edu,,
University of Missouri-Columbia,Columbia,65211-1050,missouri.edu/,,
University of Missouri-Kansas City,Kansas City,64110,www.umkc.edu/,,
Missouri University of Science and Technology,Rolla,65409,www.mst.edu/,,
University of Missouri-St Louis,Saint Louis,63121-4400,www.umsl.edu/,,
Moberly Area Community College,Moberly,65270-1304,www.macc.edu,,
Hillyard Technical Center,Saint Joseph,64506-5102,www.hillyardtech.com,,
National Academy of Beauty Arts-St Louis,Saint Louis,63128-0000,www.nabacollege.com,,
Nazarene Theological Seminary,Kansas City,64131-1246,www.nts.edu,,
Neosho Beauty College,Neosho,64850-1525,neoshobeautycollege.com,,
Truman State University,Kirksville,63501-4221,www.truman.edu,,
Northwest Missouri State University,Maryville,64468-6001,www.nwmissouri.edu,,
Ozark Christian College,Joplin,64801,www.occ.edu,,
College of the Ozarks,Point Lookout,65726-0017,www.cofo.edu,,
Park University,Parkville,64152-3795,www.park.edu,,
Stevens-The Institute of Business & Arts,Saint Louis,63103,www.siba.edu,,
Poplar Bluff Technical Career Center,Poplar Bluff,63901-8960,www.poplarbluffschools.net,,
Ranken Technical College,Saint Louis,63113-2811,www.ranken.edu,,
Research College of Nursing,Kansas City,64132-1199,researchcollege.edu,,
Rockhurst University,Kansas City,64110-2561,www.rockhurst.edu,,
Rolla Technical Institute/Center,Rolla,65401,rolla.k12.mo.us,,
Everest College-Springfield,Springfield,65807,www.everest.edu/campus/springfield,,
Saint Louis University,Saint Louis,63103-2097,www.slu.edu,,
Salem College of Hairstyling,Rolla,65401,www.centralandsalemcolleges.com,,
American College of Hair Design Inc,Sedalia,65301,www.americancollegeofhairdesign.com,,
Sikeston Career and Technology Center,Sikeston,63801-3347,www.sikestonr6.org,,
Saint Louis Christian College,Florissant,63033,www.stlchristian.edu,,
St Louis College of Pharmacy,Saint Louis,63110-1088,www.stlcop.edu,,
Saint Louis Community College,Saint Louis,63102-2810,www.stlcc.edu/,,
Saint Paul School of Theology,Leawood,66224,www.spst.edu,,
Southwest Baptist University,Bolivar,65613-2596,www.sbuniv.edu,,
Missouri State University-West Plains,West Plains,65775-2715,www.wp.missouristate.edu,,
Saint Luke's College of Health Sciences,Kansas City,64111,www.saintlukescollege.edu/,,
St Louis College of Health Careers-St Louis,Saint Louis,63110,www.slchc.edu,,
State Fair Community College,Sedalia,65301-2199,www.sfccmo.edu,,
Stephens College,Columbia,65215,https://www.stephens.edu,,
Southeast Missouri State University,Cape Girardeau,63701,www.semo.edu,,
Missouri State University-Springfield,Springfield,65897,www.missouristate.edu,,
Three Rivers Community College,Poplar Bluff,63901,www.trcc.edu,,
North Central Missouri College,Trenton,64683,www.ncmissouri.edu,,
Kansas City University of Medicine and Biosciences,Kansas City,64106-1453,www.kcumb.edu,,
Washington University in St Louis,Saint Louis,63130-4899,www.wustl.edu,,
Webster University,Saint Louis,63119-3194,www.webster.edu,,
Wentworth Military Academy and College,Lexington,64067-1799,www.wma.edu,,
Westminster College,Fulton,65251-1299,WWW.WESTMINSTER-MO.EDU,,
William Jewell College,Liberty,64068-1896,www.jewell.edu,,
William Woods University,Fulton,65251-1098,www.williamwoods.edu,,
Academy of Cosmetology,Bozeman,59715-3544,www.academycosmetology.com,,
Blackfeet Community College,Browning,59417-0819,bfcc.edu,,
Butte Academy of Beauty Culture,Butte,59701,butteacademyofbeauty.ipage.com/,,
Highlands College of Montana Tech,Butte,59701,www.mtech.edu/,,
Crevier's Academy of Cosmetology Arts,Kalispell,59901,www.crevierschool.com,,
Carroll College,Helena,59625-0002,www.carroll.edu,,
Dawson Community College,Glendive,59330,www.dawson.edu,,
Chief Dull Knife College,Lame Deer,59043,cdkc.edu,,
Montana State University-Billings,Billings,59101-0298,www.msubillings.edu,,
Flathead Valley Community College,Kalispell,59901,www.fvcc.edu,,
Aaniiih Nakoda College,Harlem,59526,www.ancollege.edu,,
Fort Peck Community College,Poplar,59255-0398,www.fpcc.edu,,
Great Falls College Montana State University,Great Falls,59405,www.gfcmsu.edu,,
University of Great Falls,Great Falls,59405-4996,www.ugf.edu,,
Helena College University of Montana,Helena,59601,www.umhelena.edu,,
Little Big Horn College,Crow Agency,59022,www.lbhc.edu/,,
Miles Community College,Miles City,59301-4774,www.milescc.edu/,,
Modern Beauty School Inc,Missoula,59808,modernbeautyschool.org,,
Montana Tech of the University of Montana,Butte,59701-8997,www.mtech.edu,,
Montana State University,Bozeman,59717,www.montana.edu/,,
The University of Montana,Missoula,59812,www.umt.edu,,
Montana State University-Northern,Havre,59501,www.msun.edu,,
Rocky Mountain College,Billings,59102-1796,rocky.edu,,
Salish Kootenai College,Pablo,59855,www.skc.edu,,
The University of Montana-Western,Dillon,59725-3598,www.umwestern.edu,,
La'James International College,Fremont,68025,www.ljic.edu,,
Bellevue University,Bellevue,68005-3098,www.bellevue.edu,,
Clarkson College,Omaha,68131-2739,www.clarksoncollege.edu/,,
Bryan College of Health Sciences,Lincoln,68506-1299,www.bryanhealthcollege.edu/bcohs/,,
Central Community College,Grand Island,68802-4903,www.cccneb.edu,,
Chadron State College,Chadron,69337-2690,www.csc.edu,,
College of Hair Design-Downtown,Lincoln,68508-2199,collegeofhairdesign.com,,
Concordia University-Nebraska,Seward,68434-1556,www.cune.edu,,
Creighton University,Omaha,68178,https://www.creighton.edu,,
Doane University-Arts & Sciences,Crete,68333,www.doane.edu,,
Grace University,Omaha,68108-3629,https://www.graceuniversity.edu/,,
Hastings College,Hastings,68901,www.hastings.edu,,
CHI Health School of Radiologic Technology,Omaha,68122,www.chihealth.com/school-of-radiologic-technology,,
Joseph's College Cosmetology,Lincoln,68510-2226,josephscollege.edu,,
University of Nebraska at Kearney,Kearney,68849-1212,www.unk.edu,,
Kaplan University-Lincoln Campus,Lincoln,68508,www.kaplanuniversity.edu/lincoln-nebraska.aspx,,
Nebraska Methodist College of Nursing & Allied Health,Omaha,68114-2852,www.methodistcollege.edu,,
Metropolitan Community College Area,Omaha,68111-1610,www.mccneb.edu,,
Mid-Plains Community College,North Platte,69101,www.mpcc.edu,,
Midland University,Fremont,68025,www.midlandu.edu,,
Nebraska Christian College of Hope International University,Papillion,68046,nechristian.edu,,
University of Nebraska at Omaha,Omaha,68182-0225,www.unomaha.edu,,
Kaplan University-Omaha Campus,Omaha,68134-1002,www.kaplanuniversity.edu/omaha-nebraska.aspx?wid=1,,
Nebraska Indian Community College,Macy,68039-0428,www.thenicc.edu,,
University of Nebraska Medical Center,Omaha,68198-7815,www.unmc.edu,,
Nebraska Wesleyan University,Lincoln,68504-2794,www.nebrwesleyan.edu,,
University of Nebraska-Lincoln,Lincoln,68588,www.unl.edu/,,
Northeast Community College,Norfolk,68702-0469,www.northeast.edu,,
Peru State College,Peru,68421-0010,www.peru.edu,,
College of Saint Mary,Omaha,68106,WWW.CSM.EDU,,
Southeast Community College Area,Lincoln,68510-2449,www.southeast.edu,,
Union College,Lincoln,68506,www.ucollege.edu,,
Vatterott College-Spring Valley,Omaha,68137,www.vatterott.edu,,
Nebraska College of Technical Agriculture,Curtis,69025-9552,ncta.unl.edu,,
Wayne State College,Wayne,68787,https://www.wsc.edu/,,
Regional West Medical Center School of Radiologic Technology,Scottsbluff,69361,www.rwhs.org/careers/school-radiologic-technology,,
Western Nebraska Community College,Scottsbluff,69361-1899,www.wncc.edu,,
York College,York,68467-2699,www.york.edu/,,
Academy of Hair Design-Las Vegas,Las Vegas,89146,www.ahdvegas.com/,,
Career College of Northern Nevada,Sparks,89434-7905,www.ccnn.edu,,
College of Southern Nevada,Las Vegas,89146-1164,www.csn.edu,,
The Art Institute of Las Vegas,Henderson,89074-7737,www.artinstitutes.edu/las-vegas,,
Everest College-Henderson,Henderson,89074,www.everest.edu/campus/henderson,,
University of Nevada-Las Vegas,Las Vegas,89154,www.unlv.edu/,,
University of Nevada-Reno,Reno,89557,www.unr.edu/,,
Great Basin College,Elko,89801,www.gbcnv.edu,,
Sierra Nevada College,Incline Village,89451,www.sierranevada.edu,,
Truckee Meadows Community College,Reno,89512-3999,www.tmcc.edu,,
Western Nevada College,Carson City,89703-7399,www.wnc.edu,,
Colby-Sawyer College,New London,03257-7835,www.colby-sawyer.edu,,
Continental Academie of Hair Design-Hudson,Hudson,03051,continentalacademie.com,,
Daniel Webster College,Nashua,03063-1300,www.dwc.edu,,
Dartmouth College,Hanover,03755-3529,www.dartmouth.edu,,
Empire Beauty School-Laconia,Laconia,03246,www.empirebeautyschools.com,,
Empire Beauty School-Somersworth,Somersworth,03878,www.empirebeautyschools.com,,
Franklin Pierce University,Rindge,03461-0060,www.franklinpierce.edu,,
University of New Hampshire-School of Law,Concord,03301-4197,https://law.unh.edu,,
Mount Washington College,Manchester,03103-9969,www.mountwashington.edu/index.aspx,,
Keene Beauty Academy,Keene,03431,WWW.KEENEBEAUTYACADEMY.edu,,
Northeast Catholic College,Warner,03278-4012,www.northeastcatholic.edu,,
Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School,Bedford,03110,michaels.paulmitchell.edu,,
New England College,Henniker,03242,www.nec.edu/,,
New England School of Hair Design,West Lebanon,03784,www.neshd.org,,
Southern New Hampshire University,Manchester,03106-1045,www.snhu.edu,,
New Hampshire Institute for Therapeutic Arts,Hudson,03051,www.nhita.com,,
University of New Hampshire-Main Campus,Durham,03824-3547,www.unh.edu,,
Keene State College,Keene,03435-1506,www.keene.edu,,
University of New Hampshire at Manchester,Manchester,03101-1113,manchester.unh.edu,,
Plymouth State University,Plymouth,03264-1595,www.plymouth.edu,,
NHTI-Concord's Community College,Concord,03301-7412,www.nhti.edu,,
White Mountains Community College,Berlin,03570,www.wmcc.edu,,
River Valley Community College,Claremont,03743-9707,www.rivervalley.edu,,
Lakes Region Community College,Laconia,03246,www.lrcc.edu,,
Manchester Community College,Manchester,03102-8518,www.mccnh.edu,,
Nashua Community College,Nashua,03063-1026,nashuacc.edu/,,
Great Bay Community College,Portsmouth,03801-2879,www.greatbay.edu,,
Paul Mitchell the School-Portsmouth,Portsmouth,03801-4084,paulmitchell.edu/portsmouth,,
Rivier University,Nashua,03060,www.rivier.edu,,
Saint Anselm College,Manchester,03102-1310,www.anselm.edu,,
St Joseph School of Nursing,Nashua,03060,www.sjson.edu,,
Granite State College,Concord,03301-3471,www.granite.edu,,
Thomas More College of Liberal Arts,Merrimack,03054,www.thomasmorecollege.edu,,
Eastwick College-Hackensack,Hackensack,07601,www.eastwickcollege.edu,,
Atlantic Cape Community College,Mays Landing,08330-2699,www.atlantic.edu,,
Fortis Institute-Wayne,Wayne,07470,fortisinstitute.edu,,
Bergen Community College,Paramus,07652-1595,www.bergen.edu,,
Berkeley College-Woodland Park,Woodland Park,07424,www.BerkeleyCollege.edu,,
Beth Medrash Govoha,Lakewood,08701-2754,,,
Bloomfield College,Bloomfield,07003,www.bloomfield.edu/,,
Brookdale Community College,Lincroft,07738-1597,https://www.brookdalecc.edu,,
Rowan College at Burlington County,Pemberton,08068-1599,www.rcbc.edu,,
Caldwell University,Caldwell,07006-6195,www.caldwell.edu,,
Camden County College,Blackwood,08012,www.camdencc.edu,,
Centenary University,Hackettstown,07840,www.centenarycollege.edu,,
Adult and Continuing Education-BCTS,Hackensack,07601-6637,bcts.bergen.org/index.php/adult-ed-main-page,,
Branford Hall Career Institute-Parsippany,Parsippany,07054-3897,www.schooliya.com/peg/Parsippany/index.html,,
Lincoln Technical Institute-Iselin,Iselin,08830,www.lincolnedu.com/campus/edison-nj,,
American Institute-Clifton,CLIFTON,07011,www.americaninstitute.com,,
Cooper Health System Center for Allied Health Education,Camden,08103,www.cooperhealth.edu/allied-health,,
County College of Morris,Randolph,07869-2086,WWW.CCM.EDU,,
Cumberland County College,Vineland,08362-1500,www.cccnj.edu,,
Divers Academy International,ERIAL,08081,www.diversacademy.edu,,
Drew University,Madison,07940,www.drew.edu,,
duCret School of Arts,Plainfield,07060,WWW.DUCRET.EDU,,
Lincoln Technical Institute-South Plainfield,South Plainfield,07080-2424,www.lincolnedu.com/campus/south-plainfield-nj,,
Essex County College,Newark,07102,www.essex.edu,,
Empire Beauty School-Union,Union,07083,www.empire.edu,,
Fairleigh Dickinson University-Metropolitan Campus,Teaneck,07666,www.fdu.edu,,
Felician University,Lodi,07644,www.felician.edu,,
Fairleigh Dickinson University-Florham Campus,Madison,07940,www.fdu.edu,,
Hohokus School of Trade and Technical Sciences,Paterson,07513,www.hohokus.edu,,
Georgian Court University,Lakewood,08701-2697,georgian.edu/,,
Rowan University,Glassboro,08028,www.rowan.edu,,
Rowan College at Gloucester County,Sewell,08080,www.rcgc.edu,,
Empire Beauty School-Cherry Hill,Cherry Hill,08002,www.empire.edu,,
Harris School of Business-Cherry Hill Campus,Cherry Hill,08002,www.harrisschool.edu,,
Eastwick College-Ramsey,Ramsey,07446-2551,www.eastwickcollege.edu,,
Holy Name Medical Center School of Nursing,Teaneck,07666-4246,www.schoolofnursing.info,,
Hudson County Community College,Jersey City,07306,www.hccc.edu,,
New Jersey City University,Jersey City,07305,www.njcu.edu,,
Joe Kubert School of Cartoon and Graphic Art,Dover,07801,kubertschool.edu,,
Kean University,Union,07083,www.kean.edu,,
Harris School of Business-Voorhees Campus,Voorhees,08043,www.harrisschool.edu,,
Lincoln Technical Institute-Union,Union,07083,www.lincolnedu.com/campus/union-nj,,
Rizzieri Aveda School for Beauty and Wellness,Voorhees,08043-1800,www.rizzierischools.com,,
Mercer County Community College,West Windsor,08550-3407,www.mccc.edu,,
Middlesex County College,Edison,08818-3050,www.middlesexcc.edu,,
Monmouth University,West Long Branch,07764-1898,www.monmouth.edu,,
Montclair State University,Montclair,07043-1624,www.montclair.edu,,
HackensackUMC Mountainside School of Nursing,Montclair,07042-4837,www.mhson.com,,
JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Nursing,Plainfield,07061,www.jfkmuhlenbergschools.org,,
Eastwick College-Nutley,Nutley,07110,www.eastwickcollege.edu,,
Empire Beauty School-Jersey City,Jersey City,07306,www.empire.edu,,
New Brunswick Theological Seminary,New Brunswick,08901-1107,www.nbts.edu,,
Robert Fiance Beauty Schools-West New York,West New York,07093-4623,www.robertfiance.edu,,
New Jersey Institute of Technology,Newark,07102,www.njit.edu/,,
Ocean County College,Toms River,08754-2001,www.ocean.edu/,,
P B Cosmetology Education Center,Gloucester,08030,pbbeautyschool.com/,,
Parisian Beauty School,Hackensack,07601-5509,paulmitchell.edu/hackensack/,,
Passaic County Community College,Paterson,07505-1179,www.pccc.edu,,
Pennco Tech-Blackwood,Blackwood,08012,www.penncotech.edu,,
Princeton Theological Seminary,Princeton,08542-0803,www.ptsem.edu,,
Princeton University,Princeton,08544-0070,www.princeton.edu,,
Rabbinical College of America,Morristown,07960,www.rca.edu/,,
Ramapo College of New Jersey,Mahwah,07430-1680,www.ramapo.edu,,
Robert Fiance Beauty Schools-Perth Amboy,Perth Amboy,08861,www.robertfiance.edu,,
Rider University,Lawrenceville,08648-3099,www.rider.edu,,
Roman Academy of Beauty Culture,Hawthorne,07506,ROMANACADEMY.NET,,
Rutgers University-Camden,Camden,08102,www.camden.rutgers.edu/,,
Rutgers University-New Brunswick,New Brunswick,08901-1281,newbrunswick.rutgers.edu/,,
Rutgers University-Newark,Newark,07102,www.newark.rutgers.edu/,,
St Francis Medical Center-School of Radiologic Technology,Trenton,08629-1986,www.stfrancismedical.org/Education/School-of-Radiologic-Technology.aspx,,
Saint Francis Medical Center School of Nursing,Trenton,08629-1986,www.stfrancismedical.org/Education/School-of-Nursing.aspx,,
Saint Peter's University,Jersey City,07306-5997,www.saintpeters.edu,,
Salem Community College,Carneys Point,08069-2799,www.salemcc.edu,,
Seton Hall University,South Orange,07079-2697,www.shu.edu,,
Atlantic Beauty & Spa Academy LLC,Egg Harbor Township,08234,www.shorebeautyschool.com,,
College of Saint Elizabeth,Morristown,07960-6989,www.cse.edu,,
Raritan Valley Community College,Branchburg,08876,www.raritanval.edu,,
Stevens Institute of Technology,Hoboken,07030-5991,www.stevens.edu,,
Stockton University,Galloway,08205-9441,www.stockton.edu,,
Talmudical Academy-New Jersey,Adelphia,07710,talmudicalacademynj.com,,
Teterboro School of Aeronautics,Teterboro,07608-1083,www.teterboroschool.com,,
Thomas Edison State University,Trenton,08608,www.tesu.edu,,
The College of New Jersey,Ewing,08628-7718,www.tcnj.edu,,
Sanford-Brown Institute-Iselin,Iselin,08830,www.sanfordbrown.edu/iselin,,
Union County College,Cranford,07016-1528,www.ucc.edu,,
William Paterson University of New Jersey,Wayne,07470,www.wpunj.edu,,
Olympian Academy of Cosmetology,Alamogordo,88310-5051,www.olympianacademy.com,,
Central New Mexico Community College,Albuquerque,87106,www.cnm.edu,,
Navajo Technical University,Crownpoint,87313-0849,www.navajotech.edu,,
De Wolff College Hair Styling and Cosmetology,Albuquerque,87112-4413,www.dewolffinstitute.net,,
New Mexico State University-Dona Ana,Las Cruces,88011,dacc.nmsu.edu/,,
Clovis Community College,Clovis,88101-8381,www.clovis.edu,,
Eastern New Mexico University-Main Campus,Portales,88130,www.enmu.edu,,
Eastern New Mexico University-Roswell Campus,Roswell,88202-6000,www.roswell.enmu.edu,,
Institute of American Indian and Alaska Native Culture and Arts Development,Santa Fe,87508-1300,https://iaia.edu,,
New Mexico Highlands University,Las Vegas,87701,www.nmhu.edu,,
New Mexico Junior College,Hobbs,88240,www.nmjc.edu,,
New Mexico Military Institute,Roswell,88201-5173,www.nmmi.edu,,
University of New Mexico-Gallup Campus,Gallup,87301,www.gallup.unm.edu,,
New Mexico Institute of Mining and Technology,Socorro,87801,www.nmt.edu,,
University of New Mexico-Los Alamos Campus,Los Alamos,87544,losalamos.unm.edu,,
University of New Mexico-Main Campus,Albuquerque,87106,www.unm.edu,,
New Mexico State University-Alamogordo,Alamogordo,88310,nmsua.edu,,
New Mexico State University-Carlsbad,Carlsbad,88220,carlsbad.nmsu.edu,,
New Mexico State University-Grants,Grants,87020-2025,grants.nmsu.edu/,,
New Mexico State University-Main Campus,Las Cruces,88003-8001,www.nmsu.edu/,,
University of New Mexico-Valencia County Campus,Los Lunas,87031-7633,vc.unm.edu/,,
Northern New Mexico College,Espanola,87532,nnmc.edu,,
San Juan College,Farmington,87402-4699,www.sanjuancollege.edu,,
Santa Fe Community College,Santa Fe,87508-4887,www.sfcc.edu,,
Santa Fe University of Art and Design,Santa Fe,87505-7634,www.santafeuniversity.edu,,
University of the Southwest,Hobbs,88240,www.usw.edu,,
Southwestern College,Santa Fe,87507,www.swc.edu,,
Southwestern Indian Polytechnic Institute,Albuquerque,87120-3101,www.sipi.edu,,
University of New Mexico-Taos Campus,Ranchos de Taos,87557,taos.unm.edu/index.html,,
Mesalands Community College,Tucumcari,88401-3352,www.mesalands.edu,,
Vogue College of Cosmetology-Santa Fe,Santa Fe,87505-7708,vogue.edu,,
Western New Mexico University,Silver City,88061,www.wnmu.edu,,
Vaughn College of Aeronautics and Technology,Flushing,11369,www.vaughn.edu,,
Adelphi University,Garden City,11530-0701,www.adelphi.edu/,,
Adirondack Community College,Queensbury,12804,www.sunyacc.edu,,
Globe Institute of Technology,New York,10018,www.globe.edu/index.asp,,
Bryant & Stratton College-Albany,Albany,12205,www.bryantstratton.edu/,,
Albany College of Pharmacy and Health Sciences,Albany,12208-3492,www.acphs.edu,,
Albany Law School,Albany,12208,www.albanylaw.edu,,
Albany Medical College,Albany,12208-3479,www.amc.edu,,
Alfred University,Alfred,14802-1205,www.alfred.edu,,
Allen School-Brooklyn,Brooklyn,11201,www.allenschool.edu,,
The Ailey School,New York,10019-4402,www.theaileyschool.edu,,
American Academy of Dramatic Arts-New York,New York,10016,www.aada.edu,,
American Academy McAllister Institute of Funeral Service,New York,10019,www.funeraleducation.org,,
Joffrey Ballet School,New York,10011,www.joffreyballetschool.com,,
American Musical and Dramatic Academy,New York,10023,www.amda.edu,,
Apex Technical School,Long Island City,11101,www.apextechnical.com,,
Arnot Ogden Medical Center,Elmira,14905-1676,www.arnothealth.org,,
Associated Beth Rivkah Schools,Brooklyn,11225,dhl.bethrivkah.edu/,,
Austin's School of Spa Technology,Albany,12206-1513,www.austin.edu,,
Bank Street College of Education,New York,10025,www.bankstreet.edu,,
Bard College,Annandale-On-Hudson,12504-5000,www.bard.edu,,
Barnard College,New York,10027-6598,www.barnard.edu,,
Berk Trade and Business School,Long Island City,11101-8120,www.berktradeschool.com,,
Berkeley College-New York,New York,10017,www.BerkeleyCollege.edu,,
Beth Hatalmud Rabbinical College,Brooklyn,11214,bethatalmud.com,,
Beth Hamedrash Shaarei Yosher Institute,Brooklyn,11204,bethhamedrashshaareiyosher.com,,
Phillips School of Nursing at Mount Sinai Beth Israel,New York,10001-6354,www.pbisn.edu,,
Hair Design Institute at Fifth Avenue-Brooklyn,Brooklyn,11209,hairdesigninstitute.edu,,
Boricua College,New York,10032-1560,boricuacollege.edu,,
Bramson ORT College,Forest Hills,11375-4239,bramsonort.edu,,
Briarcliffe College,Bethpage,11714-3545,www.briarcliffe.edu,,
Brittany Beauty School,Levittown,11756-1345,https://www.BrittanyBeautySchool.com,,
American Beauty School,Bronx,10462,www.americanbeautyschool.edu,,
Brooklyn Law School,Brooklyn,11201,www.brooklaw.edu,,
SUNY Broome Community College,Binghamton,13905,WWW.SUNYBROOME.EDU,,
Bryant & Stratton College-Amherst,Getzville,14068,www.bryantstratton.edu,,
Bryant & Stratton College-Syracuse North,Liverpool,13090,www.bryantstratton.edu/,,
Bryant & Stratton College-Syracuse,Syracuse,13203-2502,www.bryantstratton.edu,,
Bryant & Stratton College-Buffalo,Buffalo,14203,www.bryantstratton.edu,,
Bryant & Stratton College-Greece,Rochester,14612,www.bryantstratton.edu,,
Canisius College,Buffalo,14208-1098,WWW.Canisius.edu,,
Capri Cosmetology Learning Centers,Nanuet,10954,Caprinow.com,,
St Paul's School of Nursing-Queens,Rego Park,11374,stpaulsschoolofnursing.com,,
Cayuga County Community College,Auburn,13021-3099,www.cayuga-cc.edu/,,
Cazenovia College,Cazenovia,13035,www.cazenovia.edu,,
