,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
1262,Elgin Community College,Elgin,60123-7193,,,
1263,Elmhurst College,Elmhurst,60126-3096,,,
1264,Eureka College,Eureka,61530,,,
1265,First Institute Inc,Crystal Lake,60014,,,
1266,Fox College,Bedford Park,60638,,,
1267,Garrett-Evangelical Theological Seminary,Evanston,60201-3298,,,
1268,Gem City College,Quincy,62301,,,
1269,Governors State University,University Park,60484,,,
1270,Graham Hospital School of Nursing,Canton,61520-2497,,,
1271,Greenville College,Greenville,62246,,,
1272,Hair Professionals Academy of Cosmetology,West Dundee,60118,,,
1273,Hair Professionals Career College,Sycamore,60178,,,
1274,Hair Professionals School of Cosmetology,Oswego,60543,,,
1275,Harrington College of Design,Chicago,60605,,,
1276,Hebrew Theological College,Skokie,60077,,,
1277,Highland Community College,Freeport,61032-9341,,,
1278,Rosalind Franklin University of Medicine and Science,North Chicago,60064-3095,,,
1279,University of Illinois at Chicago,Chicago,60607,,,
1280,Benedictine University,Lisle,60532-0900,,,
1281,Illinois College of Optometry,Chicago,60616-3878,,,
1282,University of Illinois at Urbana-Champaign,Champaign,61820-5711,,,
1283,Illinois Wesleyan University,Bloomington,61702-2900,,,
1284,Illinois Central College,East Peoria,61635-0001,,,
1285,Illinois College,Jacksonville,62650-2299,,,
1286,Olney Central College,Olney,62450,,,
1287,Illinois Institute of Technology,Chicago,60616,,,
1288,Argosy University-Chicago,Chicago,60601,,,
1289,Illinois State University,Normal,61790-1000,,,
1290,Illinois Valley Community College,Oglesby,61348-9692,,,
1291,Institute for Clinical Social Work,Chicago,60605-1229,,,
1292,Sanford-Brown College-Chicago,Chicago,60602-3300,,,
1293,John A Logan College,Carterville,62918-2500,,,
1294,John Amico School of Hair Design,Oak Forest,60452-2501,,,
1295,The John Marshall Law School,Chicago,60604,,,
1296,John Wood Community College,Quincy,62305-8736,,,
1297,Joliet Junior College,Joliet,60431-8938,,,
1298,CANNELLA SCHOOL OF HAIR DESIGN,CHICAGO,60618,,,
1299,Judson University,Elgin,60123-1498,,,
1300,Kankakee Community College,Kankakee,60901,,,
1301,Kaskaskia College,Centralia,62801,,,
1302,DeVry University's Keller Graduate School of Management-Illinois,Downers Grove,60515-5683,,,
1303,Kendall College,Chicago,60642,,,
1304,Kishwaukee College,Malta,60150-9699,,,
1305,Knox College,Galesburg,61401-9999,,,
1306,Educators of Beauty College of Cosmetology-La Salle,La Salle,61301,,,
1307,College of Lake County,Grayslake,60030-1198,,,
1308,Lake Forest College,Lake Forest,60045-2399,,,
1309,Lake Forest Graduate School of Management,Lake Forest,60045,,,
1310,Lake Land College,Mattoon,61938,,,
1311,Danville Area Community College-Radiation Technology Program,Danville,61832-3788,,,
1312,Lakeview College of Nursing,Danville,61832,,,
1313,Lewis and Clark Community College,Godfrey,62035,,,
1314,Lewis University,Romeoville,60446-2200,,,
1315,Lexington College,Chicago,60607-3534,,,
1316,Lincoln Christian University,Lincoln,62656-2111,,,
1317,Lincoln College,Lincoln,62656,,,
1318,Lincoln Land Community College,Springfield,62794-9256,,,
1319,LINCOLN TECHNICAL INSTITUTE,OAK LAWN,604531351,,,
1320,Lincoln College of Technology-Melrose Park,Melrose Park,60160-1605,,,
1321,Loyola University Chicago,Chicago,60660,,,
1322,Lutheran School of Theology at Chicago,Chicago,60615-5134,,,
1323,CET-Chicago,Chicago,60612,,,
1324,Steven Papageorge Hair Academy,Chicago,60657,,,
1325,MacCormac College,Chicago,60602-4405,,,
1326,MacMurray College,Jacksonville,62650-2590,,,
1327,McCormick Theological Seminary,Chicago,60615,,,
1328,McHenry County College,Crystal Lake,60012-2761,,,
1329,McKendree University,Lebanon,62254-1291,,,
1330,Meadville Lombard Theological School,Chicago,60605,,,
1331,MEDICAL CAREERS INSTITUTE,CHICAGO,60603,,,
1332,MENNONITE COLLEGE OF NURSING,BLOOMINGTON,61701,,,
1333,Methodist College,Peoria,61615,,,
1334,Midstate College,Peoria,61614-3595,,,
1335,Millikin University,Decatur,62522-2084,,,
1336,TRINITY SCHOOL OF RADIOGRAPHY,MOLINE,61265-1216,,,
1337,Monmouth College,Monmouth,61462-1998,,,
1338,Moraine Valley Community College,Palos Hills,60465-0937,,,
1339,Morrison Institute of Technology,Morrison,61270-2959,,,
1340,Morton College,Cicero,60804-4398,,,
1341,Mr John's School of Cosmetology Esthetics & Nails-Decatur,Decatur,62521,,,
1342,Native American Educational Services College Inc,Chicago,60659,,,
1343,National Louis University,Chicago,60603,,,
1344,National University of Health Sciences,Lombard,60148-4583,,,
1345,Niles School of Cosmetology,Niles,60714,,,
1346,North Central College,Naperville,60540,,,
1347,North Park University,Chicago,60625-4895,,,
1348,Northern Illinois University,Dekalb,60115-2828,,,
1349,Northwestern College-Chicago Campus,Chicago,60630,,,
1350,Northwestern University,Evanston,60208,,,
1351,Northeastern Illinois University,Chicago,60625-4699,,,
1352,Oakton Community College,Des Plaines,60016-1268,,,
1353,Oehrlein School of Cosmetology,East Peoria,61611,,,
1354,Olivet Nazarene University,Bourbonnais,60914-2271,,,
1355,Parkland College,Champaign,61821-1899,,,
1356,Pivot Point Academy-Evanston,Evanston,60201,,,
1357,Prairie State College,Chicago Heights,60411-8226,,,
1358,Professional's Choice Hair Design Academy,Joliet,60435,,,
1359,Quincy University,Quincy,62301-2699,,,
1360,Vatterott College-Quincy,Quincy,62305,,,
1361,ADVOCATE KUTSCH COLLEGE OF NURSING,CHICAGO,60634-1591,,,
1362,The Illinois Institute of Art-Chicago,Chicago,60654-1593,,,
1363,Rend Lake College,Ina,62846,,,
1364,Richland Community College,Decatur,62521-8512,,,
1365,Robert Morris University Illinois,Chicago,60605,,,
1366,Rock Valley College,Rockford,61114-5699,,,
1367,Madison Media Institute-Rockford Career College,Rockford,61108,,,
1368,Rockford University,Rockford,61108-2311,,,
1369,Roosevelt University,Chicago,60605-1394,,,
1370,Dominican University,River Forest,60305,,,
1371,Rush University,Chicago,60612,,,
1372,SAINT FRANCIS HOSPITAL SCHOOL OF NURSING,EVANSTON,60202,,,
1373,Saint Francis Medical Center College of Nursing,Peoria,61603-3783,,,
1374,University of St Francis,Joliet,60435-6188,,,
1375,St. John's College-Department of Nursing,Springfield,62702,,,
1376,Saint Xavier University,Chicago,60655,,,
1377,University of Illinois at Springfield,Springfield,62703-5407,,,
1378,Sauk Valley Community College,Dixon,61021-9112,,,
1379,Bexley Hall Seabury Western Theological Seminary Federation,Chicago,60631,,,
1380,Shawnee Community College,Ullin,62992,,,
1381,Shimer College,Chicago,60616,,,
1382,Saint Augustine College,Chicago,60640-3593,,,
1383,University of Saint Mary of the Lake,Mundelein,60060-1174,,,
1384,Advocate Trinity Hospital School of Radiologic Technology,Chicago,60617-9984,,,
1385,Southeastern Illinois College,Harrisburg,62946,,,
1386,TYLER SCHOOL OF SECRETARIAL SCIENCES,CHICAGO,60652,,,
1387,National Latino Education Institute,Chicago,60609-2205,,,
1388,Sparks College,Shelbyville,62565,,,
1389,Spertus College,Chicago,60605,,,
1390,Spoon River College,Canton,61520-8622,,,
1391,Springfield College in Illinois,Springfield,62702-2694,,,
1392,Saint Anthony College of Nursing,Rockford,61108-2468,,,
1393,METROPOLITAN COMMUNITY COLLEGE,EAST ST LOUIS,62201,,,
1394,Educators of Beauty College of Cosmetology-Sterling,Sterling,61081-3611,,,
1395,Southern Illinois University-Carbondale,Carbondale,62901-4512,,,
1396,Southern Illinois University-Edwardsville,Edwardsville,62026-1259,,,
1397,Taylor Business Institute,Chicago,60606,,,
1398,Telshe Yeshiva-Chicago,Chicago,60625,,,
1399,South Suburban College,South Holland,60473-1200,,,
1400,Trinity Christian College,Palos Heights,60463-0929,,,
1401,Trinity International University-Illinois,Deerfield,60015-1283,,,
1402,Triton College,River Grove,60171-1995,,,
1403,University of Spa & Cosmetology Arts,Springfield,62704,,,
1404,VanderCook College of Music,Chicago,60616-3731,,,
1405,Waubonsee Community College,Sugar Grove,60554-9454,,,
1406,Western Illinois University,Macomb,61455,,,
1407,Wheaton College,Wheaton,60187-5593,,,
1408,William Rainey Harper College,Palatine,60067-7398,,,
1409,Ancilla College,Donaldson,46513-0001,,,
1410,Anderson University,Anderson,46012-3495,,,
1411,Apex Academy of Hair Design Inc,Anderson,46016-1158,,,
1412,Ball Memorial Hospital School of Radiologic Technology,Muncie,47303,,,
1413,Ball State University,Muncie,47306,,,
1414,Bethel College-Indiana,Mishawaka,46545-5591,,,
1415,Butler University,Indianapolis,46208,,,
1416,Calumet College of Saint Joseph,Whiting,46394,,,
1417,Christian Theological Seminary,Indianapolis,46208-3301,,,
1418,College of Court Reporting Inc,Hobart,46342,,,
1419,Concordia Theological Seminary,Fort Wayne,46825-4996,,,
1420,Tricoci University of Beauty Culture-Highland,Highland,46322,,,
1421,DAVENPORT UNIVERSITY-SOUTH BEND CAMPUS,GRANGER,46530-9069,,,
1422,DAVENPORT UNIVERSITY-MERRILLVILLE CAMPUS,MERRILLVILLE,46410-6128,,,
1423,DePauw University,Greencastle,46135-1772,,,
1424,Don Roberts School of Hair Design,Schererville,46375,,,
1425,Don Roberts Beauty School,Valparaiso,46385,,,
1426,Earlham College,Richmond,47374-4095,,,
1427,Evansville Tri-State Beauty College,Evansville,47715-3236,,,
1428,University of Evansville,Evansville,47722,,,
1429,Taylor University Fort Wayne,Fort Wayne,46807-2197,,,
1430,FOUR WINDS ACADEMY OF HAIR DESIGN,FT WAYNE,46802,,,
1431,Franklin College,Franklin,46131-2623,,,
1432,Good Samaritan Hospital School of Radiologic Technology,Vincennes,47591,,,
1433,Goshen College,Goshen,46526-4794,,,
1434,Grace College and Theological Seminary,Winona Lake,46590-1274,,,
1435,Hair Fashions By Kaye Beauty College-Noblesville,Noblesville,46060-0000,,,
1436,Hair Fashions By Kaye Beauty College-Indianapolis,Indianapolis,46250,,,
1437,HAIR FASHIONS BY KAYE BEAUTY COLLEGE,INDIANAPOLIS,46250-1529,,,
1438,Hanover College,Hanover,47243,,,
1439,J Michael Harrold Beauty Academy,Terre Haute,47807,,,
1440,Holy Cross College,Notre Dame,46556-0308,,,
1441,PJ's College of Cosmetology-Clarksville,Clarksville,47129,,,
1442,Huntington University,Huntington,46750,,,
1443,Ivy Tech Community College-Northcentral,South Bend,46601-3415,,,
1444,Ivy Tech Community College,Indianapolis,46208-5752,,,
1445,Ivy Tech Community College-Columbus,Columbus,47203-1868,,,
1446,Ivy Tech Community College-East Central,Muncie,47302-9448,,,
1447,Ivy Tech Community College-Kokomo,Kokomo,46901-1373,,,
1448,Ivy Tech Community College-Lafayette,Lafayette,47905,,,
1449,Ivy Tech Community College-Northeast,Fort Wayne,46805-1489,,,
1450,Ivy Tech Community College-South Central,Sellersburg,47172-1897,,,
1451,Ivy Tech Community College-Southwest,Evansville,47710-3398,,,
1452,Ivy Tech Community College-Wabash Valley,Terre Haute,47802-4898,,,
1453,Ivy Tech Community College-Richmond,Richmond,47374-1298,,,
1454,Ivy Tech Community College-Northwest,Gary,46409-1499,,,
1455,Ivy Tech Community College-Southeast,Madison,47250-1881,,,
1456,Indiana University-Purdue University-Fort Wayne,Fort Wayne,46805-1499,,,
1457,Indiana University-Purdue University-Indianapolis,Indianapolis,46202-5143,,,
1458,Harrison College-Anderson,Anderson,46013,,,
1459,Harrison College-Indianapolis,Indianapolis,46204-2611,,,
1460,Harrison College-Marion,Marion,46952-2338,,,
1461,Harrison College-Columbus,Columbus,47203-1843,,,
1462,Harrison College-Muncie,Muncie,47303,,,
1463,INDIANA BUSINESS COLLEGE,VINCENNES,47591,,,
1464,Harrison College-Terre Haute,Terre Haute,47803,,,
1465,Harrison College-Lafayette,Lafayette,47905,,,
1466,University of Indianapolis,Indianapolis,46227-3697,,,
1467,Indiana Institute of Technology,Fort Wayne,46803-1228,,,
1468,University of Southern Indiana,Evansville,47712,,,
1469,Indiana State University,Terre Haute,47809,,,
1470,Indiana University-Kokomo,Kokomo,46904-9003,,,
1471,Indiana University-South Bend,South Bend,46634-7111,,,
1472,Indiana University-Bloomington,Bloomington,47405-7000,,,
1473,Indiana University-Northwest,Gary,46408-1197,,,
1474,Indiana University-Southeast,New Albany,47150,,,
1475,Indiana University-East,Richmond,47374-1289,,,
1476,International Business College-Fort Wayne,Fort Wayne,46804-7145,,,
1477,International Business College-Indianapolis,Indianapolis,46256-3954,,,
1478,ITT Technical Institute-Nashville,Nashville,37214-3717,,,
1479,ITT Technical Institute-Fort Wayne,Fort Wayne,46825,,,
1480,ITT Technical Institute-Indianapolis,Indianapolis,46268-1119,,,
1481,J Everett Light Career Center,Indianapolis,46240,,,
1482,Knox Beauty College,Knox,46534,,,
1483,Brown Mackie College-Merrillville,Merrillville,46410,,,
1484,Brown Mackie College-Michigan City,Michigan City,46360-7362,,,
1485,Empire Beauty School-Indianapolis,Indianapolis,46237-3249,,,
1486,Lincoln College of Technology-Indianapolis,Indianapolis,46268,,,
1487,LUTHERAN COLLEGE OF HEALTH PROFESSIONS,FT WAYNE,46807,,,
1488,Manchester University,North Manchester,46962,,,
1489,Marian University,Indianapolis,46222-1997,,,
1490,Indiana Wesleyan University-Marion,Marion,46953-4974,,,
1491,Martin University,Indianapolis,46218-0567,,,
1492,Masters of Cosmetology College,Fort Wayne,46809-1305,,,
1493,Anabaptist Mennonite Biblical Seminary,Elkhart,46517-1999,,,
1494,Merrillville Beauty College,Merrillville,46410,,,
1495,Brown Mackie College-South Bend,South Bend,46635,,,
1496,West Michigan College of Barbering and Beauty,Kalamazoo,49008,,,
1497,University of Notre Dame,Notre Dame,46556,,,
1498,Oakland City University,Oakland City,47660-1099,,,
1499,PJ'S COLLEGE OF COSMETOLOGY,GREENFIELD,46140,,,
1500,PJ'S COLLEGE OF COSMETOLOGY,MUNCIE,47303,,,
1501,PJ's College of Cosmetology-Richmond,Richmond,47374,,,
1502,PJ'S COLLEGE OF COSMETOLOGY,CRAWFORDSVILLE,47933,,,
1503,PJ'S COLLEGE OF COSMETOLOGY,INDIANAPOLIS,46227,,,
1504,WASHINGTON BEAUTY COLLEGE INC,WASHINGTON,47501,,,
1505,Kaplan College-Indianapolis,Indianapolis,46278-1736,,,
1506,Purdue University-Calumet Campus,Hammond,46323-2094,,,
1507,Purdue University-North Central Campus,Westville,46391-9542,,,
1508,Ravenscroft Beauty College,Fort Wayne,46835,,,
1509,Rogers Academy of Hair Design,Evansville,47712,,,
1510,Rose-Hulman Institute of Technology,Terre Haute,47803-3920,,,
1511,Rudae's School of Beauty Culture-Kokomo,Kokomo,46901-4516,,,
1512,University of Saint Francis-Fort Wayne,Fort Wayne,46808-3994,,,
1513,Saint Josephs College,Rensselaer,47978-0870,,,
1514,Saint Mary-of-the-Woods College,Saint Mary of the Woods,47876-1099,,,
1515,Saint Mary's College,Notre Dame,46556,,,
1516,SAINT MEINRAD COLLEGE,ST MEINRAD,47577,,,
1517,Brightwood College-Hammond,Hammond,46324,,,
1518,Kaplan College-Merrillville,Merrillville,46410,,,
1519,Saint Meinrad School of Theology,St. Meinrad,47577,,,
1520,Saint Elizabeth School of Nursing,Lafayette,47904-2198,,,
1521,Taylor University,Upland,46989-1001,,,
1522,Trine University,Angola,46703-1764,,,
1523,Valparaiso University,Valparaiso,46383,,,
1524,Vincennes Beauty College,Vincennes,47591,,,
1525,Vincennes University,Vincennes,47591,,,
1526,Wabash College,Crawfordsville,47933-0352,,,
1527,WRIGHT BEAUTY COLLEGE,LOGANSPORT,46947,,,
1528,ALLEN MEMORIAL HOSPITAL SCHOOL OF NURSING,WATERLOO,50703,,,
1529,Allen College,Waterloo,50703-1999,,,
1530,AIB College of Business,Des Moines,50321-1799,,,
1531,Briar Cliff University,Sioux City,51104,,,
1532,Buena Vista University,Storm Lake,50588,,,
1533,Daytons School of Hair Design,Burlington,52601,,,
1534,Capri College-Dubuque,Dubuque,52004-0873,,,
1535,Capri College-Cedar Rapids,Cedar Rapids,52404,,,
1536,American College of Hairstyling-Cedar Rapids,Cedar Rapids,52402,,,
1537,Central College,Pella,50219,,,
1538,Clarke University,Dubuque,52001-3198,,,
1539,Coe College,Cedar Rapids,52402-5092,,,
1540,Cornell College,Mount Vernon,52314-1098,,,
1541,Iowa School of Beauty-Marshalltown,Marshalltown,50158,,,
1542,Des Moines Area Community College,Ankeny,50023-3993,,,
1543,Divine Word College,Epworth,52045,,,
1544,Dordt College,Sioux Center,51250-1697,,,
1545,Drake University,Des Moines,50311-4505,,,
1546,University of Dubuque,Dubuque,52001,,,
1547,Emmaus Bible College,Dubuque,52001-3096,,,
1548,Eastern Iowa Community College District,Davenport,52801-1221,,,
1549,Faith Baptist Bible College and Theological Seminary,Ankeny,50023-2152,,,
1550,Faust Institute of Cosmetology-Storm Lake,Storm Lake,50588,,,
1551,Graceland University-Lamoni,Lamoni,50140,,,
1552,Grand View University,Des Moines,50316,,,
1553,Grinnell College,Grinnell,50112-1690,,,
1554,Kaplan University-Mason City Campus,Mason City,50401,,,
1555,Kaplan University-Cedar Rapids Campus,Cedar Rapids,52404,,,
1556,Hamilton Technical College,Davenport,52807,,,
1557,Hawkeye Community College,Waterloo,50701,,,
1558,Indian Hills Community College,Ottumwa,52501,,,
1559,INDIAN HILLS COMMUNITY COLLEGE-CENTERVILLE CAMPUS,CENTERVILLE,52544,,,
1560,Iowa Central Community College,Fort Dodge,50501,,,
1561,Iowa Lakes Community College,Estherville,51334-2295,,,
1562,UnityPoint Health-Des Moines School of Radiologic Technology,Des Moines,50309-1453,,,
1563,IOWA METHODIST SCHOOL OF NURSING,DES MOINES,50309,,,
1564,American College of Hairstyling-Des Moines,Des Moines,50309,,,
1565,Iowa School of Beauty-Des Moines,Des Moines,50322-3203,,,
1566,Iowa State University,Ames,50011-2103,,,
1567,Iowa Wesleyan University,Mount Pleasant,52641,,,
1568,Iowa Western Community College,Council Bluffs,51503-1057,,,
1569,University of Iowa,Iowa City,52242-1316,,,
1570,Kirkwood Community College,Cedar Rapids,52406-2068,,,
1571,La James International College-Cedar Falls,Cedar Falls,50613,,,
1572,La James International College-Johnston,Johnston,50131,,,
1573,La James College of Hairstyling and Cosmetology,Mason City,50401-3308,,,
1574,La James International College-Ft Dodge,Fort Dodge,50501,,,
1575,Loras College,Dubuque,52004-0178,,,
1576,Luther College,Decorah,52101-1045,,,
1577,Maharishi University of Management,Fairfield,52557,,,
1578,MARIAN HEALTH CENTER SCHOOL OF XRAY TECHNOLOGY,SIOUX CITY,51101,,,
1579,Marshalltown Community College,Marshalltown,50158,,,
1580,MARYCREST INTERNATIONAL UNIVERSITY,DAVENPORT,52804-4096,,,
1581,Mercy College of Health Sciences,Des Moines,50309-1239,,,
1582,Morningside College,Sioux City,51106-1751,,,
1583,Mount Mercy University,Cedar Rapids,52402-4797,,,
1584,Ashford University,San Diego,92123,,,
1585,North Iowa Area Community College,Mason City,50401,,,
1586,University of Northern Iowa,Cedar Falls,50614-0005,,,
1587,Northwestern College,Orange City,51041,,,
1588,Northeast Iowa Community College,Calmar,52132-0400,,,
1589,Northwest Iowa Community College,Sheldon,51201,,,
1590,Des Moines University-Osteopathic Medical Center,Des Moines,50312,,,
1591,Iowa School of Beauty-Ottumwa,Ottumwa,52501,,,
1592,Palmer College of Chiropractic,Davenport,52803-5287,,,
1593,PCI Academy-Ames,Ames,50010,,,
1594,Saint Ambrose University,Davenport,52803-2898,,,
1595,St Luke's College,Sioux City,51104-0263,,,
1596,COVENANT MEDICAL CENTER SCHOOL OF RADIOLOGIC TECHN,WATERLOO,50702,,,
1597,La James International College-Davenport,Davenport,52806,,,
1598,La James International College-Iowa City,Iowa City,52245,,,
1599,Simpson College,Indianola,50125,,,
1600,Southeastern Community College,West Burlington,52655-0180,,,
1601,Southwestern Community College,Creston,50801,,,
1602,Saint Lukes Hospital Medical Technology Program,Cedar Rapids,52402,,,
1603,Capri College-Davenport,Davenport,52807-3003,,,
1604,E Q School of Hair Design,Council Bluffs,51503,,,
1605,Dayton School of Hair Design,Keokuk,52632,,,
1606,Upper Iowa University,Fayette,52142-1857,,,
1607,Waldorf University,Forest City,50436-1713,,,
1608,Wartburg College,Waverly,50677-0903,,,
1609,Wartburg Theological Seminary,Dubuque,52003-7769,,,
1610,The Salon Professional Academy,Waterloo,50703-4734,,,
1611,Western Iowa Tech Community College,Sioux City,51102-5199,,,
1612,William Penn University,Oskaloosa,52577,,,
1613,Academy of Hair Design Inc,Salina,67401,,,
1614,Allen County Community College,Iola,66749,,,
1615,AIB International,Manhattan,66502,,,
1616,Baker University,Baldwin City,66006-0065,,,
1617,Barton County Community College,Great Bend,67530,,,
1618,Benedictine College,Atchison,66002-1499,,,
1619,Bethany College,Lindsborg,67456-1897,,,
1620,Bethel College-North Newton,North Newton,67117-1716,,,
1621,Brown Mackie College-Kansas City,Lenexa,66215,,,
1622,Brown Mackie College-Salina,Salina,67401-7307,,,
1623,Bryan University,Topeka,66604,,,
1624,Butler Community College,El Dorado,67042-3280,,,
1625,Cutting Edge Hairstyling Academy,Kansas City,66102,,,
1626,Central Baptist Theological Seminary,Shawnee,66226-3513,,,
1627,Central Christian College of Kansas,McPherson,67460-5740,,,
1628,CLIMATE CONTROL INSTITUTE,WICHITA,672193902,,,
1629,Cloud County Community College,Concordia,66901-1002,,,
1630,Coffeyville Community College,Coffeyville,67337-5064,,,
1631,Colby Community College,Colby,67701,,,
1632,Cowley County Community College,Arkansas City,67005,,,
1633,Marinello Schools of Beauty-Manhattan,Manhattan,66502,,,
1634,Dodge City Community College,Dodge City,67801-2399,,,
1635,Donnelly College,Kansas City,66102,,,
1636,Emporia State University,Emporia,66801-5415,,,
1637,Flint Hills Technical College,Emporia,66801-5957,,,
1638,Fort Hays State University,Hays,67601-4099,,,
1639,Barclay College,Haviland,67059-0288,,,
1640,Friends University,Wichita,67213,,,
1641,Fort Scott Community College,Fort Scott,66701,,,
1642,Garden City Community College,Garden City,67846-6333,,,
1643,Haskell Indian Nations University,Lawrence,66046-4800,,,
1644,Hays Academy of Hair Design,Hays,67601,,,
1645,Hesston College,Hesston,67062-2093,,,
1646,Highland Community College,Highland,66035-4165,,,
1647,Hutchinson Community College,Hutchinson,67501,,,
1648,Independence Community College,Independence,67301-0708,,,
1649,Johnson County Community College,Overland Park,66210-1299,,,
1650,Kansas City Kansas Community College Technical Education Center,Kansas City,66104-2821,,,
1651,Concorde Career College-Kansas City,Kansas City,64111-2407,,,
1652,Kansas City Kansas Community College,Kansas City,66112,,,
1653,University of Kansas,Lawrence,66045,,,
1654,University of Kansas Medical Center,Kansas City,66160-0002,,,
1655,Newman University,Wichita,67213-2097,,,
1656,Old Town Barber College-Wichita,Wichita,67211-1605,,,
1657,Kansas State University,Manhattan,66506,,,
1658,KANSAS STATE UNIVERSITY-SALINA COLLEGE OF TECHN,SALINA,67401,,,
1659,Kansas Wesleyan University,Salina,67401-6196,,,
1660,Washburn Institute of Technology,Topeka,66604-2117,,,
1661,La Baron Hairdressing Academy-Overland Park,Overland Park,66204,,,
1662,Labette Community College,Parsons,67357-4201,,,
1663,Southwest Kansas Technical School,Liberal,67901-1599,,,
1664,Manhattan Area Technical College,Manhattan,66503-2499,,,
1665,Manhattan Christian College,Manhattan,66502-4801,,,
1666,McPherson College,McPherson,67460-1402,,,
1667,MidAmerica Nazarene University,Olathe,66062-1899,,,
1668,Neosho County Community College,Chanute,66720,,,
1669,North Central Kansas Technical College,Beloit,67420,,,
1670,Northeast Kansas Technical Center,Atchison,66002,,,
1671,Northwest Kansas Technical College,Goodland,67735,,,
1672,Ottawa University-Ottawa,Ottawa,66067-3399,,,
1673,Ottawa University-Kansas City,Overland Park,66211,,,
1674,Pittsburg State University,Pittsburg,66762,,,
1675,Pratt Community College,Pratt,67124,,,
1676,University of Saint Mary,Leavenworth,66048-5082,,,
1677,Salina Area Technical College,Salina,67401,,,
1678,Seward County Community College,Liberal,67901,,,
1679,Coffeyville Community College,Coffeyville,67337-5064,,,
1680,Southwestern College,Winfield,67156-6224,,,
1681,Sterling College,Sterling,67579,,,
1682,Baker University School of Nursing,Topeka,66604-1353,,,
1683,Tabor College,Hillsboro,67063-1799,,,
1684,TOPEKA TECHNICAL COLLEGE,TOPEKA,66618,,,
1685,UNITED STATES ARMY COMMAND AND GENERAL STAFF COLL,FT LEAVENWORTH,660271352,,,
1686,Washburn University,Topeka,66621-0001,,,
1687,Wichita Area Technical College,Wichita,67226,,,
1688,Wichita State University,Wichita,67260-0124,,,
1689,Wichita Technical Institute,Wichita,67213-1927,,,
1690,Alice Lloyd College,Pippa Passes,41844,,,
1691,Asbury University,Wilmore,40390-1198,,,
1692,Asbury Theological Seminary,Wilmore,40390-1199,,,
1693,Ashland Community and Technical College,Ashland,41101-3683,,,
1694,Ashland Technical College,Ashland,41102-9046,,,
1695,Barrett and Company School of Hair Design,Nicholasville,40356-2152,,,
1696,Bellarmine University,Louisville,40205-0671,,,
1697,Berea College,Berea,40404-2182,,,
1698,PJ's College of Cosmetology-Bowling Green,Bowling Green,42101,,,
1699,Southcentral Kentucky Community and Technical College,Bowling Green,42101-3601,,,
1700,Brescia University,Owensboro,42301-3023,,,
1701,Campbellsville University,Campbellsville,42718-2799,,,
1702,Bluegrass Community and Technical College,Lexington,40506,,,
1703,Centre College,Danville,40422-1394,,,
1704,Clear Creek Baptist Bible College,Pineville,40977-9752,,,
1705,Collins School of Cosmetology,Middlesboro,40965,,,
1706,Galen College of Nursing-Louisville,Louisville,40207,,,
1707,THE COMPUTER SCHOOL,LEXINGTON,40504,,,
1708,University of the Cumberlands,Williamsburg,40769,,,
1709,OWENSBORO TECHNICAL COLLEGE-DAVIES COUNTY EXTENSIO,OWENSBORO,42303,,,
1710,Elizabethtown Beauty School,Elizabethtown,42701-1038,,,
1711,Eastern Kentucky University,Richmond,40475-3102,,,
1712,EASTERN SCHOOL OF HAIR DESIGN,RICHMOND,40475,,,
1713,Elizabethtown Community and Technical College,Elizabethtown,42701-3081,,,
1714,Elizabethtown Technical College,Elizabethtown,42701-3149,,,
1715,Frontier Nursing University,Hyden,41749,,,
1716,FUGAZZI COLLEGE OF BUSINESS AND TECHNOLOGY-LEXINGT,LEXINGTON,40502,,,
1717,Georgetown College,Georgetown,40324-1696,,,
1718,PJ's College of Cosmetology-Glasgow,Glasgow,42141,,,
1719,Hazard Community and Technical College,Hazard,41701-2402,,,
1720,HAZARD TECHNICAL COLLEGE,HAZARD,41701-1122,,,
1721,HEADS BEAUTY COLLEGE OF PROVIDENCE,PROVIDENCE,42450,,,
1722,Paul Mitchell the School-Louisville,Louisville,40222,,,
1723,Henderson Community College,Henderson,42420-4699,,,
1724,Hopkinsville Community College,Hopkinsville,42240,,,
1725,DONTA SCHOOL OF BEAUTY CULTURE,LOUISVILLE,40219,,,
1726,Daymar College-Paducah Main,Paducah,42001-8252,,,
1727,Jefferson Community and Technical College,Louisville,40202-2005,,,
1728,Jefferson Technical College,Louisville,40203-2036,,,
1729,Jenny Lea Academy of Cosmetology,Harlan,40831,,,
1730,Summit Salon Academy-Lexington,Lexington,40505,,,
1731,American National University-Lexington,Lexington,40509,,,
1732,Kentucky Mountain Bible College,Jackson,41339,,,
1733,Kentucky State University,Frankfort,40601-2355,,,
1734,Kentucky Wesleyan College,Owensboro,42301,,,
1735,University of Kentucky,Lexington,40506-0032,,,
1736,Kentucky Christian University,Grayson,41143-1199,,,
1737,LAUREL TECHNICAL COLLEGE,LONDON,40744,,,
1738,Lexington Beauty College,Lexington,40503,,,
1739,LEXINGTON BAPTIST COLLEGE,LEXINGTON,40510,,,
1740,Lexington Community College,Lexington,40506-0235,,,
1741,Lexington Theological Seminary,Lexington,40503,,,
1742,Lindsey Wilson College,Columbia,42728-1223,,,
1743,Sullivan College of Technology and Design,Louisville,40218,,,
