,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
830,Miami Dade College,Miami,33132-2204,,0.080153194,0.073379996
831,University of Miami,Coral Gables,33146,,0.729372937,0.66985138
832,Orange Technical College-Mid Florida Campus,Orlando,32809,,PrivacySuppressed,PrivacySuppressed
833,Beauty Schools of America-Miami,Miami,33144-4700,,0.562942009,0.484375
834,Remington College-Tampa Campus,Tampa,33619,,0.562755798,0.445427729
835,Everest Institute-North Miami,Miami,33169-4538,,0.610738255,0.527439024
836,Everest Institute-Hialeah,Hialeah,33012,,0.610738255,0.527439024
837,Academy of Palm Beach,Lake Worth,33463-2113,,PrivacySuppressed,PrivacySuppressed
838,Lincoln College of Technology-West Palm Beach,West Palm Beach,33407,,0.565116279,0.493023256
839,Fortis College-Tampa,Tampa,33619,,0.727272727,0.523809524
840,Paul Mitchell the School-Jacksonville,Jacksonville,32246,,PrivacySuppressed,PrivacySuppressed
841,North Florida Community College,Madison,32340,,PrivacySuppressed,PrivacySuppressed
842,University of North Florida,Jacksonville,32224-7699,,0.48988622,0.387776607
843,Northwood University-Florida,West Palm Beach,33409-2911,,0.501253133,0.366136035
844,Nova Southeastern University,Fort Lauderdale,33314-7796,,0.406273338,0.449152542
845,Northwest Florida State College,Niceville,32578-1295,,0.153696498,0.119521912
846,Orange Park International School of Beauty,Orange Park,32073,,,
847,Everest University-North Orlando,Orlando,32810,,0.224779319,0.181144068
848,Orange Technical College-Orlando Campus,Orlando,32801-1197,,PrivacySuppressed,PrivacySuppressed
849,Palm Beach Atlantic University,West Palm Beach,33401,,0.503875969,0.411016949
850,Palm Beach State College,Lake Worth,33461-4796,,0.09587217,0.10645933
851,Pasco-Hernando State College,New Port Richey,34654-5199,,0.157464213,0.09512761
852,Pensacola State College,Pensacola,32504-8998,,0.136956522,0.125874126
853,Pinellas Technical College-Clearwater,Clearwater,33760-2140,,PrivacySuppressed,PrivacySuppressed
854,Polk State College,Winter Haven,33881-4299,,0.084615385,0.06763285
855,Radford M Locklin Technical Center,Milton,32570-8188,,PrivacySuppressed,PrivacySuppressed
856,Saint Vincent de Paul Regional Seminary,Boynton Beach,33436-4899,,,
857,ATI Career Training Center-Miami,Miami,33122-1707,,PrivacySuppressed,PrivacySuppressed
858,ATI Career Training Center-Oakland Park,Oakland Park,33309,,PrivacySuppressed,PrivacySuppressed
859,Ridge Technical College,Winter Haven,33881-9518,,PrivacySuppressed,PrivacySuppressed
860,Ringling College of Art and Design,Sarasota,34234-5895,,0.696551724,0.612903226
861,Toni & Guy Hairdressing Academy-Jacksonville,Jacksonville,32256,,PrivacySuppressed,PrivacySuppressed
862,Robert Morgan Educational Center and Technical College,Miami,33177-2407,,PrivacySuppressed,PrivacySuppressed
863,Rollins College,Winter Park,32789-4499,,0.59752322,0.611428571
864,First Coast Technical College,Saint Augustine,32084-1919,,PrivacySuppressed,PrivacySuppressed
865,Saint Leo University,Saint Leo,33574-6665,,0.340609368,0.324489796
866,St Petersburg College,Clearwater,33760-2822,,0.162832495,0.138228942
867,Pinellas Technical College-St. Petersburg,Saint Petersburg,33711-2209,,PrivacySuppressed,PrivacySuppressed
868,Santa Fe College,Gainesville,32606-6210,,0.177570094,0.159090909
869,Suncoast Technical College,Sarasota,34233-1798,,PrivacySuppressed,PrivacySuppressed
870,Argosy University-Sarasota,Sarasota,34235,,0.203389831,0.217228464
871,Seminole State College of Florida,Sanford,32773-6199,,0.073309609,0.080932785
872,Sheridan Technical College,Hollywood,33021,,PrivacySuppressed,PrivacySuppressed
873,Saint John Vianney College Seminary,Miami,33165-3244,,PrivacySuppressed,PrivacySuppressed
874,Saint Johns River State College,Palatka,32177,,0.082251082,0.039274925
875,South Florida State College,Avon Park,33825-9356,,0.116883117,0.099337748
876,University of South Florida-Main Campus,Tampa,33620-9951,,0.448781701,0.376526191
877,St Thomas University,Miami Gardens,33054-6459,,0.418032787,0.465909091
878,Stenotype Institute of Jacksonville Inc-Jacksonville,Jacksonville,32207,,PrivacySuppressed,PrivacySuppressed
879,Stetson University,DeLand,32723,,0.575562701,0.541463415
880,Southeastern University,Lakeland,33801-6034,,0.288888889,0.265861027
881,Bene's Career Academy,New Port Richey,34652,,PrivacySuppressed,PrivacySuppressed
882,RIVEROAK Technical College,Live Oak,32064,,PrivacySuppressed,PrivacySuppressed
883,Tallahassee Community College,Tallahassee,32304-2895,,0.050295858,0.043478261
884,Talmudic College of Florida,Miami Beach,33140-3854,,PrivacySuppressed,PrivacySuppressed
885,Everest University-Tampa,Tampa,33614,,0.188526953,0.186507937
886,Everest University-Largo,Largo,33770-2556,,0.336818521,0.248815166
887,The University of Tampa,Tampa,33606-1490,,0.551675978,0.469273743
888,Taylor Technical Institute,Perry,32348,,PrivacySuppressed,PrivacySuppressed
889,Tom P Haney Technical Center,Panama City,32405,,PrivacySuppressed,PrivacySuppressed
890,ATI Career Training Center-Fort Lauderdale,Fort Lauderdale,33309-9731,,0.394736842,0.448484849
891,Trinity Baptist College,Jacksonville,32221,,PrivacySuppressed,PrivacySuppressed
892,Trinity College of Florida,Trinity,34655-4401,,PrivacySuppressed,PrivacySuppressed
893,Fashion Focus Hair Academy,Sarasota,34231-4813,,PrivacySuppressed,PrivacySuppressed
894,Valencia College,Orlando,32835,,0.133845127,0.123280423
895,Warner University,Lake Wales,33859-8797,,0.47,0.412280702
896,Florida Panhandle Technical College,Chipley,32428-1618,,PrivacySuppressed,PrivacySuppressed
897,Webber International University,Babson Park,33827-0096,,0.398058252,0.269230769
898,Rasmussen College-Florida,Ocala,34474-6226,,0.310673012,0.24137931
899,Rasmussen College-Pasco County,Holiday,34690-4554,,0.310673012,0.24137931
900,The University of West Florida,Pensacola,32514-5750,,0.4,0.376893939
901,Orange Technical College-Westside Campus,Winter Garden,34787-3733,,PrivacySuppressed,PrivacySuppressed
902,William T McFatter Technical College,Davie,33317,,PrivacySuppressed,PrivacySuppressed
903,Orange Technical College-Winter Park Campus,Winter Park,32789-3049,,PrivacySuppressed,PrivacySuppressed
904,Withlacoochee Technical College,Inverness,34450-4696,,PrivacySuppressed,PrivacySuppressed
905,Abraham Baldwin Agricultural College,Tifton,31793-2601,,0.16108453,0.13986014
906,United Education Institute,Jacksonville,32207,,0.646413502,0.587878788
907,Agnes Scott College,Decatur,30030-3770,,PrivacySuppressed,PrivacySuppressed
908,Interactive College of Technology-Chamblee,Chamblee,30341,,0.078947368,0.114922813
909,Interactive College of Technology-Morrow,Morrow,30260,,0.078947368,0.114922813
910,Albany Technical College,Albany,31701,,0.068259386,0.053691275
911,Darton State College,Albany,31707-3098,,0.108339829,0.085858586
912,Albany State University,Albany,31705,,0.330733229,0.270833333
913,Andrew College,Cuthbert,39840-5550,,0.174603175,0.125
914,Armstrong State University,Savannah,31419-1997,,0.261052632,0.170900693
915,The Art Institute of Atlanta,Atlanta,30328-1635,,0.300131062,0.268244576
916,Georgia Career Institute,Conyers,30094,,0.584,0.5
917,Atlanta Technical College,Atlanta,30310-4446,,PrivacySuppressed,PrivacySuppressed
918,Point University,West Point,31833,,0.308823529,0.315068493
919,Atlanta Metropolitan State College,Atlanta,30310-4448,,0.103926097,0.113207547
920,Atlanta's John Marshall Law School,Atlanta,30309,,,
921,Atlanta School of Massage,Atlanta,30338,,0.824242424,0.744186047
922,Clark Atlanta University,Atlanta,30314-4391,,0.340782123,0.293103448
923,Augusta Technical College,Augusta,30906,,0.080665813,0.036666667
924,Augusta State University,Augusta,309042200,,0.209100758,0.189873418
925,Bainbridge State College,Bainbridge,39819,,PrivacySuppressed,PrivacySuppressed
926,Bauder College,Atlanta,30313,,0.441287879,0.31496063
927,Beauty College of America,Forest Park,30297-1443,,PrivacySuppressed,PrivacySuppressed
928,East Central Technical College,Fitzgerald,31750,,PrivacySuppressed,PrivacySuppressed
929,Berry College,Mount Berry,30149,,0.497816594,0.434482759
930,Beulah Heights University,Atlanta,30316,,PrivacySuppressed,PrivacySuppressed
931,Brenau University,Gainesville,30501-3668,,0.47082495,0.46
932,Brewton-Parker College,Mount Vernon,30445,,0.270491803,0.201438849
933,Brown College of Court Reporting,Atlanta,30309,,PrivacySuppressed,PrivacySuppressed
934,College of Coastal Georgia,Brunswick,31520-3644,,0.125208681,0.084507042
935,West Georgia Technical College,Waco,30182,,PrivacySuppressed,PrivacySuppressed
936,Clayton  State University,Morrow,30260-0285,,0.206624606,0.165548098
937,Columbia Theological Seminary,Decatur,30030-4118,,,
938,Columbus Technical College,Columbus,31904-6572,,PrivacySuppressed,PrivacySuppressed
939,Columbus State University,Columbus,31907-5645,,0.218199609,0.18129771
940,Georgia Northwestern Technical College,Rome,30161,,PrivacySuppressed,PrivacySuppressed
941,Covenant College,Lookout Mountain,30750-4164,,0.265116279,0.273809524
942,Dalton State College,Dalton,30720-3797,,0.193181818,0.116071429
943,Pro Way Hair School,Stone Mountain,30083-3254,,PrivacySuppressed,PrivacySuppressed
944,DeVry University-Georgia,Decatur,30030-2556,,0.079023953,0.047274665
945,South University-Savannah,Savannah,31406,,0.225836431,0.210992908
946,East Georgia State College,Swainsboro,30401,,PrivacySuppressed,PrivacySuppressed
947,Emmanuel College,Franklin Springs,30639,,0.463917526,0.25
948,Emory University,Atlanta,30322,,0.862174579,0.806818182
949,Georgia Highlands College,Rome,30161-3897,,0.13909224,0.059375
950,Fort Valley State University,Fort Valley,31030-4313,,0.159259259,0.108225108
951,Grady Health System Professional Schools,Atlanta,30303-3050,,PrivacySuppressed,PrivacySuppressed
952,Georgia Institute of Technology-Main Campus,Atlanta,30332-0530,,0.672654691,0.548848292
953,Georgia Southwestern State University,Americus,31709-4693,,0.309178744,0.268292683
954,Gainesville State College,Oakwood,30566,,0.096660808,0.107843137
955,Georgia College and State University,Milledgeville,31061,,0.425605536,0.349333333
956,Georgia Military College,Milledgeville,31061-3398,,0.034158839,0.047463175
957,Georgia Southern University,Statesboro,30460-8126,,0.440709047,0.312997348
958,Georgia State University,Atlanta,30303-3083,,0.41996892,0.367861886
959,University of Georgia,Athens,30602,,0.568237008,0.495786517
960,Gordon State College,Barnesville,30204,,0.143939394,0.062992126
961,Southern Crescent Technical College,Griffin,30223-2042,,PrivacySuppressed,PrivacySuppressed
962,Gupton Jones College of Funeral Service,Decatur,30035-4022,,0.553571429,0.490196078
963,Gwinnett College-Lilburn,Lilburn,30047-3447,,PrivacySuppressed,PrivacySuppressed
964,Gwinnett Technical College,Lawrenceville,30043-5702,,0.123015873,0.105485232
965,Heart of Georgia Technical College,Dublin,31021,,PrivacySuppressed,PrivacySuppressed
966,Middle Georgia Technical College,Warner Robins,31088,,PrivacySuppressed,PrivacySuppressed
967,Interdenominational Theological Center,Atlanta,30314-4143,,PrivacySuppressed,PrivacySuppressed
968,Kennesaw State University,Kennesaw,30144-5591,,0.350727546,0.318928263
969,LaGrange College,Lagrange,30240-2999,,0.49068323,0.360655738
970,Lanier Technical College,Oakwood,30566,,PrivacySuppressed,PrivacySuppressed
971,Life University,Marietta,30060,,0.708074534,0.777202073
972,Central Georgia Technical College,Macon,31206,,PrivacySuppressed,PrivacySuppressed
973,Macon State College,Macon,312065145,,0.130943102,0.130801688
974,Chattahoochee Technical College,Marietta,30060,,PrivacySuppressed,PrivacySuppressed
975,Herzing University-Atlanta,Atlanta,30326,,0.400809717,0.319327731
976,Georgia Health Sciences University,Augusta,30912,,PrivacySuppressed,PrivacySuppressed
977,Mercer University,Macon,31207,,0.547695606,0.509090909
978,Middle Georgia College,Cochran,310141599,,0.108202443,0.093841642
979,Morehouse College,Atlanta,30314,,PrivacySuppressed,PrivacySuppressed
980,Morehouse School of Medicine,Atlanta,30310,,PrivacySuppressed,PrivacySuppressed
981,Moultrie Technical College,Moultrie,31788,,PrivacySuppressed,PrivacySuppressed
982,University of North Georgia,Dahlonega,30597-1001,,0.461832061,0.296703297
983,North Georgia Technical College,Clarkesville,30523,,PrivacySuppressed,PrivacySuppressed
984,Oglethorpe University,Atlanta,30319-2797,,0.425925926,0.267441861
985,The Esani Institute,Forest Park,30297-1436,,PrivacySuppressed,PrivacySuppressed
986,Paine College,Augusta,30901-3182,,PrivacySuppressed,PrivacySuppressed
987,Piedmont College,Demorest,30535-0010,,0.595652174,0.567307692
988,Portfolio Center,Atlanta,30309,,PrivacySuppressed,PrivacySuppressed
989,Reinhardt University,Waleska,30183-2981,,PrivacySuppressed,PrivacySuppressed
990,Savannah Technical College,Savannah,31405-5594,,PrivacySuppressed,PrivacySuppressed
991,Savannah College of Art and Design,Savannah,31402-3146,,0.580152672,0.56284153
992,Savannah State University,Savannah,31404-5310,,0.268333333,0.134146342
993,Shorter University,Rome,30165,,0.525454546,0.409495549
994,South Georgia College,Douglas,315335098,,0.172106825,0.063218391
995,South Georgia Technical College,Americus,31709,,PrivacySuppressed,PrivacySuppressed
996,The Creative Circus,Atlanta,30324,,0.466666667,0.483333333
997,Spelman College,Atlanta,30314-4399,,PrivacySuppressed,PrivacySuppressed
998,Southern Polytechnic State University,Marietta,30060-2896,,0.253731343,0.259762309
999,Southwest Georgia Technical College,Thomasville,31792-9960,,PrivacySuppressed,PrivacySuppressed
1000,Thomas University,Thomasville,31792,,0.322580645,0.235294118
1001,Toccoa Falls College,Toccoa Falls,30598,,0.468208093,0.386363636
1002,Truett McConnell University,Cleveland,30528,,0.211267606,0.197674419
1003,Wiregrass Georgia Technical College,Valdosta,31602-0929,,PrivacySuppressed,PrivacySuppressed
1004,Valdosta State University,Valdosta,31698,,0.297888976,0.221563981
1005,Waycross College,Waycross,315030110,,PrivacySuppressed,PrivacySuppressed
1006,Wesleyan College,Macon,31210-4462,,PrivacySuppressed,PrivacySuppressed
1007,University of West Georgia,Carrollton,30118-0001,,0.402225755,0.268991283
1008,Young Harris College,Young Harris,30582,,0.216216216,0.21686747
1009,Heald College-Honolulu,Honolulu,96814,,0.442125237,0.408026756
1010,Chaminade University of Honolulu,Honolulu,96816-1578,,0.348167539,0.257352941
1011,University of Hawaii at Hilo,Hilo,96720-4091,,0.334862385,0.30625
1012,University of Hawaii at Manoa,Honolulu,96822-2217,,0.402419355,0.382256298
1013,Hawaii Institute of Hair Design,Honolulu,96817-5195,,PrivacySuppressed,PrivacySuppressed
1014,Hawaii Pacific University,Honolulu,96813,,0.386363636,0.31595092
1015,Honolulu Community College,Honolulu,96817-4505,,PrivacySuppressed,PrivacySuppressed
1016,Kapiolani Community College,Honolulu,96816-4421,,0.098412698,0.098591549
1017,Kauai Community College,Lihue,96766-9500,,PrivacySuppressed,PrivacySuppressed
1018,Leeward Community College,Pearl City,96782-3366,,PrivacySuppressed,PrivacySuppressed
1019,University of Hawaii Maui College,Kahului,96732-1617,,0.166666667,0.12745098
1020,Med-Assist School of Hawaii Inc,Honolulu,96813,,PrivacySuppressed,PrivacySuppressed
1021,World Medicine Institute,Honolulu,96821,,,
1022,Travel Institute of the Pacific,Honolulu,96814,,0.413793103,0.532258065
1023,University of Hawaii-West Oahu,Kapolei,96707-4507,,0.432098765,0.34375
1024,Windward Community College,Kaneohe,96744-3528,,PrivacySuppressed,PrivacySuppressed
1025,Carrington College-Boise,Boise,83704-8742,,0.733463035,0.679245283
1026,Boise Bible College,Boise,83714-1220,,0.352941177,0.254901961
1027,Boise State University,Boise,83725,,0.274111675,0.274592637
1028,Eastern Idaho Technical College,Idaho Falls,83404-5788,,0.278350516,0.340909091
1029,Idaho State University,Pocatello,83209,,0.241017964,0.249776985
1030,University of Idaho,Moscow,83844-2282,,0.448827292,0.423625255
1031,The College of Idaho,Caldwell,83605-4432,,0.568181818,0.428571429
1032,Lewis-Clark State College,Lewiston,83501-2698,,0.274509804,0.222222222
1033,ITT Technical Institute-Boise,Boise,83713-1529,,0.264705882,0.340943683
1034,Aveda Institute-Twin Falls,Twin Falls,83301,,PrivacySuppressed,PrivacySuppressed
1035,Mr Leon's School of Hair Design-Moscow,Moscow,83843,,PrivacySuppressed,PrivacySuppressed
1036,North Idaho College,Coeur d'Alene,83814-2199,,0.028787879,0.038636364
1037,Northwest Nazarene University,Nampa,83686-5897,,0.336206897,0.330708661
1038,The School of Hairstyling,Chubbuck,83202,,PrivacySuppressed,PrivacySuppressed
1039,Brigham Young University-Idaho,Rexburg,83460-1690,,0.258013663,0.297011208
1040,College of Southern Idaho,Twin Falls,83301,,0.077956989,0.068376068
1041,Adler University,Chicago,60602,,PrivacySuppressed,PrivacySuppressed
1042,Alvareitas College of Cosmetology-Edwardsville,Edwardsville,62025,,PrivacySuppressed,PrivacySuppressed
1043,Alvareitas College of Cosmetology-Godfrey,Godfrey,62035-4150,,PrivacySuppressed,PrivacySuppressed
1044,American Academy of Art,Chicago,60604-4302,,0.40625,0.458823529
1045,School of the Art Institute of Chicago,Chicago,60603,,0.524475525,0.543147208
1046,The College of Office Technology,Chicago,60642-3312,,0.582329317,0.481481482
1047,Augustana College,Rock Island,61201-2296,,0.705696203,0.626506024
1048,Aurora University,Aurora,60506-4892,,0.471698113,0.4375
1049,Tricoci University of Beauty Culture-Urbana,Urbana,61801,,PrivacySuppressed,PrivacySuppressed
1050,Southwestern Illinois College,Belleville,62221-5899,,0.097425191,0.095035461
1051,Bethany Theological Seminary,Richmond,47374-4019,,PrivacySuppressed,PrivacySuppressed
1052,Black Hawk College,Moline,61265-5899,,PrivacySuppressed,PrivacySuppressed
1053,Blackburn College,Carlinville,62626,,0.413533835,0.32231405
1054,Blessing Rieman College of Nursing and Health Sciences,Quincy,62305-7005,,PrivacySuppressed,PrivacySuppressed
1055,Blessing Hospital School of Radiologic Technology,Quincy,62305-7005,,PrivacySuppressed,PrivacySuppressed
1056,Bradley University,Peoria,61625-0001,,0.630319149,0.528268551
1057,Paul Mitchell the School-Bradley,Bourbonnais,60914,,PrivacySuppressed,PrivacySuppressed
1058,Cameo Beauty Academy,Oak Lawn,60453,,PrivacySuppressed,PrivacySuppressed
1059,Cannella School of Hair Design-Villa Park,Villa Park,60181,,PrivacySuppressed,PrivacySuppressed
1060,Cannella School of Hair Design-Chicago,Chicago,60617-4303,,PrivacySuppressed,PrivacySuppressed
1061,Cannella School of Hair Design-Chicago,Chicago,60632-2549,,PrivacySuppressed,PrivacySuppressed
1062,Cannella School of Hair Design-Elgin,Elgin,60120,,PrivacySuppressed,PrivacySuppressed
1063,Capri Beauty College,Chicago,60629,,PrivacySuppressed,PrivacySuppressed
1064,Empire Beauty School-Hanover Park,Hanover Park,60133-5421,,PrivacySuppressed,PrivacySuppressed
1065,Capri Beauty College,Oak Forest,60452,,PrivacySuppressed,PrivacySuppressed
1066,Carl Sandburg College,Galesburg,61401,,PrivacySuppressed,PrivacySuppressed
1067,Catholic Theological Union at Chicago,Chicago,60615-5698,,,
1068,La James International College-East Moline,East Moline,61244,,PrivacySuppressed,PrivacySuppressed
1069,Midwestern University-Downers Grove,Downers Grove,60515-5514,,PrivacySuppressed,PrivacySuppressed
1070,The Chicago School of Professional Psychology at Chicago,Chicago,60654,,PrivacySuppressed,PrivacySuppressed
1071,Chicago State University,Chicago,60628-1598,,0.226655348,0.189349112
1072,Chicago Theological Seminary,Chicago,60637,,,
1073,University of Chicago,Chicago,60637,,0.882550336,0.879591837
1074,City Colleges of Chicago-Kennedy-King College,Chicago,60621-2709,,0.028183716,0.036407767
1075,City Colleges of Chicago-Malcolm X College,Chicago,60612-3197,,PrivacySuppressed,PrivacySuppressed
1076,City Colleges of Chicago-Olive-Harvey College,Chicago,60628-1696,,PrivacySuppressed,PrivacySuppressed
1077,City Colleges of Chicago-Harry S Truman College,Chicago,60640-6063,,PrivacySuppressed,PrivacySuppressed
1078,City Colleges of Chicago-Richard J Daley College,Chicago,60652-1299,,PrivacySuppressed,PrivacySuppressed
1079,City Colleges of Chicago-Harold Washington College,Chicago,60601-2449,,0.031365314,0.014409222
1080,City Colleges of Chicago-Wilbur Wright College,Chicago,60634-1500,,PrivacySuppressed,PrivacySuppressed
1081,Columbia College Chicago,Chicago,60605-1996,,0.409276944,0.395209581
1082,Concordia University-Chicago,River Forest,60305-1499,,0.51980198,0.446153846
1083,Le Cordon Bleu College of Culinary Arts-Chicago,Chicago,60610,,0.670175439,0.65535248
1084,Coyne College,Chicago,60602-3304,,0.51,0.632860041
1085,Danville Area Community College,Danville,61832-5118,,0.075987842,0.055248619
1086,Tricoci University of Beauty Culture-Danville,Danville,61832,,PrivacySuppressed,PrivacySuppressed
1087,Vees School of Beauty Culture,East Saint Louis,62205,,PrivacySuppressed,PrivacySuppressed
1088,DePaul University,Chicago,60604,,0.543266476,0.541331383
1089,DeVry University-Illinois,Chicago,60618-5994,,0.079023953,0.047274665
1090,Cosmetology & Spa Academy,Crystal Lake,60014,,PrivacySuppressed,PrivacySuppressed
1091,College of DuPage,Glen Ellyn,60137-6599,,0.06948052,0.045845272
1092,East-West University,Chicago,60605,,0.155015198,0.083333333
1093,Eastern Illinois University,Charleston,61920,,0.408732999,0.334016393
1094,Elgin Community College,Elgin,60123-7193,,0.120385233,0.101234568
1095,Elmhurst College,Elmhurst,60126-3096,,0.626326964,0.551181102
1096,Eureka College,Eureka,61530,,0.651162791,0.561904762
1097,First Institute Inc,Crystal Lake,60014,,PrivacySuppressed,PrivacySuppressed
1098,Fox College,Bedford Park,60638,,PrivacySuppressed,PrivacySuppressed
1099,Garrett-Evangelical Theological Seminary,Evanston,60201-3298,,PrivacySuppressed,PrivacySuppressed
1100,Gem City College,Quincy,62301,,PrivacySuppressed,PrivacySuppressed
1101,Governors State University,University Park,60484,,0.533333333,0.511363636
1102,Graham Hospital School of Nursing,Canton,61520-2497,,PrivacySuppressed,PrivacySuppressed
1103,Greenville College,Greenville,62246,,PrivacySuppressed,PrivacySuppressed
1104,Hair Professionals Academy of Cosmetology,West Dundee,60118,,PrivacySuppressed,PrivacySuppressed
1105,Hair Professionals Career College,Sycamore,60178,,PrivacySuppressed,PrivacySuppressed
1106,Hair Professionals School of Cosmetology,Oswego,60543,,PrivacySuppressed,PrivacySuppressed
1107,Harrington College of Design,Chicago,60605,,0.383795309,0.278688525
1108,Hebrew Theological College,Skokie,60077,,PrivacySuppressed,PrivacySuppressed
1109,Highland Community College,Freeport,61032-9341,,0.129370629,0.104895105
1110,Rosalind Franklin University of Medicine and Science,North Chicago,60064-3095,,PrivacySuppressed,PrivacySuppressed
1111,University of Illinois at Chicago,Chicago,60607,,0.495265541,0.447823807
1112,Benedictine University,Lisle,60532-0900,,0.393873085,0.290836653
1113,Illinois College of Optometry,Chicago,60616-3878,,PrivacySuppressed,PrivacySuppressed
1114,University of Illinois at Urbana-Champaign,Champaign,61820-5711,,0.754816112,0.669767442
1115,Illinois Wesleyan University,Bloomington,61702-2900,,0.834024896,0.666666667
1116,Illinois Central College,East Peoria,61635-0001,,0.132325142,0.1312
1117,Illinois College,Jacksonville,62650-2299,,0.442307692,0.340425532
1118,Olney Central College,Olney,62450,,0.180722892,0.162962963
1119,Illinois Institute of Technology,Chicago,60616,,0.693181818,0.563380282
1120,Argosy University-Chicago,Chicago,60601,,0.203389831,0.217228464
1121,Illinois State University,Normal,61790-1000,,0.631647211,0.552285535
1122,Illinois Valley Community College,Oglesby,61348-9692,,0.193717278,0.077669903
1123,Institute for Clinical Social Work,Chicago,60605-1229,,,
1124,Sanford-Brown College-Chicago,Chicago,60602-3300,,0.248716068,0.196721312
1125,John A Logan College,Carterville,62918-2500,,0.087102178,0.063324538
1126,The John Marshall Law School,Chicago,60604,,,
1127,John Wood Community College,Quincy,62305-8736,,0.166030534,0.169230769
1128,Joliet Junior College,Joliet,60431-8938,,0.093491124,0.036637931
1129,Judson University,Elgin,60123-1498,,0.405128205,0.330578512
1130,Kankakee Community College,Kankakee,60901,,PrivacySuppressed,PrivacySuppressed
1131,Kaskaskia College,Centralia,62801,,PrivacySuppressed,PrivacySuppressed
1132,Kendall College,Chicago,60642,,0.286231884,0.226950355
1133,Kishwaukee College,Malta,60150-9699,,0.165865385,0.098245614
1134,Knox College,Galesburg,61401-9999,,0.721428571,0.71942446
1135,Educators of Beauty College of Cosmetology-La Salle,La Salle,61301,,PrivacySuppressed,PrivacySuppressed
1136,College of Lake County,Grayslake,60030-1198,,0.112171838,0.087336245
1137,Lake Forest College,Lake Forest,60045-2399,,0.640625,0.580152672
1138,Lake Forest Graduate School of Management,Lake Forest,60045,,PrivacySuppressed,PrivacySuppressed
1139,Lake Land College,Mattoon,61938,,0.098387097,0.092261905
1140,Lakeview College of Nursing,Danville,61832,,PrivacySuppressed,PrivacySuppressed
1141,Lewis and Clark Community College,Godfrey,62035,,0.107296137,0.105571848
1142,Lewis University,Romeoville,60446-2200,,0.52979066,0.461764706
1143,Lexington College,Chicago,60607-3534,,PrivacySuppressed,PrivacySuppressed
1144,Lincoln Christian University,Lincoln,62656-2111,,0.293103448,0.293650794
1145,Lincoln College,Lincoln,62656,,0.323899371,0.293172691
1146,Lincoln Land Community College,Springfield,62794-9256,,0.06373117,0.055187638
1147,Lincoln College of Technology-Melrose Park,Melrose Park,60160-1605,,0.678694158,0.475409836
1148,Loyola University Chicago,Chicago,60660,,0.587833644,0.589156627
1149,Lutheran School of Theology at Chicago,Chicago,60615-5134,,,
1150,Trinity College of Nursing & Health Sciences,Rock Island,61201-5317,,PrivacySuppressed,PrivacySuppressed
1151,CET-Chicago,Chicago,60612,,0.508080808,0.453823237
1152,Steven Papageorge Hair Academy,Chicago,60657,,PrivacySuppressed,PrivacySuppressed
1153,MacCormac College,Chicago,60602-4405,,PrivacySuppressed,PrivacySuppressed
1154,MacMurray College,Jacksonville,62650-2590,,0.335294118,0.191666667
1155,McCormick Theological Seminary,Chicago,60615,,,
1156,McHenry County College,Crystal Lake,60012-2761,,0.076696165,0.060913706
1157,McKendree University,Lebanon,62254-1291,,0.602209945,0.382222222
1158,Meadville Lombard Theological School,Chicago,60605,,,
1159,Methodist College,Peoria,61615,,PrivacySuppressed,PrivacySuppressed
1160,Midstate College,Peoria,61614-3595,,0.221198157,0.35
1161,Millikin University,Decatur,62522-2084,,0.582978723,0.543283582
1162,Monmouth College,Monmouth,61462-1998,,0.556701031,0.375586855
1163,Moraine Valley Community College,Palos Hills,60465-0937,,0.092380952,0.058823529
1164,Morrison Institute of Technology,Morrison,61270-2959,,PrivacySuppressed,PrivacySuppressed
1165,Morton College,Cicero,60804-4398,,PrivacySuppressed,PrivacySuppressed
1166,Mr John's School of Cosmetology Esthetics & Nails-Decatur,Decatur,62521,,PrivacySuppressed,PrivacySuppressed
1167,National Louis University,Chicago,60603,,0.337954939,0.323308271
1168,National University of Health Sciences,Lombard,60148-4583,,PrivacySuppressed,PrivacySuppressed
1169,Niles School of Cosmetology,Niles,60714,,PrivacySuppressed,PrivacySuppressed
1170,North Central College,Naperville,60540,,0.654320988,0.596837945
1171,North Park University,Chicago,60625-4895,,0.3475,0.288793103
1172,Northern Illinois University,Dekalb,60115-2828,,0.45221843,0.391156463
1173,Northwestern College-Chicago Campus,Chicago,60630,,0.193370166,0.160535117
1174,Northwestern University,Evanston,60208,,0.850374065,0.813353566
1175,Northeastern Illinois University,Chicago,60625-4699,,0.221611722,0.225856698
1176,Oakton Community College,Des Plaines,60016-1268,,PrivacySuppressed,PrivacySuppressed
1177,Oehrlein School of Cosmetology,East Peoria,61611,,PrivacySuppressed,PrivacySuppressed
1178,Olivet Nazarene University,Bourbonnais,60914-2271,,0.341818182,0.3
1179,Parkland College,Champaign,61821-1899,,0.055496265,0.023573201
1180,Pivot Point Academy-Evanston,Evanston,60201,,0.759911894,0.647058824
1181,Prairie State College,Chicago Heights,60411-8226,,PrivacySuppressed,PrivacySuppressed
1182,Professional's Choice Hair Design Academy,Joliet,60435,,PrivacySuppressed,PrivacySuppressed
1183,Quincy University,Quincy,62301-2699,,0.386740332,0.356589147
