,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
1243,West Michigan College of Barbering and Beauty,Kalamazoo,49008,,PrivacySuppressed,PrivacySuppressed
1244,University of Notre Dame,Notre Dame,46556,,0.938628159,0.934848485
1245,Oakland City University,Oakland City,47660-1099,,0.330708661,0.369230769
1246,PJ's College of Cosmetology-Richmond,Richmond,47374,,PrivacySuppressed,PrivacySuppressed
1247,Purdue University-Calumet Campus,Hammond,46323-2094,,0.226200873,0.192222222
1248,Purdue University-North Central Campus,Westville,46391-9542,,0.284033613,0.242009132
1249,Ravenscroft Beauty College,Fort Wayne,46835,,0.403361345,0.586956522
1250,Rogers Academy of Hair Design,Evansville,47712,,PrivacySuppressed,PrivacySuppressed
1251,Rose-Hulman Institute of Technology,Terre Haute,47803-3920,,0.791666667,0.709923664
1252,Rudae's School of Beauty Culture-Kokomo,Kokomo,46901-4516,,PrivacySuppressed,PrivacySuppressed
1253,University of Saint Francis-Fort Wayne,Fort Wayne,46808-3994,,0.522352941,0.508379888
1254,Saint Josephs College,Rensselaer,47978-0870,,0.566037736,0.393939394
1255,Saint Mary-of-the-Woods College,Saint Mary of the Woods,47876-1099,,PrivacySuppressed,PrivacySuppressed
1256,Saint Mary's College,Notre Dame,46556,,PrivacySuppressed,PrivacySuppressed
1257,Brightwood College-Hammond,Hammond,46324,,0.598500341,0.481958763
1258,Saint Meinrad School of Theology,St. Meinrad,47577,,PrivacySuppressed,PrivacySuppressed
1259,Saint Elizabeth School of Nursing,Lafayette,47904-2198,,PrivacySuppressed,PrivacySuppressed
1260,Taylor University,Upland,46989-1001,,0.718309859,0.587878788
1261,Trine University,Angola,46703-1764,,0.551236749,0.464497041
1262,Valparaiso University,Valparaiso,46383,,0.677595628,0.546325879
1263,Vincennes Beauty College,Vincennes,47591,,PrivacySuppressed,PrivacySuppressed
1264,Vincennes University,Vincennes,47591,,0.208507671,0.16933932
1265,Wabash College,Crawfordsville,47933-0352,,PrivacySuppressed,PrivacySuppressed
1266,Allen College,Waterloo,50703-1999,,PrivacySuppressed,PrivacySuppressed
1267,AIB College of Business,Des Moines,50321-1799,,0.448430493,0.504065041
1268,Briar Cliff University,Sioux City,51104,,0.427777778,0.264516129
1269,Buena Vista University,Storm Lake,50588,,0.47972973,0.46031746
1270,Capri College-Dubuque,Dubuque,52004-0873,,PrivacySuppressed,PrivacySuppressed
1271,Capri College-Cedar Rapids,Cedar Rapids,52404,,PrivacySuppressed,PrivacySuppressed
1272,American College of Hairstyling-Cedar Rapids,Cedar Rapids,52402,,PrivacySuppressed,PrivacySuppressed
1273,Central College,Pella,50219,,0.610091743,0.548523207
1274,Clarke University,Dubuque,52001-3198,,0.638743456,0.426966292
1275,Coe College,Cedar Rapids,52402-5092,,0.666666667,0.579310345
1276,Cornell College,Mount Vernon,52314-1098,,0.66875,0.559701493
1277,Iowa School of Beauty-Marshalltown,Marshalltown,50158,,PrivacySuppressed,PrivacySuppressed
1278,Des Moines Area Community College,Ankeny,50023-3993,,0.231150248,0.174387823
1279,Divine Word College,Epworth,52045,,PrivacySuppressed,PrivacySuppressed
1280,Dordt College,Sioux Center,51250-1697,,0.682634731,0.618421053
1281,Drake University,Des Moines,50311-4505,,0.665934066,0.606779661
1282,University of Dubuque,Dubuque,52001,,0.484304933,0.357594937
1283,Ellsworth Community College,Iowa Falls,50126,,0.162790698,0.039711191
1284,Emmaus Bible College,Dubuque,52001-3096,,0.538461539,0.65625
1285,Eastern Iowa Community College District,Davenport,52801-1221,,0.212350347,0.158560311
1286,Faith Baptist Bible College and Theological Seminary,Ankeny,50023-2152,,0.492957747,0.388888889
1287,Faust Institute of Cosmetology-Storm Lake,Storm Lake,50588,,PrivacySuppressed,PrivacySuppressed
1288,Graceland University-Lamoni,Lamoni,50140,,0.628252788,0.454545455
1289,Grand View University,Des Moines,50316,,0.53030303,0.487603306
1290,Grinnell College,Grinnell,50112-1690,,0.892561984,0.79245283
1291,Kaplan University-Mason City Campus,Mason City,50401,,0.239033457,0.200630252
1292,Kaplan University-Cedar Rapids Campus,Cedar Rapids,52404,,0.239033457,0.200630252
1293,Hamilton Technical College,Davenport,52807,,0.695035461,0.525925926
1294,Hawkeye Community College,Waterloo,50701,,0.269366197,0.253881279
1295,American Hair Academy,Mt. Pleasant,52641,,PrivacySuppressed,PrivacySuppressed
1296,Indian Hills Community College,Ottumwa,52501,,PrivacySuppressed,PrivacySuppressed
1297,Iowa Central Community College,Fort Dodge,50501,,0.26247505,0.239925023
1298,Iowa Lakes Community College,Estherville,51334-2295,,0.166965889,0.077319588
1299,UnityPoint Health-Des Moines School of Radiologic Technology,Des Moines,50309-1453,,PrivacySuppressed,PrivacySuppressed
1300,American College of Hairstyling-Des Moines,Des Moines,50309,,PrivacySuppressed,PrivacySuppressed
1301,Iowa School of Beauty-Des Moines,Des Moines,50322-3203,,PrivacySuppressed,PrivacySuppressed
1302,Iowa State University,Ames,50011-2103,,0.651627907,0.568102445
1303,Iowa Wesleyan University,Mount Pleasant,52641,,0.4,0.214285714
1304,Iowa Western Community College,Council Bluffs,51503-1057,,0.273187184,0.203109815
1305,University of Iowa,Iowa City,52242-1316,,0.628045977,0.598258029
1306,Kirkwood Community College,Cedar Rapids,52406-2068,,0.202392822,0.171470266
1307,La James International College-Cedar Falls,Cedar Falls,50613,,PrivacySuppressed,PrivacySuppressed
1308,La James International College-Johnston,Johnston,50131,,PrivacySuppressed,PrivacySuppressed
1309,La James College of Hairstyling and Cosmetology,Mason City,50401-3308,,PrivacySuppressed,PrivacySuppressed
1310,La James International College-Ft Dodge,Fort Dodge,50501,,PrivacySuppressed,PrivacySuppressed
1311,Loras College,Dubuque,52004-0178,,0.677248677,0.625
1312,Luther College,Decorah,52101-1045,,0.705298013,0.680161943
1313,Maharishi University of Management,Fairfield,52557,,0.368421053,0.288135593
1314,Marshalltown Community College,Marshalltown,50158,,0.139107612,0.09057971
1315,Mercy College of Health Sciences,Des Moines,50309-1239,,0.571917808,0.609195402
1316,Morningside College,Sioux City,51106-1751,,0.532338309,0.4171123
1317,Mount Mercy University,Cedar Rapids,52402-4797,,0.687296417,0.596774194
1318,Ashford University,San Diego,92123,,0.229357024,0.223738177
1319,North Iowa Area Community College,Mason City,50401,,0.3,0.273056058
1320,University of Northern Iowa,Cedar Falls,50614-0005,,0.58359822,0.546875
1321,Northwestern College,Orange City,51041,,0.649122807,0.5
1322,Northeast Iowa Community College,Calmar,52132-0400,,0.266666667,0.2760181
1323,Northwest Iowa Community College,Sheldon,51201,,0.366120219,0.601851852
1324,Des Moines University-Osteopathic Medical Center,Des Moines,50312,,PrivacySuppressed,PrivacySuppressed
1325,Iowa School of Beauty-Ottumwa,Ottumwa,52501,,PrivacySuppressed,PrivacySuppressed
1326,Palmer College of Chiropractic,Davenport,52803-5287,,PrivacySuppressed,PrivacySuppressed
1327,PCI Academy-Ames,Ames,50010,,PrivacySuppressed,PrivacySuppressed
1328,Saint Ambrose University,Davenport,52803-2898,,0.645783133,0.544342508
1329,St Luke's College,Sioux City,51104-0263,,PrivacySuppressed,PrivacySuppressed
1330,La James International College-Davenport,Davenport,52806,,PrivacySuppressed,PrivacySuppressed
1331,La James International College-Iowa City,Iowa City,52245,,PrivacySuppressed,PrivacySuppressed
1332,Simpson College,Indianola,50125,,0.691699605,0.584033613
1333,Southeastern Community College,West Burlington,52655-0180,,0.250673854,0.227758007
1334,Southwestern Community College,Creston,50801,,0.349854227,0.378995434
1335,Capri College-Davenport,Davenport,52807-3003,,PrivacySuppressed,PrivacySuppressed
1336,Iowa School of Beauty-Sioux City,Sioux City,51106,,PrivacySuppressed,PrivacySuppressed
1337,E Q School of Hair Design,Council Bluffs,51503,,PrivacySuppressed,PrivacySuppressed
1338,Upper Iowa University,Fayette,52142-1857,,0.259289843,0.231012658
1339,Waldorf University,Forest City,50436-1713,,0.506329114,0.361445783
1340,Wartburg College,Waverly,50677-0903,,0.725409836,0.553571429
1341,Wartburg Theological Seminary,Dubuque,52003-7769,,,
1342,The Salon Professional Academy,Waterloo,50703-4734,,PrivacySuppressed,PrivacySuppressed
1343,Western Iowa Tech Community College,Sioux City,51102-5199,,0.269794721,0.216621253
1344,William Penn University,Oskaloosa,52577,,0.355685131,0.269340974
1345,Allen County Community College,Iola,66749,,0.161073826,0.125
1346,Baker University,Baldwin City,66006-0065,,0.55952381,0.510489511
1347,Barton County Community College,Great Bend,67530,,0.265625,0.218390805
1348,Benedictine College,Atchison,66002-1499,,0.641148325,0.490476191
1349,Bethany College,Lindsborg,67456-1897,,0.480392157,0.313559322
1350,Bethel College-North Newton,North Newton,67117-1716,,0.209677419,0.176470588
1351,Brown Mackie College-Kansas City,Lenexa,66215,,0.381009615,0.308056872
1352,Brown Mackie College-Salina,Salina,67401-7307,,0.381009615,0.308056872
1353,Bryan University,Topeka,66604,,PrivacySuppressed,PrivacySuppressed
1354,Butler Community College,El Dorado,67042-3280,,0.183942481,0.144665461
1355,Central Baptist Theological Seminary,Shawnee,66226-3513,,PrivacySuppressed,PrivacySuppressed
1356,Central Christian College of Kansas,McPherson,67460-5740,,0.41509434,0.387755102
1357,Cloud County Community College,Concordia,66901-1002,,0.170403587,0.22027972
1358,Coffeyville Community College,Coffeyville,67337-5064,,0.282352941,0.16802168
1359,Colby Community College,Colby,67701,,0.179039301,0.157894737
1360,Cowley County Community College,Arkansas City,67005,,0.201291712,0.142599278
1361,Marinello Schools of Beauty-Manhattan,Manhattan,66502,,PrivacySuppressed,PrivacySuppressed
1362,Dodge City Community College,Dodge City,67801-2399,,0.179723502,0.104265403
1363,Donnelly College,Kansas City,66102,,PrivacySuppressed,PrivacySuppressed
1364,Emporia State University,Emporia,66801-5415,,0.417549168,0.334939759
1365,Flint Hills Technical College,Emporia,66801-5957,,0.516393443,0.504132231
1366,Fort Hays State University,Hays,67601-4099,,0.40393627,0.30738255
1367,Barclay College,Haviland,67059-0288,,0.5,0.41025641
1368,Friends University,Wichita,67213,,0.203791469,0.228956229
1369,Fort Scott Community College,Fort Scott,66701,,0.223214286,0.150617284
1370,Garden City Community College,Garden City,67846-6333,,0.302583026,0.242524917
1371,Haskell Indian Nations University,Lawrence,66046-4800,,0.181208054,0.093167702
1372,Hays Academy of Hair Design,Hays,67601,,PrivacySuppressed,PrivacySuppressed
1373,Hesston College,Hesston,67062-2093,,0.603305785,0.325581395
1374,Highland Community College,Highland,66035-4165,,0.105990783,0.09437751
1375,Hutchinson Community College,Hutchinson,67501,,0.264,0.224368499
1376,Independence Community College,Independence,67301-0708,,0.254716981,0.155778895
1377,Johnson County Community College,Overland Park,66210-1299,,0.21293916,0.137871854
1378,Concorde Career College-Kansas City,Kansas City,64111-2407,,0.649484536,0.588235294
1379,Kansas City Kansas Community College,Kansas City,66112,,0.142031379,0.109283196
1380,University of Kansas,Lawrence,66045,,0.554485555,0.458333333
1381,Newman University,Wichita,67213-2097,,0.485148515,0.410852713
1382,Old Town Barber College-Wichita,Wichita,67211-1605,,PrivacySuppressed,PrivacySuppressed
1383,Kansas State University,Manhattan,66506,,0.526824034,0.454739084
1384,Kansas Wesleyan University,Salina,67401-6196,,0.496855346,0.311258278
1385,Washburn Institute of Technology,Topeka,66604-2117,,0.385912698,0.292903226
1386,La Baron Hairdressing Academy-Overland Park,Overland Park,66204,,PrivacySuppressed,PrivacySuppressed
1387,Labette Community College,Parsons,67357-4201,,0.18815331,0.083870968
1388,Manhattan Area Technical College,Manhattan,66503-2499,,0.371794872,0.564705882
1389,Manhattan Christian College,Manhattan,66502-4801,,0.461538462,0.287878788
1390,McPherson College,McPherson,67460-1402,,0.337662338,0.408
1391,MidAmerica Nazarene University,Olathe,66062-1899,,0.598591549,0.487046632
1392,Neosho County Community College,Chanute,66720,,PrivacySuppressed,PrivacySuppressed
1393,North Central Kansas Technical College,Beloit,67420,,0.465277778,0.622807018
1394,Northwest Kansas Technical College,Goodland,67735,,0.377358491,0.488
1395,Ottawa University-Ottawa,Ottawa,66067-3399,,0.35832084,0.354651163
1396,Ottawa University-Kansas City,Overland Park,66211,,0.35832084,0.354651163
1397,Pittsburg State University,Pittsburg,66762,,0.46488764,0.368064953
1398,Pratt Community College,Pratt,67124,,0.342975207,0.278074866
1399,University of Saint Mary,Leavenworth,66048-5082,,0.497536946,0.357798165
1400,Salina Area Technical College,Salina,67401,,0.47826087,0.52991453
1401,Seward County Community College,Liberal,67901,,0.43452381,0.25170068
1402,Sidneys Hair Dressing College,Hutchinson,67501,,PrivacySuppressed,PrivacySuppressed
1403,Southwestern College,Winfield,67156-6224,,0.543071161,0.425287356
1404,Sterling College,Sterling,67579,,0.425373134,0.378571429
1405,Tabor College,Hillsboro,67063-1799,,0.429824561,0.356521739
1406,Washburn University,Topeka,66621-0001,,0.385912698,0.292903226
1407,Wichita Area Technical College,Wichita,67226,,0.245852187,0.270731707
1408,Wichita State University,Wichita,67260-0124,,0.413592233,0.310181531
1409,Wichita Technical Institute,Wichita,67213-1927,,0.592442645,0.570332481
1410,Alice Lloyd College,Pippa Passes,41844,,0.319148936,0.266666667
1411,Asbury University,Wilmore,40390-1198,,0.519148936,0.533333333
1412,Asbury Theological Seminary,Wilmore,40390-1199,,PrivacySuppressed,PrivacySuppressed
1413,Ashland Community and Technical College,Ashland,41101-3683,,0.228571429,0.199275362
1414,Barrett and Company School of Hair Design,Nicholasville,40356-2152,,PrivacySuppressed,PrivacySuppressed
1415,Bellarmine University,Louisville,40205-0671,,0.678571429,0.591836735
1416,Berea College,Berea,40404-2182,,0.617391304,0.521978022
1417,PJ's College of Cosmetology-Bowling Green,Bowling Green,42101,,0.498637602,0.52
1418,Southcentral Kentucky Community and Technical College,Bowling Green,42101-3601,,0.236061685,0.23964497
1419,Brescia University,Owensboro,42301-3023,,0.364285714,0.223880597
1420,Campbellsville University,Campbellsville,42718-2799,,0.427860697,0.21835443
1421,Bluegrass Community and Technical College,Lexington,40506,,0.211336828,0.157028913
1422,Centre College,Danville,40422-1394,,0.845454546,0.78125
1423,Clear Creek Baptist Bible College,Pineville,40977-9752,,PrivacySuppressed,PrivacySuppressed
1424,Paul Mitchell the School-Lexington,Lexington,40514,,PrivacySuppressed,PrivacySuppressed
1425,Collins School of Cosmetology,Middlesboro,40965,,PrivacySuppressed,PrivacySuppressed
1426,Galen College of Nursing-Louisville,Louisville,40207,,0.653515065,0.689922481
1427,University of the Cumberlands,Williamsburg,40769,,0.480519481,0.260536399
1428,Eastern Kentucky University,Richmond,40475-3102,,0.406264832,0.314018692
1429,Elizabethtown Community and Technical College,Elizabethtown,42701-3081,,0.207792208,0.165039929
1430,Frontier Nursing University,Hyden,41749,,PrivacySuppressed,PrivacySuppressed
1431,Georgetown College,Georgetown,40324-1696,,0.547738694,0.392405063
1432,PJ's College of Cosmetology-Glasgow,Glasgow,42141,,PrivacySuppressed,PrivacySuppressed
1433,Hazard Community and Technical College,Hazard,41701-2402,,0.314516129,0.219211823
1434,Paul Mitchell the School-Louisville,Louisville,40222,,PrivacySuppressed,PrivacySuppressed
1435,Henderson Community College,Henderson,42420-4699,,0.282051282,0.12716763
1436,Hopkinsville Community College,Hopkinsville,42240,,0.217693837,0.143203884
1437,Daymar College-Paducah Main,Paducah,42001-8252,,0.452755906,0.346153846
1438,Jefferson Community and Technical College,Louisville,40202-2005,,0.172230114,0.123280423
1439,Jenny Lea Academy of Cosmetology,Harlan,40831,,PrivacySuppressed,PrivacySuppressed
1440,Summit Salon Academy-Lexington,Lexington,40505,,PrivacySuppressed,PrivacySuppressed
1441,American National University-Lexington,Lexington,40509,,0.284557908,0.176043557
1442,Kentucky Mountain Bible College,Jackson,41339,,PrivacySuppressed,PrivacySuppressed
1443,Kentucky State University,Frankfort,40601-2355,,0.206896552,0.106017192
1444,Kentucky Wesleyan College,Owensboro,42301,,0.366412214,0.3203125
1445,University of Kentucky,Lexington,40506-0032,,0.541751528,0.466524973
1446,Kentucky Christian University,Grayson,41143-1199,,0.550724638,0.276785714
1447,Lexington Theological Seminary,Lexington,40503,,,
1448,Lindsey Wilson College,Columbia,42728-1223,,0.423001949,0.253229974
1449,Sullivan College of Technology and Design,Louisville,40218,,0.211538462,0.21192053
1450,University of Louisville,Louisville,40292-0001,,0.426822157,0.379526462
1451,Louisville Presbyterian Theological Seminary,Louisville,40205-1798,,PrivacySuppressed,PrivacySuppressed
1452,Madisonville Community College,Madisonville,42431,,0.352317881,0.255451713
1453,Maysville Community and Technical College,Maysville,41056,,0.280042919,0.237642586
1454,Mid-Continent University,Mayfield,42066-9007,,0.433823529,0.367741936
1455,Midway University,Midway,40347-1120,,0.393063584,0.425531915
1456,Morehead State University,Morehead,40351,,0.411604714,0.315315315
1457,Murray State University,Murray,42071-3318,,0.463976945,0.375354108
1458,Gateway Community and Technical College,Florence,41042,,0.228051392,0.150684932
1459,Northern Kentucky University,Highland Heights,41099,,0.371411834,0.318251534
1460,Nutek Academy of Beauty Inc,Mount Sterling,40353,,PrivacySuppressed,PrivacySuppressed
1461,Daymar College-Owensboro,Owensboro,42301,,0.292757152,0.266272189
1462,West Kentucky Community and Technical College,Paducah,42002-7380,,0.341341341,0.250411862
1463,Pat Wilson's Beauty College,Henderson,42420,,PrivacySuppressed,PrivacySuppressed
1464,University of Pikeville,Pikeville,41501,,0.41,0.278481013
1465,Big Sandy Community and Technical College,Prestonsburg,41653,,0.159642401,0.174629325
1466,Brown Mackie College-Louisville,Louisville,40219,,0.408648111,0.297670639
1467,Empire Beauty School-Chenoweth,Louisville,40207,,0.499040307,0.448275862
1468,Saint Catharine College,Saint Catharine,40061,,0.384210526,0.337209302
1469,Empire Beauty School-Elizabethtown,Elizabethtown,42701,,0.546523017,0.597222222
1470,Empire Beauty School-Dixie,Louisville,40216,,0.510067114,0.428571429
1471,Empire Beauty School-Florence,Florence,41042,,0.438061041,0.461538462
1472,Brown Mackie College-Northern Kentucky,Fort Mitchell,41017,,0.408648111,0.297670639
1473,Somerset Community College,Somerset,42501-2973,,0.230325289,0.159190853
1474,Southeast Kentucky Community and Technical College,Cumberland,40823,,0.314074074,0.225225225
1475,Spalding University,Louisville,40203-2188,,0.418918919,0.268518519
1476,Spencerian College-Louisville,Louisville,40216,,0.16509434,0.156146179
1477,Sullivan University,Louisville,40205-3013,,0.120699709,0.123400366
1478,Thomas More College,Crestview Hills,41017-3495,,0.395652174,0.343589744
1479,Transylvania University,Lexington,40508-1797,,0.691666667,0.607142857
1480,Trend Setters' Academy of Beauty Culture-Louisville,Louisville,40258,,PrivacySuppressed,PrivacySuppressed
1481,Union College,Barbourville,40906-1499,,PrivacySuppressed,PrivacySuppressed
1482,Western Kentucky University,Bowling Green,42101-1000,,0.361032675,0.271321962
1483,Central Louisiana Technical Community College,Alexandria,71302-3137,,PrivacySuppressed,PrivacySuppressed
1484,American School of Business,Shreveport,71105-5646,,0.392857143,0.59375
1485,Ayers Career College,Shreveport,71118,,0.491712707,0.536842105
1486,Baton Rouge General Medical Center-School of Nursing,Baton Rouge,70806,,PrivacySuppressed,PrivacySuppressed
1487,Baton Rouge General Medical Center-School of Radiologic Technology,Baton Rouge,70806,,PrivacySuppressed,PrivacySuppressed
1488,Baton Rouge School of Computers,Baton Rouge,70809,,PrivacySuppressed,PrivacySuppressed
1489,Capital Area Technical College,Baton Rouge,70805,,0.047074122,0.012481645
1490,Bossier Parish Community College,Bossier City,71111-6922,,0.174698795,0.159226191
1491,Cameron College,New Orleans,70119,,PrivacySuppressed,PrivacySuppressed
1492,Centenary College of Louisiana,Shreveport,71134-1188,,0.192592593,0.154639175
1493,Cloyd's Beauty School 1 Inc,West Monroe,71291-0603,,PrivacySuppressed,PrivacySuppressed
1494,Crescent City Bartending School,New Orleans,70119,,0.808564232,0.828125
1495,D'Jay's Institute of Cosmetology and Esthiology,Baton Rouge,70815,,PrivacySuppressed,PrivacySuppressed
1496,Delgado Community College,New Orleans,70119,,0.154913558,0.087022901
1497,Delta School of Business and Technology,Lake Charles,70601,,PrivacySuppressed,PrivacySuppressed
1498,Demmons School of Beauty,Lake Charles,70601,,PrivacySuppressed,PrivacySuppressed
1499,Denham Springs Beauty School,Denham Springs,70726,,PrivacySuppressed,PrivacySuppressed
1500,Dillard University,New Orleans,70122,,0.359060403,0.297297297
1501,Nunez Community College,Chalmette,70043,,0.145631068,0.130177515
1502,Grambling State University,Grambling,71245,,0.386980109,0.215538847
1503,Guy's Shreveport Academy of Cosmetology Inc,Shreveport,71105,,PrivacySuppressed,PrivacySuppressed
1504,ITI Technical College,Baton Rouge,70817,,0.604166667,0.675862069
1505,John Jay Beauty College,New Orleans,70124,,PrivacySuppressed,PrivacySuppressed
1506,John Jay Beauty College,Kenner,70062,,PrivacySuppressed,PrivacySuppressed
1507,Louisiana State University Health Sciences Center-New Orleans,New Orleans,70112-2223,,0.800947867,0.698113208
1508,Louisiana State University-Alexandria,Alexandria,71302-9121,,0.237687366,0.164473684
1509,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,70803-2750,,0.581505631,0.495657983
1510,Louisiana State University-Eunice,Eunice,70535,,0.146835443,0.122516556
1511,Louisiana State University-Shreveport,Shreveport,71115-2399,,0.293075684,0.278931751
1512,Acadiana Technical College-Lafayette Campus,Lafayette,70506-4909,,PrivacySuppressed,PrivacySuppressed
1513,Aveda Institute-Baton Rouge,Baton Rouge,70816-2246,,PrivacySuppressed,PrivacySuppressed
1514,Aveda Institute-Lafayette,Lafayette,70503-3246,,PrivacySuppressed,PrivacySuppressed
1515,Louisiana Academy of Beauty,Eunice,70535,,PrivacySuppressed,PrivacySuppressed
1516,Louisiana College,Pineville,71359,,0.295857988,0.239583333
1517,Opelousas School of Cosmetology,Opelousas,70570,,PrivacySuppressed,PrivacySuppressed
1518,Louisiana Tech University,Ruston,71272,,0.510077519,0.372519084
1519,Loyola University New Orleans,New Orleans,70118-6143,,0.595652174,0.534050179
1520,McNeese State University,Lake Charles,70605,,0.339285714,0.269565217
1521,University of New Orleans,New Orleans,70148,,0.344521224,0.31292517
1522,Nicholls State University,Thibodaux,70310,,0.398601399,0.287878788
1523,University of Louisiana at Monroe,Monroe,71209-0000,,0.36937799,0.312937063
1524,Northwest Louisiana Technical College,Minden,71055-0000,,PrivacySuppressed,PrivacySuppressed
1525,Notre Dame Seminary Graduate School of Theology,New Orleans,70118-4391,,PrivacySuppressed,PrivacySuppressed
1526,Northwestern State University of Louisiana,Natchitoches,71497-0002,,0.388071263,0.348056537
1527,University of Holy Cross,New Orleans,70131-7399,,0.222689076,0.282608696
1528,Our Lady of the Lake College,Baton Rouge,70808,,0.315476191,0.261904762
1529,Pat Goins Benton Road Beauty School,Bossier City,71111,,PrivacySuppressed,PrivacySuppressed
1530,Celebrity Stylist Beauty School,Monroe,71201-5135,,PrivacySuppressed,PrivacySuppressed
1531,Pat Goins Ruston Beauty School,Ruston,71270,,PrivacySuppressed,PrivacySuppressed
1532,Pineville Beauty School,Pineville,71360-0000,,PrivacySuppressed,PrivacySuppressed
1533,Aveda Institute-Covington,Covington,70433,,0.807228916,0.790322581
1534,Saint Joseph Seminary College,St. Benedict,70457,,PrivacySuppressed,PrivacySuppressed
1535,Vanguard College of Cosmetology-Slidell,Slidell,70458-0458,,PrivacySuppressed,PrivacySuppressed
1536,South Louisiana Beauty College,Houma,70363,,PrivacySuppressed,PrivacySuppressed
1537,Fletcher Technical Community College,Schriever,70395,,0.170658683,0.25203252
1538,Remington College-Lafayette Campus,Lafayette,70508,,0.552901024,0.498181818
1539,SOWELA Technical Community College,Lake Charles,70615,,0.101176471,0.066481995
1540,Stevensons Academy of Hair Design,New Orleans,70114,,PrivacySuppressed,PrivacySuppressed
1541,Southeastern Louisiana University,Hammond,70402,,0.336801753,0.265996344
1542,Southern University and A & M College,Baton Rouge,70813,,0.315545244,0.226753671
1543,Southern University at New Orleans,New Orleans,70126,,0.140225179,0.113333333
1544,Southern University at Shreveport,Shreveport,71107,,0.14796425,0.140703518
1545,University of Louisiana at Lafayette,Lafayette,70503,,0.370786517,0.3417603
1546,Northshore Technical Community College,Bogalusa,70427,,PrivacySuppressed,PrivacySuppressed
1547,Tulane University of Louisiana,New Orleans,70118-5698,,0.608344549,0.590809628
1548,Xavier University of Louisiana,New Orleans,70125-1098,,0.343307087,0.308300395
1549,South Central Louisiana Technical College,Morgan City,70380,,PrivacySuppressed,PrivacySuppressed
1550,Kaplan University-Maine Campus,S Portland,04106-2415,,0.239033457,0.200630252
1551,College of the Atlantic,Bar Harbor,04609,,PrivacySuppressed,PrivacySuppressed
1552,Bates College,Lewiston,04240,,0.74,0.696202532
1553,Beal College,Bangor,04401,,0.455752212,0.328571429
1554,Bowdoin College,Brunswick,04011,,PrivacySuppressed,PrivacySuppressed
1555,Maine College of Health Professions,Lewiston,04240,,PrivacySuppressed,PrivacySuppressed
1556,Central Maine Community College,Auburn,04210-6498,,0.292134832,0.274193548
1557,Colby College,Waterville,04901-8840,,PrivacySuppressed,PrivacySuppressed
1558,Eastern Maine Community College,Bangor,04401,,0.240196078,0.273364486
1559,Husson University,Bangor,04401-2999,,0.452436195,0.367346939
1560,Kennebec Valley Community College,Fairfield,04937-1367,,0.387470998,0.369918699
1561,The Landing School,Arundel,04046,,PrivacySuppressed,PrivacySuppressed
1562,University of Maine at Augusta,Augusta,04330-9410,,0.199814986,0.174291939
1563,University of Maine at Farmington,Farmington,04938-9978,,0.524547804,0.411764706
1564,University of Maine at Fort Kent,Fort Kent,04743-1292,,0.335877863,0.309859155
1565,University of Maine at Machias,Machias,04654-1397,,0.226890756,0.209677419
1566,University of Maine,Orono,04469,,0.488697524,0.469902913
1567,Maine Maritime Academy,Castine,04420-0001,,0.555555556,0.512315271
1568,University of Maine at Presque Isle,Presque Isle,04769-2888,,0.291208791,0.336065574
1569,University of New England,Biddeford,04005-9599,,0.570356473,0.442105263
1570,Northern Maine Community College,Presque Isle,04769-2016,,0.355,0.44017094
1571,Empire Beauty School-Maine,Portland,04101,,0.438061041,0.461538462
1572,Maine College of Art,Portland,04101-3494,,PrivacySuppressed,PrivacySuppressed
1573,Saint Joseph's College of Maine,Standish,04084-5236,,0.503846154,0.512
1574,Spa Tech Institute-Westbrook,Westbrook,04092,,PrivacySuppressed,PrivacySuppressed
1575,Southern Maine Community College,South Portland,04106-1698,,0.22548121,0.225621415
1576,University of Southern Maine,Portland,04103,,0.408560311,0.323759791
1577,Thomas College,Waterville,04901-5097,,0.465116279,0.346456693
1578,Unity College,Unity,04988,,0.51754386,0.481481482
1579,Washington County Community College,Calais,04619,,0.16091954,0.192982456
1580,Aaron's Academy of Beauty,Waldorf,20602,,PrivacySuppressed,PrivacySuppressed
1581,Aesthetics Institute of Cosmetology,Gaithersburg,20877,,PrivacySuppressed,PrivacySuppressed
1582,Allegany College of Maryland,Cumberland,21502-2596,,0.336609337,0.220623501
1583,Anne Arundel Community College,Arnold,21012-1895,,0.192098093,0.141996558
1584,Brightwood College-Towson,Towson,21286-2201,,0.718309859,0.606060606
1585,Award Beauty School,Hagerstown,21740-5610,,PrivacySuppressed,PrivacySuppressed
1586,Baltimore Studio of Hair Design,Baltimore,21201-3444,,PrivacySuppressed,PrivacySuppressed
1587,Baltimore City Community College,Baltimore,21215-7893,,0.048288509,0.031088083
1588,University of Baltimore,Baltimore,21201-5720,,0.424437299,0.414634146
1589,Bowie State University,Bowie,20715-9465,,0.156133829,0.10021322
1590,Capitol Technology University,Laurel,20708,,0.413793103,0.36
1591,Cecil College,North East,21901-1999,,0.166666667,0.137055838
1592,College of Southern Maryland,La Plata,20646-0910,,0.151743638,0.103189493
1593,Chesapeake College,Wye Mills,21679-0008,,0.141350211,0.146788991
