,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
1910,Southwestern Michigan College,Dowagiac,49047-9793,,0.172631579,0.12109375
1911,Specs Howard School of Media Arts,Southfield,48075-3953,,0.778325123,0.713872832
1912,Spring Arbor University,Spring Arbor,49283-9799,,0.318664643,0.273356401
1913,Michigan Career and Technical Institute,Plainwell,49080-9254,,PrivacySuppressed,PrivacySuppressed
1914,Finlandia University,Hancock,49930-1832,,0.474576271,0.238095238
1915,Western Michigan University-Thomas M. Cooley Law School,Lansing,48901,,PrivacySuppressed,PrivacySuppressed
1916,Twin City Beauty College,Saint Joseph,49085,,PrivacySuppressed,PrivacySuppressed
1917,Walsh College of Accountancy and Business Administration,Troy,48083-5066,,0.592356688,0.635036496
1918,Washtenaw Community College,Ann Arbor,48105-4800,,0.027072758,0.022450289
1919,Wayne County Community College District,Detroit,48226,,0.019909654,0.014601019
1920,Wayne State University,Detroit,48202,,0.292854747,0.276444929
1921,West Shore Community College,Scottville,49454-0277,,0.261802575,0.167785235
1922,Western Michigan University,Kalamazoo,49008-5200,,0.361309274,0.316944688
1923,Western Theological Seminary,Holland,49423-3622,,,
1924,Wright Beauty Academy,Battle Creek,49015,,PrivacySuppressed,PrivacySuppressed
1925,Academy College,Bloomington,55431-1411,,0.25,0.224489796
1926,Alexandria Technical & Community College,Alexandria,56308,,0.427184466,0.556338028
1927,American Indian OIC Inc,Minneapolis,55404-2221,,PrivacySuppressed,PrivacySuppressed
1928,Anoka Technical College,Anoka,55303,,0.371717172,0.287709497
1929,Anoka-Ramsey Community College,Coon Rapids,55433-3470,,0.14652568,0.11957796
1930,Augsburg College,Minneapolis,55454,,0.494033413,0.457317073
1931,Riverland Community College,Austin,55912-1473,,PrivacySuppressed,PrivacySuppressed
1932,Northwest Technical College,Bemidji,56601-4907,,0.395759717,0.301675978
1933,Bemidji State University,Bemidji,56601,,0.455128205,0.356902357
1934,Bethany Lutheran College,Mankato,56001,,0.537037037,0.493975904
1935,Bethel University,Saint Paul,55112,,0.572635135,0.54985755
1936,Bethel Seminary-St Paul,Saint Paul,55112,,0.572635135,0.54985755
1937,Central Lakes College-Brainerd,Brainerd,56401-3900,,0.378930818,0.335559265
1938,Carleton College,Northfield,55057-4001,,0.866071429,0.855855856
1939,Concordia College at Moorhead,Moorhead,56562,,0.713953488,0.589473684
1940,Concordia University-Saint Paul,Saint Paul,55104-5494,,0.418831169,0.291457286
1941,Dakota County Technical College,Rosemount,55068-2999,,0.397260274,0.368217054
1942,Martin Luther College,New Ulm,56073-3965,,0.734177215,0.458823529
1943,Lake Superior College,Duluth,55811-3399,,0.313751669,0.189490446
1944,Cosmetology Careers Unlimited College of Hair Skin and Nails,Duluth,55802,,PrivacySuppressed,PrivacySuppressed
1945,Duluth Business University,Duluth,55807,,0.316582915,0.279069767
1946,Minnesota State Community and Technical College,Fergus Falls,56537-1000,,0.203703704,0.101135191
1947,Globe University-Woodbury,Woodbury,55125-3388,,0.349457058,0.218328841
1948,Minnesota West Community and Technical College,Granite Falls,56241,,0.405405405,0.452436195
1949,Gustavus Adolphus College,Saint Peter,56082-1498,,0.733552632,0.686363636
1950,Hamline University,Saint Paul,55104-1284,,0.546153846,0.57751938
1951,Hazelden Betty Ford Graduate School of Addiction Studies,Center City,55012-0011,,PrivacySuppressed,PrivacySuppressed
1952,Hennepin Technical College,Brooklyn Park,55445,,0.29245283,0.255933953
1953,Cosmetology Careers Unlimited College of Hair Skin and Nails,Hibbing,55746,,PrivacySuppressed,PrivacySuppressed
1954,Hibbing Community College,Hibbing,55746,,0.392282958,0.318644068
1955,Aveda Institute-Minneapolis,Minneapolis,55414,,PrivacySuppressed,PrivacySuppressed
1956,Inver Hills Community College,Inver Grove Heights,55076-3224,,0.273464658,0.182468694
1957,Itasca Community College,Grand Rapids,55744-3397,,0.411428571,0.257142857
1958,The Art Institutes International-Minnesota,Minneapolis,55402,,0.349376114,0.287323944
1959,Luther Seminary,Saint Paul,55108-1496,,PrivacySuppressed,PrivacySuppressed
1960,Macalester College,Saint Paul,55105-1899,,0.895953757,0.813084112
1961,South Central College,North Mankato,56003-1920,,0.28928047,0.24122807
1962,Minnesota State University-Mankato,Mankato,56001,,0.423920266,0.372008702
1963,Regency Beauty Institute-Blaine,Blaine,55434,,0.556614045,0.524096386
1964,Mayo Clinic School of Medicine,Rochester,55905,,PrivacySuppressed,PrivacySuppressed
1965,Mayo Clinic School of Health Sciences,Rochester,55905,,PrivacySuppressed,PrivacySuppressed
1966,Argosy University-Twin Cities,Eagan,55121,,0.15959253,0.152046784
1967,Mesabi Range College,Virginia,55792,,0.41314554,0.421602788
1968,Metropolitan State University,Saint Paul,55106-5000,,0.507015903,0.451436389
1969,University of Minnesota-Twin Cities,Minneapolis,55455-0213,,0.654783669,0.628156083
1970,University of Minnesota-Crookston,Crookston,56716-5001,,0.390728477,0.368200837
1971,Minneapolis Business College,Roseville,55113-0000,,0.814049587,0.754901961
1972,Minneapolis College of Art and Design,Minneapolis,55404,,0.58,0.698630137
1973,Minneapolis Community and Technical College,Minneapolis,55403-1779,,0.031674208,0.02014218
1974,Herzing University-Minneapolis,Minneapolis,55428-3548,,0.292207792,0.310096154
1975,Minnesota School of Cosmetology-Woodbury Campus,WOODBURY,55125,,PrivacySuppressed,PrivacySuppressed
1976,Crossroads College,Rochester,55902-2382,,PrivacySuppressed,PrivacySuppressed
1977,University of Minnesota-Duluth,Duluth,55812,,0.52946593,0.448797863
1978,University of Minnesota-Morris,Morris,56267,,0.550239234,0.484076433
1979,Minnesota School of Business-Richfield,Richfield,55423,,0.397372742,0.29118774
1980,Model College of Hair Design,Saint Cloud,56301-4332,,PrivacySuppressed,PrivacySuppressed
1981,Minnesota State University Moorhead,Moorhead,56563,,0.506289308,0.364640884
1982,North Hennepin Community College,Brooklyn Park,55445,,0.218671152,0.18700114
1983,National American University-Roseville,Roseville,55113-4035,,0.137094328,0.132032147
1984,Sanford-Brown College-Mendota Heights,Mendota Heights,55120,,0.340425532,0.435135135
1985,Normandale Community College,Bloomington,55431-4399,,0.209169054,0.156544055
1986,North Central University,Minneapolis,55404-1391,,0.365591398,0.290322581
1987,Northland Community and Technical College,Thief River Falls,56701,,0.330496454,0.226720648
1988,Northwest Technical Institute,Eagan,55121-1576,,PrivacySuppressed,PrivacySuppressed
1989,University of Northwestern-St Paul,Saint Paul,55113-1598,,0.52685422,0.408759124
1990,Northwestern Health Sciences University,Bloomington,55431,,PrivacySuppressed,PrivacySuppressed
1991,Oak Hills Christian College,Bemidji,56601-8834,,PrivacySuppressed,PrivacySuppressed
1992,Regency Beauty Institute-Burnsville,Burnsville,55306,,0.556614045,0.524096386
1993,Pine Technical & Community College,Pine City,55063,,0.412698413,0.29787234
1994,Rainy River Community College,International Falls,56649,,0.204081633,0.239130435
1995,Rochester Community and Technical College,Rochester,55904-4999,,0.302398332,0.280456853
1996,College of Saint Benedict,Saint Joseph,56374,,PrivacySuppressed,PrivacySuppressed
1997,St Cloud Technical and Community College,Saint Cloud,56303-1240,,0.315855181,0.335085414
1998,Regency Beauty Institute-St Cloud,Waite Park,56387,,0.556614045,0.524096386
1999,Saint Cloud State University,Saint Cloud,56301-4498,,0.323512748,0.264209869
2000,Saint Johns University,Collegeville,56321,,PrivacySuppressed,PrivacySuppressed
2001,Saint Mary's University of Minnesota,Winona,55987-1399,,0.573717949,0.54978355
2002,St Olaf College,Northfield,55057-1098,,0.890459364,0.796536797
2003,Crown College,Saint Bonifacius,55375-9001,,0.276041667,0.348837209
2004,The College of Saint Scholastica,Duluth,55811-4199,,0.521666667,0.365384615
2005,University of St Thomas,Saint Paul,55105-1078,,0.642504119,0.63015873
2006,College of Visual Arts,Hopkins,55305-5205,,PrivacySuppressed,PrivacySuppressed
2007,Empire Beauty School-Bloomington,Bloomington,55420-4232,,PrivacySuppressed,PrivacySuppressed
2008,St Catherine University,Saint Paul,55105,,0.549947424,0.333333333
2009,Rasmussen College-Minnesota,St. Cloud,56301-3713,,0.320810861,0.261286682
2010,Saint Paul College,Saint Paul,55102-9808,,0.198886237,0.222106361
2011,Southwest Minnesota State University,Marshall,56258-5468,,0.464088398,0.388513514
2012,Summit Academy Opportunities Industrialization Center,Minneapolis,55405,,0.31372549,0.110465116
2013,United Theological Seminary of the Twin Cities,New Brighton,55112-2598,,,
2014,Vermilion Community College,Ely,55731,,0.301587302,0.139896373
2015,Dunwoody College of Technology,Minneapolis,55403-1192,,0.361702128,0.429697766
2016,Ridgewater College,Willmar,56201,,0.365957447,0.345276873
2017,Minnesota State College Southeast,Winona,55987,,0.356132076,0.2899729
2018,Winona State University,Winona,55987-5838,,0.550883095,0.445698166
2019,Mitchell Hamline School of Law,Saint Paul,55105-3076,,PrivacySuppressed,PrivacySuppressed
2020,Century College,White Bear Lake,55110,,0.198736358,0.151023289
2021,Alcorn State University,Alcorn State,39096-7500,,0.273534636,0.180981595
2022,Belhaven University,Jackson,39202,,0.447140381,0.350210971
2023,Blue Mountain College,Blue Mountain,38610-9509,,0.385321101,0.423076923
2024,Chris Beauty College,Gulfport,39501,,PrivacySuppressed,PrivacySuppressed
2025,Coahoma Community College,Clarksdale,38614,,0.184357542,0.133159269
2026,Antonelli College-Jackson,Jackson,39232,,0.345183486,0.221105528
2027,Copiah-Lincoln Community College,Wesson,39191,,0.290509259,0.305194805
2028,Creations College of Cosmetology,Tupelo,38801-2635,,PrivacySuppressed,PrivacySuppressed
2029,Delta Beauty College,Greenville,38701,,PrivacySuppressed,PrivacySuppressed
2030,Delta State University,Cleveland,38733,,0.375221239,0.351032448
2031,East Central Community College,Decatur,39327-0129,,0.222919937,0.203296703
2032,East Mississippi Community College,Scooba,39358-0158,,0.147525677,0.111587983
2033,Fosters Cosmetology College,Ripley,38663-0066,,PrivacySuppressed,PrivacySuppressed
2034,Academy of Hair Design-Grenada,Grenada,38901,,0.394736842,0.288888889
2035,Hinds Community College,Raymond,39154,,0.140599676,0.111618799
2036,Holmes Community College,Goodman,39079,,0.177419355,0.181686047
2037,Itawamba Community College,Fulton,38843-1099,,0.162698413,0.159782609
2038,Jackson State University,Jackson,39217,,0.396313364,0.230225989
2039,Jones County Junior College,Ellisville,39437,,0.308252427,0.216582064
2040,Meridian Community College,Meridian,39307-5801,,0.304068523,0.222527473
2041,Millsaps College,Jackson,39210-0001,,0.327586207,0.21875
2042,Mississippi Delta Community College,Moorhead,38761,,PrivacySuppressed,PrivacySuppressed
2043,University of Mississippi,University,38677-1848,,0.543640898,0.4625789
2044,University of Mississippi Medical Center,Jackson,39216-4505,,0.543640898,0.4625789
2045,Mississippi University for Women,Columbus,39701,,0.420542636,0.427184466
2046,Mississippi Valley State University,Itta Bena,38941-1400,,0.229338843,0.116766467
2047,Mississippi College,Clinton,39058,,0.482332156,0.467889908
2048,Mississippi College of Beauty Culture,Laurel,39440,,PrivacySuppressed,PrivacySuppressed
2049,Mississippi Gulf Coast Community College,Perkinston,39573,,PrivacySuppressed,PrivacySuppressed
2050,Mississippi State University,Mississippi State,39762,,0.492414665,0.423553719
2051,Northeast Mississippi Community College,Booneville,38829,,0.148555708,0.091816367
2052,Northwest Mississippi Community College,Senatobia,38668-1714,,0.224940334,0.158697864
2053,Pearl River Community College,Poplarville,39470,,0.228053435,0.181049069
2054,Rust College,Holly Springs,38635,,0.258474576,0.128787879
2055,Southeastern Baptist College,Laurel,39440-9989,,PrivacySuppressed,PrivacySuppressed
2056,Southwest Mississippi Community College,Summit,39666-0000,,0.245901639,0.167857143
2057,University of Southern Mississippi,Hattiesburg,39406-0001,,0.397124442,0.317307692
2058,Magnolia College of Cosmetology,Jackson,39206,,PrivacySuppressed,PrivacySuppressed
2059,Tougaloo College,Tougaloo,39174,,0.261083744,0.202020202
2060,Wesley Biblical Seminary,Jackson,39206,,,
2061,William Carey University,Hattiesburg,39401-5499,,0.52688172,0.379120879
2062,Anthem College-Maryland Heights,Maryland Heights,63042,,0.658597663,0.580487805
2063,Aquinas Institute of Theology,Saint Louis,63108-3323,,PrivacySuppressed,PrivacySuppressed
2064,Assemblies of God Theological Seminary,Springfield,65802-2131,,PrivacySuppressed,PrivacySuppressed
2065,Avila University,Kansas City,64145-1698,,0.506024096,0.347826087
2066,ITT Technical Institute-Earth City,Earth City,63045,,0.261875258,0.352021174
2067,Baptist Bible College,Springfield,65803-3498,,0.317460318,0.192982456
2068,House of Heavilin Beauty College-Blue Springs,Blue Springs,64014,,PrivacySuppressed,PrivacySuppressed
2069,Boonslick Technical Education Center,Boonville,65233,,PrivacySuppressed,PrivacySuppressed
2070,Cox College,Springfield,65802,,0.438423645,0.517241379
2071,Calvary University,Kansas City,64147-1341,,PrivacySuppressed,PrivacySuppressed
2072,Cape Girardeau Career and Technology Center,Cape Girardeau,63703-7511,,PrivacySuppressed,PrivacySuppressed
2073,Central Christian College of the Bible,Moberly,65270-1997,,0.310344828,0.319444444
2074,Central Bible College,Springfield,658031033,,0.558823529,0.473214286
2075,Central Methodist University-College of Liberal Arts and Sciences,Fayette,65248-1198,,0.518930958,0.43359375
2076,University of Central Missouri,Warrensburg,64093,,0.486554622,0.41315519
2077,Grand River Technical School,Chillicothe,64601,,PrivacySuppressed,PrivacySuppressed
2078,Chillicothe Beauty Academy Inc,Chillicothe,64601,,PrivacySuppressed,PrivacySuppressed
2079,Cleveland University-Kansas City,Overland Park,66210,,PrivacySuppressed,PrivacySuppressed
2080,Columbia Area Career Center,Columbia,65203-7199,,PrivacySuppressed,PrivacySuppressed
2081,Columbia College,Columbia,65216,,0.260366442,0.257103257
2082,Conception Seminary College,Conception,64433-0502,,PrivacySuppressed,PrivacySuppressed
2083,Concordia Seminary,Saint Louis,63105-3196,,PrivacySuppressed,PrivacySuppressed
2084,Cottey College,Nevada,64772,,PrivacySuppressed,PrivacySuppressed
2085,Covenant Theological Seminary,Saint Louis,63141-8609,,PrivacySuppressed,PrivacySuppressed
2086,Crowder College,Neosho,64850,,0.239247312,0.182692308
2087,Culver-Stockton College,Canton,63435-1299,,0.521428571,0.298507463
2088,DeVry University-Missouri,Kansas City,64131-3626,,0.165886202,0.142339874
2089,Drury University,Springfield,65802-3791,,0.368766404,0.268980477
2090,East Central College,Union,63084,,0.16828479,0.147540984
2091,Eden Theological Seminary,Webster Groves,63119-3192,,PrivacySuppressed,PrivacySuppressed
2092,Elaine Steven Beauty College,Saint Louis,63136-5618,,PrivacySuppressed,PrivacySuppressed
2093,Pinnacle Career Institute-South Kansas City,Kansas City,64137-1659,,0.578215527,0.485623003
2094,Evangel University,Springfield,65802-2125,,0.471518987,0.423255814
2095,Fontbonne University,Saint Louis,63105-3098,,0.483146067,0.34939759
2096,Forest Institute of Professional Psychology,Springfield,65807,,PrivacySuppressed,PrivacySuppressed
2097,Four Rivers Career Center,Washington,63090-4235,,PrivacySuppressed,PrivacySuppressed
2098,Ozarks Technical Community College,Springfield,65802,,0.225578103,0.184561404
2099,Hannibal-LaGrange University,Hannibal,63401,,0.512953368,0.360655738
2100,Harris-Stowe State University,Saint Louis,63103-2136,,0.098671727,0.06993007
2101,Hickey College,Saint Louis,63114,,0.773662551,0.62745098
2102,House of Heavilin Beauty College-Kansas City,Kansas City,64110-2826,,PrivacySuppressed,PrivacySuppressed
2103,Independence College of Cosmetology,Independence,64055,,PrivacySuppressed,PrivacySuppressed
2104,Jefferson College,Hillsboro,63050-2440,,0.233480176,0.222634508
2105,Paul Mitchell the School-Missouri Columbia,Columbia,65202,,PrivacySuppressed,PrivacySuppressed
2106,Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,63110,,0.848623853,0.628571429
2107,Kansas City Art Institute,Kansas City,64111-1874,,0.509090909,0.482758621
2108,Kenrick Glennon Seminary,Saint Louis,63119-4399,,PrivacySuppressed,PrivacySuppressed
2109,A T Still University of Health Sciences,Kirksville,63501,,PrivacySuppressed,PrivacySuppressed
2110,Lake Career and Technical Center,Camdenton,65020,,PrivacySuppressed,PrivacySuppressed
2111,Lex La-Ray Technical Center,Lexington,64067-1525,,PrivacySuppressed,PrivacySuppressed
2112,Lincoln University,Jefferson City,65101,,0.249492901,0.147727273
2113,Lindenwood University,Saint Charles,63301-1695,,0.531116795,0.41871345
2114,State Technical College of Missouri,Linn,65051-9607,,0.588235294,0.502415459
2115,Logan University,Chesterfield,63017,,PrivacySuppressed,PrivacySuppressed
2116,Metropolitan Community College-Kansas City,Kansas City,64111-2429,,0.165600569,0.185756677
2117,Lutheran School of Nursing,Saint Louis,63118-3909,,PrivacySuppressed,PrivacySuppressed
2118,Maryville University of Saint Louis,Saint Louis,63141-7299,,0.465776294,0.435582822
2119,Merrell University of Beauty Arts and Science,Jefferson City,65109,,PrivacySuppressed,PrivacySuppressed
2120,Metro Business College-Cape Girardeau,Cape Girardeau,63701,,0.565022422,0.452054795
2121,Midwest Institute,Fenton,63026,,PrivacySuppressed,PrivacySuppressed
2122,Midwestern Baptist Theological Seminary,Kansas City,64118-4697,,PrivacySuppressed,PrivacySuppressed
2123,Mineral Area College,Park Hills,63601-1000,,0.290492958,0.277777778
2124,Westwood College-O'Hare Airport,Chicago,60631,,0.460187354,0.272972973
2125,Missouri Baptist University,Saint Louis,63141-8698,,0.466666667,0.343589744
2126,National Academy of Beauty Arts-Farmington,Farmington,63640,,PrivacySuppressed,PrivacySuppressed
2127,Missouri College,Brentwood,63144,,0.685131195,0.529411765
2128,Missouri School of Barbering,Florissant,63031-4701,,,
2129,Missouri Southern State University,Joplin,64801-1595,,0.362113402,0.226190476
2130,Missouri Tech,Saint Charles,63303-3887,,PrivacySuppressed,PrivacySuppressed
2131,Missouri Valley College,Marshall,65340,,0.345794393,0.176470588
2132,Missouri Western State University,Saint Joseph,64507,,0.279711885,0.2096
2133,University of Missouri-Columbia,Columbia,65211-1050,,0.625290023,0.51104101
2134,University of Missouri-Kansas City,Kansas City,64110,,0.48012003,0.439135381
2135,Missouri University of Science and Technology,Rolla,65409,,0.473880597,0.390070922
2136,University of Missouri-St Louis,Saint Louis,63121-4400,,0.475838926,0.394291755
2137,Moberly Area Community College,Moberly,65270-1304,,0.134684148,0.08566108
2138,Hillyard Technical Center,Saint Joseph,64506-5102,,PrivacySuppressed,PrivacySuppressed
2139,National Academy of Beauty Arts-St Louis,Saint Louis,63128-0000,,PrivacySuppressed,PrivacySuppressed
2140,Nazarene Theological Seminary,Kansas City,64131-1246,,,
2141,Neosho Beauty College,Neosho,64850-1525,,PrivacySuppressed,PrivacySuppressed
2142,Nichols Career Center,Jefferson City,65101,,PrivacySuppressed,PrivacySuppressed
2143,Northwest Technical School,Maryville,64468,,,
2144,Truman State University,Kirksville,63501-4221,,0.667883212,0.539440204
2145,Northwest Missouri State University,Maryville,64468-6001,,0.447916667,0.388148148
2146,Ozark Christian College,Joplin,64801,,0.46875,0.360465116
2147,College of the Ozarks,Point Lookout,65726-0017,,0.523809524,0.525179856
2148,Park University,Parkville,64152-3795,,0.386892178,0.34430727
2149,Stevens-The Institute of Business & Arts,Saint Louis,63103,,PrivacySuppressed,PrivacySuppressed
2150,Poplar Bluff Technical Career Center,Poplar Bluff,63901-8960,,PrivacySuppressed,PrivacySuppressed
2151,Ranken Technical College,Saint Louis,63113-2811,,0.571428571,0.62345679
2152,Research College of Nursing,Kansas City,64132-1199,,PrivacySuppressed,PrivacySuppressed
2153,Rockhurst University,Kansas City,64110-2561,,0.664451827,0.648
2154,Rolla Technical Institute/Center,Rolla,65401,,0.661538462,0.666666667
2155,Everest College-Springfield,Springfield,65807,,0.468055556,0.317757009
2156,Saint Louis University,Saint Louis,63103-2097,,0.610376399,0.593333333
2157,Salem College of Hairstyling,Rolla,65401,,PrivacySuppressed,PrivacySuppressed
2158,Sanford-Brown College-Fenton,Fenton,63026-3400,,0.440677966,0.366946779
2159,American College of Hair Design Inc,Sedalia,65301,,PrivacySuppressed,PrivacySuppressed
2160,Sikeston Career and Technology Center,Sikeston,63801-3347,,PrivacySuppressed,PrivacySuppressed
2161,Saint Louis Christian College,Florissant,63033,,PrivacySuppressed,PrivacySuppressed
2162,St Louis College of Pharmacy,Saint Louis,63110-1088,,0.761904762,0.743589744
2163,Saint Louis Community College,Saint Louis,63102-2810,,0.107352158,0.088660756
2164,Saint Paul School of Theology,Leawood,66224,,PrivacySuppressed,PrivacySuppressed
2165,Southwest Baptist University,Bolivar,65613-2596,,0.472789116,0.295918367
2166,Missouri State University-West Plains,West Plains,65775-2715,,0.244956772,0.133333333
2167,Mercy Hospital Springfield-School of Radiologic Technology,Springfield,65804,,PrivacySuppressed,PrivacySuppressed
2168,Saint Luke's College of Health Sciences,Kansas City,64111,,PrivacySuppressed,PrivacySuppressed
2169,St Louis College of Health Careers-St Louis,Saint Louis,63110,,0.394308943,0.244444444
2170,State Fair Community College,Sedalia,65301-2199,,0.229140722,0.170678337
2171,Stephens College,Columbia,65215,,PrivacySuppressed,PrivacySuppressed
2172,Southeast Missouri State University,Cape Girardeau,63701,,0.3914791,0.342449465
2173,Missouri State University-Springfield,Springfield,65897,,0.486387435,0.423128342
2174,Three Rivers Community College,Poplar Bluff,63901,,0.155555556,0.148997135
2175,North Central Missouri College,Trenton,64683,,0.370786517,0.278688525
2176,Eldon Career Center,Eldon,65026,,PrivacySuppressed,PrivacySuppressed
2177,Truman Medical Center School of Nurse Anesthesia,Kansas City,64108,,,
2178,Kansas City University of Medicine and Biosciences,Kansas City,64106-1453,,PrivacySuppressed,PrivacySuppressed
2179,Washington University in St Louis,Saint Louis,63130-4899,,0.835694051,0.837535014
2180,Webster University,Saint Louis,63119-3194,,0.617486339,0.522277228
2181,Wentworth Military Academy and College,Lexington,64067-1799,,0.1625,0.197183099
2182,Westminster College,Fulton,65251-1299,,0.545454546,0.492063492
2183,William Jewell College,Liberty,64068-1896,,0.650306749,0.542857143
2184,William Woods University,Fulton,65251-1098,,0.573584906,0.517647059
2185,Academy of Cosmetology,Bozeman,59715-3544,,PrivacySuppressed,PrivacySuppressed
2186,Blackfeet Community College,Browning,59417-0819,,PrivacySuppressed,PrivacySuppressed
2187,Butte Academy of Beauty Culture,Butte,59701,,PrivacySuppressed,PrivacySuppressed
2188,Highlands College of Montana Tech,Butte,59701,,0.179372197,0.211143695
2189,Crevier's Academy of Cosmetology Arts,Kalispell,59901,,PrivacySuppressed,PrivacySuppressed
2190,Carroll College,Helena,59625-0002,,0.587912088,0.553030303
2191,Dawson Community College,Glendive,59330,,PrivacySuppressed,PrivacySuppressed
2192,Chief Dull Knife College,Lame Deer,59043,,PrivacySuppressed,PrivacySuppressed
2193,Montana State University-Billings,Billings,59101-0298,,0.1011378,0.081677704
2194,Flathead Valley Community College,Kalispell,59901,,0.195530726,0.129277567
2195,Aaniiih Nakoda College,Harlem,59526,,PrivacySuppressed,PrivacySuppressed
2196,Fort Peck Community College,Poplar,59255-0398,,PrivacySuppressed,PrivacySuppressed
2197,Great Falls College Montana State University,Great Falls,59405,,PrivacySuppressed,PrivacySuppressed
2198,University of Great Falls,Great Falls,59405-4996,,0.407142857,0.242718447
2199,Helena College University of Montana,Helena,59601,,0.240837696,0.295081967
2200,Little Big Horn College,Crow Agency,59022,,PrivacySuppressed,PrivacySuppressed
2201,Miles Community College,Miles City,59301-4774,,0.341880342,0.285714286
2202,Modern Beauty School Inc,Missoula,59808,,PrivacySuppressed,PrivacySuppressed
2203,Montana Tech of the University of Montana,Butte,59701-8997,,0.179372197,0.211143695
2204,Montana State University,Bozeman,59717,,0.346679688,0.224236641
2205,The University of Montana,Missoula,59812,,0.347665848,0.273309609
2206,Montana State University-Northern,Havre,59501,,0.158974359,0.119402985
2207,Rocky Mountain College,Billings,59102-1796,,0.355371901,0.270072993
2208,Salish Kootenai College,Pablo,59855,,0.168316832,0.10483871
2209,The University of Montana-Western,Dillon,59725-3598,,0.142076503,0.126760563
2210,La'James International College,Fremont,68025,,PrivacySuppressed,PrivacySuppressed
2211,Bellevue University,Bellevue,68005-3098,,0.280096308,0.284482759
2212,Clarkson College,Omaha,68131-2739,,PrivacySuppressed,PrivacySuppressed
2213,Bryan College of Health Sciences,Lincoln,68506-1299,,PrivacySuppressed,PrivacySuppressed
2214,Central Community College,Grand Island,68802-4903,,0.198918919,0.188715953
2215,Chadron State College,Chadron,69337-2690,,0.370967742,0.278195489
2216,College of Hair Design-Downtown,Lincoln,68508-2199,,PrivacySuppressed,PrivacySuppressed
2217,Concordia University-Nebraska,Seward,68434-1556,,0.68,0.537974684
2218,Creighton University,Omaha,68178,,0.768141593,0.677316294
2219,Doane University-Arts & Sciences,Crete,68333,,0.521008403,0.419047619
2220,Grace University,Omaha,68108-3629,,0.277777778,0.375
2221,Hastings College,Hastings,68901,,0.66442953,0.459770115
2222,CHI Health School of Radiologic Technology,Omaha,68122,,PrivacySuppressed,PrivacySuppressed
2223,Joseph's College Cosmetology,Lincoln,68510-2226,,0.491071429,0.59375
2224,University of Nebraska at Kearney,Kearney,68849-1212,,0.475961539,0.400394477
2225,Kaplan University-Lincoln Campus,Lincoln,68508,,0.228945925,0.202362421
2226,Nebraska Methodist College of Nursing & Allied Health,Omaha,68114-2852,,PrivacySuppressed,PrivacySuppressed
2227,Metropolitan Community College Area,Omaha,68111-1610,,0.1375,0.128133705
2228,Mid-Plains Community College,North Platte,69101,,0.262996942,0.234449761
2229,Midland University,Fremont,68025,,0.431034483,0.308333333
2230,Nebraska Christian College of Hope International University,Papillion,68046,,PrivacySuppressed,PrivacySuppressed
2231,University of Nebraska at Omaha,Omaha,68182-0225,,0.385915493,0.338944147
2232,Kaplan University-Omaha Campus,Omaha,68134-1002,,0.228945925,0.202362421
2233,Nebraska Indian Community College,Macy,68039-0428,,PrivacySuppressed,PrivacySuppressed
2234,University of Nebraska Medical Center,Omaha,68198-7815,,PrivacySuppressed,PrivacySuppressed
2235,Nebraska Wesleyan University,Lincoln,68504-2794,,0.591093117,0.505681818
2236,University of Nebraska-Lincoln,Lincoln,68588,,0.529411765,0.481012658
2237,Northeast Community College,Norfolk,68702-0469,,0.353191489,0.492753623
2238,Peru State College,Peru,68421-0010,,0.460966543,0.289719626
2239,College of Saint Mary,Omaha,68106,,PrivacySuppressed,PrivacySuppressed
2240,Southeast Community College Area,Lincoln,68510-2449,,0.26233604,0.31202046
2241,Union College,Lincoln,68506,,0.427272727,0.28
2242,Vatterott College-Spring Valley,Omaha,68137,,0.448559671,0.5
2243,Nebraska College of Technical Agriculture,Curtis,69025-9552,,0.529411765,0.481012658
2244,Wayne State College,Wayne,68787,,0.469026549,0.392764858
2245,Regional West Medical Center School of Radiologic Technology,Scottsbluff,69361,,,
2246,Western Nebraska Community College,Scottsbluff,69361-1899,,0.258855586,0.241758242
2247,York College,York,68467-2699,,0.298245614,0.376344086
2248,Academy of Hair Design-Las Vegas,Las Vegas,89146,,PrivacySuppressed,PrivacySuppressed
2249,Career College of Northern Nevada,Sparks,89434-7905,,0.571428571,0.551724138
2250,College of Southern Nevada,Las Vegas,89146-1164,,0.066227348,0.056407112
2251,The Art Institute of Las Vegas,Henderson,89074-7737,,0.345595353,0.311724138
2252,Everest College-Henderson,Henderson,89074,,0.430232558,0.323863636
2253,Marinello Schools of Beauty-Las Vegas,Las Vegas,89110,,PrivacySuppressed,PrivacySuppressed
2254,University of Nevada-Las Vegas,Las Vegas,89154,,0.357481673,0.319452707
2255,University of Nevada-Reno,Reno,89557,,0.491539763,0.426174497
2256,Great Basin College,Elko,89801,,0.155642023,0.204301075
2257,Marinello Schools of Beauty-Reno,Reno,89502,,PrivacySuppressed,PrivacySuppressed
2258,Morrison University,Reno,89521,,0.659192825,0.596541787
2259,Sierra Nevada College,Incline Village,89451,,0.433962264,0.459016393
